x,y,Y,oc
0.395916442501,0.379109005207,0.0388588291862,11.5
0.410743989369,0.393010866063,0.0392505179992,9.8
0.397475481385,0.381790911445,0.0466805581112,11.6
0.405980052363,0.392197258231,0.0408580150673,11.3
0.39917089551,0.382814275526,0.0397115840555,8.8
0.408257825859,0.394043303477,0.0525364293722,8.8
0.404097025442,0.387174010703,0.0445647648075,8.6
0.399541697445,0.393841517516,0.0698420508143,9.4
0.392537217574,0.377861919408,0.0434083721249,9.4
0.393054333631,0.381815215252,0.0350215491748,10.5
0.397354107641,0.38063209139,0.0207883654466,9.4
0.373938101564,0.361370049427,0.0110247442559,15.3
0.391153801923,0.380445637599,0.0194077778047,10.7
0.395435446366,0.37742585003,0.0243091856158,9.2
0.362188466103,0.356462576988,0.00843713973922,16.3
0.371609781339,0.368293410615,0.0152498376587,15.2
0.379983514489,0.369502575343,0.0175060932943,18.3
0.389733457768,0.371806532218,0.0139072171808,8.7
0.399033305465,0.377453535262,0.0205278783456,7.3
0.383190582171,0.366658785865,0.0123158112488,9.7
0.346373914325,0.344509840365,0.00400504103738,169.0
0.40036057858,0.383421029895,0.0511012301431,8.4
0.391665691188,0.376948479665,0.0503336031304,8.2
0.394996159238,0.380676618092,0.0658027308813,7.8
0.399705724169,0.381556735849,0.0369064848599,7.7
0.392752173513,0.376959434608,0.0474913549908,8.0
0.397776929421,0.381918602743,0.0461178037994,7.5
0.397474535079,0.381206161064,0.0536750207955,10.4
0.394393941011,0.378068832217,0.0371469994537,13.3
0.39282763527,0.378073992904,0.0309819142583,13.7
0.385922049951,0.372572152877,0.0391747908246,10.0
0.401497275469,0.385461518544,0.0425309038265,6.4
0.394421039052,0.378030308784,0.0356753486352,7.4
0.390705876906,0.374845471465,0.044365517755,7.1
0.395006285318,0.378854999702,0.0335097998347,7.6
0.354420826909,0.34837469696,0.00558494200196,42.3
0.395358442704,0.381067897582,0.0341149916026,8.0
0.393846470618,0.377046859168,0.0418908102287,6.7
0.391092676547,0.377438917163,0.0442336905628,8.9
0.370841591344,0.357636345563,0.0145982238634,19.0
0.388090308067,0.373015183342,0.0273347387411,10.6
0.396249719595,0.377731437851,0.0300208476412,9.3
0.402321718557,0.385721707215,0.0290132278329,9.8
0.395013447768,0.378507263913,0.0323793550089,8.5
0.383699138045,0.36811026851,0.0165523888134,14.1
0.395564874761,0.377606647307,0.0297112336612,11.5
0.392037192302,0.378067256267,0.0247529278147,11.5
0.357071008791,0.351329449553,0.00650370279528,78.4
0.399559660811,0.387749693111,0.025922958366,9.6
0.394690656131,0.380389910897,0.0218677072255,10.2
0.381265891643,0.369239786766,0.0168756884321,12.2
0.374269768639,0.364449679647,0.0137865171035,11.7
0.370490733072,0.363495740465,0.0134228209682,11.6
0.379653002745,0.36577363827,0.016130335408,15.2
0.357394505657,0.349751493714,0.00677674196175,39.4
0.368313673681,0.358748155528,0.00890178220606,23.0
0.386843822842,0.375961370377,0.0284138187565,9.7
0.384738842706,0.371682596249,0.0209483716138,13.3
0.382761354619,0.372521814245,0.0204518634016,16.4
0.381867510544,0.372087722922,0.0201228571318,16.6
0.354508011597,0.350273940196,0.00685750345047,36.2
0.383770964218,0.369134870422,0.0178591185614,13.5
