X,Y,Z,oc
4.91191690016,3.02938568849,2.72178261032,49.67409091
3.43277549683,1.28170325978,1.15818958024,49.67409091
3.83946850727,3.02451470234,2.23060622298,55.53
4.24333316548,1.95277446849,1.91770236377,43.37
3.98368740438,1.97549850465,1.81567163943,44.86
4.4840617054,2.66635907416,2.35016348677,48.47090909
4.1552260987,2.11077823844,1.99495479797,48.47090909
3.89500273757,1.76187938278,1.76100923647,48.87838486
3.31385368547,1.30939666523,1.2680535584,49.02
3.90465777066,3.11712075331,2.3479687172,20.27796224
7.85332703443,7.51098385215,6.42872696539,20.27796224
3.15588683691,1.11365117444,1.07881469861,43.01815707
3.80692595902,2.53452893217,2.03834643318,55.12
4.96826914907,4.36544153026,3.46298462334,53.27
5.21965472466,2.63923627602,2.54359872952,35.52
11.1554752053,7.02718553474,7.70062514911,25.5
15.2786006679,8.94459315731,11.0448156391,48.09
7.46586572099,5.79316220984,5.29664120531,55.14
6.29187541297,4.77362063662,4.12441970986,8.684545381
12.3601919461,7.84501886295,9.14387143484,50.13
10.6600408678,8.08681924085,8.78301149574,52.93
4.79654061636,2.47212104516,2.66213318173,51.93
10.0403559339,5.43791049724,6.30003336311,46.31
11.1819633893,6.70502570711,8.31002720893,49.81
4.88729868332,3.14748725329,2.86005212393,55.24
6.84223623947,5.51366360414,4.85081922113,52.75
6.88160688701,6.05658028468,5.03571476279,53.75
5.06096154894,3.84036718719,3.11754388811,50.37
6.0454515182,5.12364680288,4.08364565597,51.64
5.49469754878,4.92568544955,3.75022879774,52.52
4.52623004989,2.94705631497,2.54799009555,52.11
6.7331966151,4.00827605763,4.01601325811,34.15
11.5746424813,4.49666346744,6.96891676413,4.87
10.2639344073,4.39428777384,6.70242421443,6.42
6.93437538367,4.2031482497,3.97272349041,25.0
10.0452658337,4.98584046625,6.00808948606,14.67
7.10458057311,3.5062300712,3.6981967764,25.53
7.16024923146,4.16596928877,4.11549601031,24.67
8.50178094483,4.35708316252,4.68001248151,14.04
9.80719654214,6.8674341945,7.32743609357,44.88
8.51511607625,4.32509018021,4.80637752374,13.24
9.20458400073,4.40689606072,5.44437199291,12.38
6.72217662976,4.6962349251,4.3067131346,43.48
14.2182853259,5.63450649966,7.76384432316,8.8
6.73933424494,3.34398789899,3.65920917542,22.56
18.1320308706,5.97497802774,9.44466089334,25.77
18.8833762977,6.57049827794,9.78807846777,25.94
13.682969315,6.0473887748,7.72029886823,22.78
11.9380724524,4.51152533479,6.72382301592,31.72
18.2036869651,6.2557697406,9.34178395694,26.86
9.24622278707,5.15009682603,5.72751189298,26.91
16.8995370299,6.16464723334,9.26879374407,30.84
12.586977771,4.56498121214,6.76702193374,23.04
14.5197704267,7.4896106527,9.13382944894,26.36
16.7489521936,5.19268199721,8.6187327896,27.75
13.0620432617,5.06836773021,7.04514591065,21.18
7.92390654388,4.36016820589,4.53366511053,35.18
10.7108947502,4.08715009895,5.91840384325,35.18
11.91301592,4.44985686988,6.42497731206,25.27
10.3453936838,6.08648063606,6.77381071197,25.8
12.5298831351,4.84291269557,6.34392535989,28.94
11.8727982175,3.40831446308,5.1520141322,28.94
4.39593987355,2.09538734836,2.0381382355,37.21568627
4.1395396572,2.13056445454,1.88755703493,37.21568627
8.97509485176,2.43992600967,3.52452777884,9.351114361
2.9570335276,1.15351866971,1.04463643276,39.67
4.38596999092,1.88502511319,1.8582811261,31.57
4.49838365339,2.01278103204,1.85259217137,40.3
7.34097041738,2.93403776143,3.0833742547,37.81
14.6501715841,4.92880972953,6.53745763319,28.39
40.2404328308,7.90748113961,11.7720507809,11.22
6.18831513397,2.82925392917,2.80570276963,37.23
6.49707837608,2.7086190851,2.83508733067,21.88772286
27.4036159208,7.28385929516,9.85110388173,15.69196475
24.3028048157,8.88538762688,10.9457242549,17.76
9.93628609432,3.89265011254,4.44264557665,25.37658281
4.62088117392,1.59968811839,1.64627146672,21.88772286
15.4633960324,4.9354102908,6.0564584064,15.69196475
19.3504429875,5.3873144812,7.39535824585,22.47
8.26654118234,3.82744458533,4.05909515263,25.37658281
12.1149746214,3.59021143417,4.33332899501,21.88772286
21.0677559644,6.88960298978,8.61668550332,15.69196475
15.6457458345,4.54850273919,6.34894685446,24.11
5.36901667561,2.33321751609,2.34610383681,25.37658281
5.73713864737,2.10118958872,2.15281669033,21.88772286
19.5386440326,7.48933200687,8.74510045145,15.69196475
24.8172317563,8.30313281225,10.4198911844,23.45
4.66955378548,2.81950272799,2.49824125868,44.89130435
3.86645610811,2.4278310461,1.89530768086,44.89130435
3.64299639695,2.81398398341,2.11112333513,51.7
3.4876691267,1.60172457868,1.46441466355,50.63
8.67640393104,5.95366504668,6.4542328185,28.24521739
9.61851392867,5.68328169297,7.41120763117,28.24521739
3.57042438547,2.11921245825,1.74266146224,44.32513514
3.57867894797,1.9937784914,1.7658012982,44.32513514
3.87005169243,1.71827771312,1.74864995557,51.21
4.5527187306,2.71635927556,2.60440848595,28.80703704
6.57683837622,4.0105034887,4.37161638446,28.80703704
3.41759939227,1.90263062282,1.62192621331,46.49605263
4.54402245929,3.47085101763,2.78459676647,46.49605263
3.07417910516,1.17774971254,1.19571762837,48.18
6.33797410821,3.68711345971,3.42979357776,28.34862069
9.23537709827,6.26864675709,6.63897639292,28.34862069
5.23152373298,3.3700390943,3.01880235703,34.58
3.57357974866,1.73589527252,1.58406339532,48.36
8.55564654986,5.95196521156,5.98146641124,29.11875
6.88581713311,4.5942441575,4.41699959661,29.11875
4.85742107057,3.86271180428,3.07150126503,50.01
3.94840712597,2.00606183939,1.94622587469,47.32
18.6685678802,8.15451621374,10.8694792148,37.03
14.5440474047,7.67153630503,9.51571007558,30.34
15.1133782975,7.24226415472,9.15988469558,29.04
13.5894870405,7.09367995468,8.83948285059,37.96
12.4074772324,9.21303077578,10.1002532956,40.44
11.9503682659,6.28692154258,8.6746702406,20.97
9.27402599924,4.41376371768,5.71362263399,23.95
13.3654434677,6.01610542277,9.91892997717,19.46
11.1617511342,5.46290447099,7.33352753819,18.23
3.83839028422,2.0065499454,1.93568542106,8.64
6.88533990966,4.22337112286,4.83784289796,32.18
9.93005404974,5.07263898631,6.56228050695,21.39
9.02277410174,5.64487172548,6.11088803919,19.9
9.6801815801,4.31493470798,5.97682671714,31.75
8.91975452428,4.20833520414,5.33241572288,23.4
8.55885502131,4.773824122,5.64084990896,28.98
8.08175364375,4.37745367523,4.95858106243,27.89
13.7831400234,5.64905179133,7.72414368638,14.37
4.75173782691,2.55333299122,2.27153071476,29.52
5.32750759632,2.84963479072,2.5610955732,29.41
7.52526155685,4.70105349657,4.42904415171,29.3
5.77470879464,2.98831319746,2.8842733331,25.38
6.77360466702,4.49795912505,3.91688833644,29.98
5.78249942629,3.09763139451,2.82798375119,28.52
6.58230194904,2.91487868629,3.08627839838,23.02
5.14538987168,3.20880303671,2.80638676362,40.38
3.35300109018,1.51229572602,1.33463240105,23.05058632
4.59198928563,2.57346559588,2.21223573442,40.27
3.16065920041,1.173538415,1.03023619751,23.05058632
24.712428162,4.1484828748,11.5105924485,1.231240139
25.6136254822,4.08881511215,11.7391847569,1.019437427
28.8271648235,3.57500375441,12.3956292005,1.403542372
19.8726438886,3.92539786572,10.5648734317,1.973499436
19.9991180892,4.33358449012,11.0894739789,1.122949764
23.194694559,5.67220875519,13.1768255839,2.345089062
24.5193661998,5.5611563313,13.7629573732,1.596976628
7.06840721051,5.72688045553,5.0323811977,51.98
9.11230313223,6.0882937452,7.06519880877,46.44
12.6414576739,8.23327268536,10.3755934878,39.55
7.20293494878,6.30433461541,5.50089842975,48.46
9.06736889745,6.10303510066,6.64681262699,50.72
7.38569281524,6.48110739434,5.44269674949,53.65
8.31386367696,7.64056309656,6.58806237226,53.7
8.87423003256,6.74689444124,6.69943892301,53.97
6.81880560423,8.226305155,5.9082816877,57.67
8.84426675418,7.32220860313,6.74976390181,54.32
12.1379411902,14.1654691763,12.3558285116,53.48
10.529332838,3.60067599371,6.37891509284,19.56676519
14.8021106437,4.99746970144,9.31376704836,3.106077263
14.3115110279,5.01040232815,9.38126806772,2.044253845
20.4990827678,5.68097812763,12.2784829507,1.147093988
18.1654759707,5.94207930773,11.8340146813,0.840353695
19.6779260303,6.04983344421,12.2809144809,1.053498817
12.1000256244,3.39984395695,6.77172941021,2.150083908
14.1424451262,3.7557208046,7.71563314564,2.080028254
8.67819619398,2.6386658314,4.78212960053,2.378158187
6.56320140637,6.85540007745,5.3224848431,14.28984508
11.7222293082,6.79979296414,9.15012399219,26.2
19.5762456601,9.19169965107,13.8981018838,26.2
11.6692569517,6.86518627275,9.81065880538,31.55
12.9584425499,8.87887674887,11.1673474612,44.75
11.4607487682,7.10677281449,9.54019987539,41.51
14.3689220188,9.16772532304,11.8324636183,46.56
11.2444598846,7.26511023082,9.30495304219,40.1
9.73071937656,5.43624861994,7.3492577799,19.71
16.1738076226,7.23996785263,12.9694324431,7.28
11.6809087159,7.43913460994,9.63811610287,19.43
9.31369081611,5.97295228474,7.15188199396,29.4
11.0420160018,6.52677969524,8.42113761343,26.22
9.84110763629,5.01602729502,7.01919458022,17.37
9.36039409851,7.86841088028,8.00860907899,30.63
8.34183332707,7.03225523816,7.01801914891,39.58
12.3050963713,9.41709545345,10.4136597254,44.65
8.93973867424,7.19077623048,7.06860693122,48.07428571
15.4818576773,13.9869724614,15.1132694887,48.07428571
13.0205521494,9.1515080252,10.8767318527,46.1
9.72226246471,9.46276407925,8.52526198893,51.96
15.7666161658,12.6217959,13.9459770726,56.15
8.71513951542,9.29473169728,7.59517460496,53.65
6.94111436303,2.83562555542,3.35076001551,21.39
8.72061156043,6.30684751695,6.5425875978,32.24
6.25833205056,7.33399810489,4.90858581911,54.72
7.3609163573,7.65804876466,5.9662806462,46.19
7.35963214081,8.09068879635,6.01541993751,52.82
3.53827974354,2.41361218031,1.95868755418,51.24
10.2343536806,8.36686207097,8.3165913992,41.91
9.79997219822,7.60207709914,7.98513276373,48.45
11.0894934006,8.95122265127,9.30078057927,40.36
11.4609164367,7.75260647381,8.87127192682,42.72
15.1292491457,10.1484889693,11.5184028189,51.73
14.1993911781,13.3204359457,13.5845216193,42.77
9.58662345295,8.83388775432,8.24553608345,51.32
12.7788667863,9.38594919475,10.3835013185,44.44
13.6866276219,10.2979296037,11.7134381577,41.42
11.5842795899,7.86577780337,9.13216302461,38.92
15.7239044244,14.1968003959,15.0251649269,54.5
9.43669769019,9.29401243675,8.61576883405,55.8
9.08271168578,7.49617980097,7.61043408875,50.77
13.0438046481,9.52965464263,10.757368303,40.45
13.4980488326,8.84102316162,10.4564034478,45.0
