hue,oc
2.72178261032,49.67409091
1.15818958024,49.67409091
2.23060622298,55.53
1.91770236377,43.37
1.81567163943,44.86
2.35016348677,48.47090909
1.99495479797,48.47090909
1.76100923647,48.87838486
1.2680535584,49.02
2.3479687172,20.27796224
6.42872696539,20.27796224
1.07881469861,43.01815707
2.03834643318,55.12
3.46298462334,53.27
2.54359872952,35.52
7.70062514911,25.5
11.0448156391,48.09
5.29664120531,55.14
4.12441970986,8.684545381
9.14387143484,50.13
8.78301149574,52.93
2.66213318173,51.93
6.30003336311,46.31
8.31002720893,49.81
2.86005212393,55.24
4.85081922113,52.75
5.03571476279,53.75
3.11754388811,50.37
4.08364565597,51.64
3.75022879774,52.52
2.54799009555,52.11
4.01601325811,34.15
6.96891676413,4.87
6.70242421443,6.42
3.97272349041,25.0
6.00808948606,14.67
3.6981967764,25.53
4.11549601031,24.67
4.68001248151,14.04
7.32743609357,44.88
4.80637752374,13.24
5.44437199291,12.38
4.3067131346,43.48
7.76384432316,8.8
3.65920917542,22.56
9.44466089334,25.77
9.78807846777,25.94
7.72029886823,22.78
6.72382301592,31.72
9.34178395694,26.86
5.72751189298,26.91
9.26879374407,30.84
6.76702193374,23.04
9.13382944894,26.36
8.6187327896,27.75
7.04514591065,21.18
4.53366511053,35.18
5.91840384325,35.18
6.42497731206,25.27
6.77381071197,25.8
6.34392535989,28.94
5.1520141322,28.94
2.0381382355,37.21568627
1.88755703493,37.21568627
3.52452777884,9.351114361
1.04463643276,39.67
1.8582811261,31.57
1.85259217137,40.3
3.0833742547,37.81
6.53745763319,28.39
11.7720507809,11.22
2.80570276963,37.23
2.83508733067,21.88772286
9.85110388173,15.69196475
10.9457242549,17.76
4.44264557665,25.37658281
1.64627146672,21.88772286
6.0564584064,15.69196475
7.39535824585,22.47
4.05909515263,25.37658281
4.33332899501,21.88772286
8.61668550332,15.69196475
6.34894685446,24.11
2.34610383681,25.37658281
2.15281669033,21.88772286
8.74510045145,15.69196475
