HX,HY,S,V,oc
0.959292031119,0.282416003496,0.513615592132,0.091697738,49.67409091
0.965018951311,0.262180135805,0.393389839861,0.063084039,49.67409091
0.973504081655,0.228669637254,0.582260857184,0.081749215,55.53
0.955686308342,0.294386956314,0.451429438285,0.07775222,43.37
0.960513644822,0.278232884669,0.468762311747,0.075278714,44.86
0.961641923303,0.27430787693,0.506300410278,0.085307381,48.47090909
0.957728949564,0.287672138322,0.478806197328,0.078186724,48.47090909
0.954259814771,0.29897860444,0.462155429632,0.072896177,48.87838486
0.959651805075,0.281191061409,0.430807710638,0.062407857,49.02
0.971624840267,0.23652731296,0.591464074833,0.083169731,20.27796224
0.959098886337,0.283071238785,0.632001646467,0.139328675,20.27796224
0.961201759093,0.27584629473,0.401703404771,0.058558366,43.01815707
0.968435823549,0.249263025071,0.545166720933,0.077906054,55.12
0.964348873987,0.264634180031,0.615753593492,0.100880907,53.27
0.956010541414,0.293332311048,0.453638017509,0.09148774,35.52
0.954641046189,0.297759085387,0.539342343069,0.165383401,25.5
0.944576961616,0.328290060136,0.577794018875,0.214275342,48.09
0.954320839571,0.298783759869,0.565369480011,0.127267832,55.14
0.959090264067,0.283100451027,0.553400208979,0.113106945,8.684545381
0.949654023102,0.313300552835,0.569347252223,0.181170192,50.13
0.95137326036,0.308040451032,0.612772835526,0.167422433,52.93
0.944754288322,0.327779399439,0.502928837054,0.087512721,51.93
0.948874924544,0.315652304873,0.492687249016,0.147014578,46.31
0.942358286409,0.334605528999,0.559807624875,0.164999087,49.81
0.957433860536,0.28865273721,0.534511409909,0.092490875,55.24
0.955862691276,0.293813742745,0.575658775459,0.121173723,52.75
0.959789373992,0.280721138449,0.593186670843,0.124087033,53.75
0.96505018074,0.262065161084,0.559603816196,0.098076195,50.37
0.964668770084,0.263465679027,0.576823871786,0.113048969,51.64
0.967856773903,0.251502018303,0.596463792893,0.10785935,52.52
0.961927344422,0.273305294594,0.533836535751,0.08777846,52.11
0.949204283103,0.314660497899,0.497009669735,0.112213525,34.15
0.925043945033,0.37986010551,0.46541561457,0.156248649,4.87
0.923465705327,0.383680975663,0.488632329886,0.144648814,6.42
0.954741968429,0.297435326953,0.483495382379,0.11429153,25.0
0.946152327007,0.323721754133,0.471864671743,0.144529165,14.67
0.947728816482,0.319076934937,0.438163797827,0.111650712,25.53
0.951190218141,0.308605199102,0.478164833803,0.115834566,24.67
0.951509673891,0.307618823371,0.447936679295,0.127346151,14.04
0.952337618715,0.305045996498,0.568831872554,0.153100375,44.88
0.948299263851,0.317377545172,0.454125128446,0.127526526,13.24
0.941505080962,0.336998787123,0.463155035364,0.134302558,12.38
0.954849739061,0.297089171486,0.532206524614,0.115828828,43.48
0.936098357268,0.351738348095,0.461513570417,0.185395114,8.8
0.9438687288,0.330320787709,0.455184455885,0.108427145,22.56
0.922607060149,0.385741121173,0.457920412497,0.223976043,25.77
0.928141426307,0.372227743153,0.463647524096,0.234143983,25.94
0.942997072884,0.332801022432,0.474478864854,0.182632472,22.78
0.929311862881,0.369295899663,0.448480128883,0.159023418,31.72
0.928134947914,0.372243896473,0.457100952895,0.225850273,26.86
0.95008094983,0.312003507626,0.488779622983,0.138495168,26.91
0.927226286059,0.374501554657,0.472816124585,0.213633226,30.84
0.929930461235,0.367735417478,0.439105954894,0.16484694,23.04
