h,s,v,oc
0.0455679233563,0.513615592132,0.091697738,49.67409091
0.0422207308382,0.393389839861,0.063084039,49.67409091
0.0367187788432,0.582260857184,0.081749215,55.53
0.0475577228838,0.451429438285,0.07775222,43.37
0.0448743500497,0.468762311747,0.075278714,44.86
0.0442243677846,0.506300410278,0.085307381,48.47090909
0.0464406709697,0.478806197328,0.078186724,48.47090909
0.048322961316,0.462155429632,0.072896177,48.87838486
0.0453647328741,0.430807710638,0.062407857,49.02
0.0380046382154,0.591464074833,0.083169731,20.27796224
0.0456766435656,0.632001646467,0.139328675,20.27796224
0.0444790392874,0.401703404771,0.058558366,43.01815707
0.0400941836182,0.545166720933,0.077906054,55.12
0.0426256023752,0.615753593492,0.100880907,53.27
0.0473821176458,0.453638017509,0.09148774,35.52
0.0481196061151,0.539342343069,0.165383401,25.5
0.0532361720075,0.577794018875,0.214275342,48.09
0.0482904654647,0.565369480011,0.127267832,55.14
0.04568149113,0.553400208979,0.113106945,8.684545381
0.0507173615704,0.569347252223,0.181170192,50.13
0.0498366071763,0.612772835526,0.167422433,52.93
0.0531501371503,0.502928837054,0.087512721,51.93
0.0511116592405,0.492687249016,0.147014578,46.31
0.0543015337738,0.559807624875,0.164999087,49.81
0.0466036515222,0.534511409909,0.092490875,55.24
0.047462271739,0.575658775459,0.121173723,52.75
0.0452868033586,0.593186670843,0.124087033,53.75
0.0422017690353,0.559603816196,0.098076195,50.37
0.0424327864219,0.576823871786,0.113048969,51.64
0.0404622547269,0.596463792893,0.10785935,52.52
0.0440584617028,0.533836535751,0.08777846,52.11
0.0509453321795,0.497009669735,0.112213525,34.15
0.0620139376171,0.46541561457,0.156248649,4.87
0.0626718833363,0.488632329886,0.144648814,6.42
0.0480656329161,0.483495382379,0.11429153,25.0
0.0524670856327,0.471864671743,0.144529165,14.67
0.0516864194805,0.438163797827,0.111650712,25.53
0.0499310927957,0.478164833803,0.115834566,24.67
0.0497660782709,0.447936679295,0.127346151,14.04
0.0493359199626,0.568831872554,0.153100375,44.88
0.0514011217976,0.454125128446,0.127526526,13.24
0.0547059141149,0.463155035364,0.134302558,12.38
0.0480079322539,0.532206524614,0.115828828,43.48
0.0572046587946,0.461513570417,0.185395114,8.8
0.0535784643047,0.455184455885,0.108427145,22.56
0.0630271046595,0.457920412497,0.223976043,25.77
0.0607029826017,0.463647524096,0.234143983,25.94
0.0539968739112,0.474478864854,0.182632472,22.78
0.0602005559737,0.448480128883,0.159023418,31.72
0.0607057525347,0.457100952895,0.225850273,26.86
0.0505000353357,0.488779622983,0.138495168,26.91
0.0610930811864,0.472816124585,0.213633226,30.84
0.0599333951074,0.439105954894,0.16484694,23.04
0.0522975999908,0.521812049253,0.198548378,26.36
0.064726261116,0.443897013981,0.206654963,27.75
0.057398937395,0.448485073717,0.171701721,21.18
0.0505523226865,0.466032333933,0.122768797,35.18
0.0590814724585,0.434215227993,0.145594751,35.18
0.0587932734069,0.436347604282,0.15808643,25.27
0.0492603364311,0.513437942964,0.153141668,25.8
0.0547089584728,0.42847323944,0.165066276,28.94
0.0599647233629,0.366839276487,0.150769521,28.94
0.0473599559016,0.456439427923,0.080308943,37.21568627
0.0432976425217,0.466656968119,0.077874202,37.21568627
0.0585684532497,0.321226502238,0.119771033,9.351114361
0.0406440292763,0.424718683732,0.056536279,39.67
0.0472382076326,0.425110499356,0.078418783,31.57
0.0441842713862,0.418604248286,0.080179074,40.3
0.0497864971848,0.366800945692,0.109267251,37.81
0.0551258043974,0.402949124322,0.183941313,28.39
0.0597265804799,0.334880051489,0.448390892,11.22
0.0479861935908,0.409550240322,0.100278398,37.23
0.0499042445418,0.388731748235,0.101915419,21.88772286
0.0560878251789,0.380761484068,0.31670551,15.69196475
0.0525370190944,0.449611575686,0.297367713,17.76
0.0486850074054,0.380263307281,0.13599472,25.37658281
0.0478707565562,0.361976056667,0.078103246,21.88772286
0.0516558352101,0.375076651251,0.190249667,15.69196475
0.0564854248705,0.37611002376,0.228851295,22.47
0.0490524862607,0.410253396944,0.121988606,25.37658281
0.0505633530716,0.332125063941,0.152318405,21.88772286
0.0528530220511,0.408762354031,0.253867647,15.69196475
0.0570513511507,0.376625295711,0.190377279,24.11
0.0482774465993,0.410551291979,0.090467215,25.37658281
0.0480057733576,0.356254338033,0.091563671,21.88772286
0.0499676992121,0.436654265767,0.243118928,15.69196475
0.0532101897381,0.427221117959,0.298500209,23.45
0.0446377876207,0.508109588135,0.088070009,44.89130435
0.0383206671926,0.51352117219,0.077357938,44.89130435
0.0369738243146,0.586306518932,0.078424076,51.7
0.0437758507072,0.459624448622,0.06696181,50.63
0.0526813291712,0.566118237679,0.138877658,28.24521739
0.0590137484647,0.567606875344,0.146496698,28.24521739
0.0401047509527,0.517934873774,0.07219365,44.32513514
0.0433793523784,0.514964125953,0.071493885,44.32513514
0.0490554625824,0.461386007047,0.072334322,51.21
0.0486552410783,0.530886805054,0.086808752,28.80703704
0.0557051925337,0.536775674562,0.111939048,28.80703704
0.0411047585104,0.510308813115,0.068882081,46.49605263
0.0416403000273,0.573347295034,0.091446358,46.49605263
0.0462624975929,0.440631956904,0.058568614,48.18
0.0468250911912,0.472857350452,0.106904615,28.34862069
0.0497700218137,0.552397358096,0.144882152,28.34862069
0.0458423930056,0.52147606546,0.09663921,34.58
