X,Y,Z,oc
0.0192820184248,0.0197330727923,0.0140929140413,36.3
0.0182426227784,0.0180408598455,0.0137454139377,42.6
0.0139751975181,0.0132613061228,0.00920301318987,37.4
0.0133540565649,0.0130843008344,0.00989729759186,77.2
0.0263587383687,0.0254561233059,0.0143120788779,39.3
0.0270683879153,0.0260912556006,0.0153854647359,16.3
0.0204774703262,0.0197231141041,0.011934759819,38.9
0.032794733573,0.0316102763256,0.0166738369853,43.4
0.0189361734439,0.0195262038784,0.015029124727,20.8
0.0103072928735,0.00979380594525,0.00727892753669,146.9
0.0115562637026,0.0109118661524,0.00769456887134,96.7
0.0235193089378,0.0231916055436,0.01548256321,34.2
0.0254917554982,0.0252277192953,0.0180481297247,35.1
0.0409830659777,0.0395099988223,0.0248185374307,47.0
0.0195811022261,0.0187745037417,0.0130912595248,55.5
0.0294056460507,0.0280645151579,0.0159974928816,26.1
0.019255392777,0.0182670214247,0.0125862894021,78.5
0.0119211571178,0.0112320011533,0.00777551924921,80.0
0.0471482689826,0.0451469314995,0.0251748155278,24.3
0.0206512241667,0.0192889009323,0.0116816578664,45.2
0.00746063112655,0.00726332919003,0.00555881962243,104.3
0.0156634971315,0.0148519992437,0.0107731566312,91.5
0.0291622148576,0.0271975573926,0.0162319428036,45.7
0.040841398075,0.0387781901641,0.0212938101769,10.5
0.0221674959209,0.0210298786654,0.0129609205317,33.4
0.0179192789206,0.0168871529809,0.0116078755963,75.7
0.0189294962522,0.017887000239,0.0111808210397,42.1
0.0185241049518,0.0176423930332,0.0113583288134,79.1
0.0343814810385,0.0334859262064,0.0200371309948,45.6
0.017179102729,0.0162522987579,0.0107651035093,60.5
0.0226649199514,0.0217514126278,0.0144122423849,55.0
0.0146496320118,0.0138612463944,0.00870061758105,56.2
0.0182510652307,0.0173402434226,0.0106622126842,54.4
0.0337040485396,0.0324169523505,0.0193363054864,33.2
0.0195872777899,0.0187936417748,0.0119276288162,23.4
0.0213246304449,0.0206676441953,0.0117911107814,21.8
0.0114230600326,0.010703555611,0.00757111297432,70.9
0.0341629261527,0.0329211803126,0.0171049457737,11.7
0.0355697634939,0.0364973801636,0.0189945248094,4.0
0.0285891716297,0.0274558181928,0.0160695835582,42.7
0.0309741776389,0.0300942591133,0.0136471742745,18.0
0.0275066334775,0.0264380966144,0.0156824519715,28.1
0.0184002152797,0.0173338438522,0.0105567335426,37.7
0.0260551850452,0.0249024536027,0.0157796792388,33.3
0.0366892906831,0.0352845587179,0.0190684370759,22.3
0.0230501574202,0.022276808791,0.0127083139798,39.5
0.0140387361819,0.0136116805139,0.00823759147756,78.1
0.0441247001228,0.0430041714529,0.0209379573965,13.7
0.0269086408832,0.0259780893559,0.0139506780699,19.4
0.0184352722973,0.0176439907492,0.0119355146845,65.1
0.0193863650198,0.0184199967914,0.0125218359929,47.5
0.0210459913755,0.0203487625999,0.0126066829126,28.4
0.0173252624449,0.0161145998329,0.00965895632644,44.8
0.0483455479449,0.0463657337381,0.024515590478,11.2
0.00757996062557,0.00729143225252,0.00541924043452,145.2
0.0324646302204,0.0308814035989,0.018239884707,26.9
0.012942682909,0.0124079728879,0.0085021805911,25.8
0.0232745403967,0.0222664399568,0.0129347732716,23.8
0.0180427106669,0.0179095387625,0.0132029259258,32.5
0.018137100007,0.0180555006028,0.013429509142,28.9
0.026249087472,0.0255246492175,0.0145924809705,17.5
0.0404091359664,0.0396946576143,0.0224081938322,33.5
0.0100487861342,0.00967312973798,0.00723511495978,111.4
0.0236042666986,0.0230088430895,0.0139988616472,13.7
0.0102643789134,0.00960222852304,0.0062265883303,45.7
0.0122708247732,0.0117663598834,0.00893192444136,64.1
0.0199781819471,0.0192515292658,0.0123437812929,22.8
0.0340329694683,0.0338996815026,0.0208877544689,32.0
0.0134694459454,0.0127803081251,0.00840093113858,42.6
0.0098200664324,0.00939598651869,0.0066675721354,71.6
0.0320963410642,0.0305505544218,0.017553596652,35.1
0.0154285316022,0.0147577287915,0.00986752520057,18.7
0.0072825017812,0.00716587361143,0.00601657377358,31.1
0.00729543571608,0.0070253328111,0.00573175705258,157.2
0.0266386385311,0.0255095943134,0.0146784860541,35.7
0.0229591690327,0.0222860917088,0.0139113674424,31.9
0.0225730801108,0.0218227756127,0.0126338161412,19.8
0.0262617783342,0.025936753219,0.0155193540112,24.4
0.016189537788,0.01529412975,0.00956012317581,66.6
0.0213592693036,0.0208120301723,0.0134160148349,33.0
0.0177692067299,0.0173985305585,0.0107948702177,41.7
0.0211284009964,0.0202270284081,0.0126419030442,29.8
0.0193497338138,0.0186212178815,0.0121695694105,32.9
0.0239807015989,0.0229078232,0.0145375709332,45.5
0.0207258051581,0.0202232913472,0.0126164766899,37.1
0.0220671872351,0.0208454511823,0.0116118213515,31.7
0.0394961798503,0.0382768266105,0.0253742726778,68.7
0.0116981136948,0.0114542043878,0.00808930271732,45.1
0.02061195477,0.0197331051053,0.0124456475226,31.8
0.0241423737819,0.0242774610684,0.0172234504628,17.5
0.0216121177703,0.0214958812,0.0149940817115,33.5
0.02654833019,0.0251579520085,0.0145930994822,33.5
0.021817648642,0.0217382134352,0.0142209264684,25.0
0.0269669513842,0.0261430599423,0.014652570477,27.0
0.0338088612928,0.0328960988317,0.0171992352332,15.7
0.0272253104618,0.0263062204681,0.0151459243682,24.1
0.0302379307345,0.0292780394621,0.0151164628755,20.2
0.0383334822823,0.0367143962404,0.0197138023054,36.3
0.0404488548703,0.0395212481724,0.0206975440975,23.9
0.0183446966817,0.0176106643185,0.0109846697631,49.8
0.0157446575308,0.0151241455843,0.00987454344404,40.4
0.0224622138576,0.0210029359731,0.0121297928499,39.8
0.0238367441713,0.0217528833365,0.0133532053622,52.8
0.0260868077888,0.0243925959871,0.0132097232498,45.9
0.0284262992952,0.0266736074992,0.0149537122311,28.1
0.00991505775568,0.00893095216351,0.00602374187944,45.8
0.0276397606388,0.0260043374574,0.0140909380568,16.3
0.0245935086241,0.0232942891258,0.0127332425235,18.2
0.0164216722317,0.0159601489227,0.0107592355093,47.9
0.0333263546512,0.0328109705406,0.0192843607261,21.8
0.0331705778481,0.0323522658868,0.0176969632177,18.8
0.0206073551721,0.0203084448413,0.0133186746583,17.0
0.040740463214,0.0395495837916,0.0201725953894,22.5
0.0263880885445,0.0248299937127,0.0136026542991,31.6
0.0398728214942,0.0398248112443,0.022185220202,33.1
0.0293768961393,0.0281509101797,0.0148412219011,22.1
0.0432398249785,0.0411262673233,0.0213107004931,44.6
0.0466981617283,0.0457771156471,0.0208621055915,12.1
0.0278989546124,0.0274643239667,0.0158865085822,26.9
