hue,oc
0.146962320243,36.3
0.136909946264,42.6
0.110416251684,37.4
0.112160258097,77.2
0.16331798011,39.3
0.165490092992,16.3
0.141213754526,38.9
0.183552794159,43.4
0.146899730824,20.8
0.0910246462906,146.9
0.0971766671353,96.7
0.15743163289,34.2
0.165562509286,35.1
0.207320859191,47.0
0.137158586246,55.5
0.1711405802,26.1
0.133987103886,78.5
0.0988191240709,80.0
0.221049735713,24.3
0.136534687295,45.2
0.0754504787821,104.3
0.118454073444,91.5
0.165810488961,45.7
0.203008863543,10.5
0.145125256388,33.4
0.127308675549,75.7
0.131745260336,42.1
0.131453756114,79.1
0.190866627567,45.6
0.12467058576,60.5
0.149263286587,55.0
0.113040221544,56.2
0.129796206588,54.4
0.186149553992,33.2
0.13707081657,23.4
0.145524126119,21.8
0.0953981603748,70.9
0.18756163073,11.7
0.205312315042,4.0
0.169814980664,42.7
0.179251583131,18.0
0.166424783249,28.1
0.128983156242,37.7
0.160567261325,33.3
0.194535112293,22.3
0.151615289668,39.5
0.113640464444,78.1
0.217380708551,13.7
0.165028898142,19.4
0.132014914872,65.1
0.134753172936,47.5
0.144195597185,28.4
0.122312825851,44.8
0.224180585969,11.2
0.0748852010308,145.2
0.180055752102,26.9
0.106654454798,25.8
0.150631915915,23.8
0.136550407337,32.5
0.137465906401,28.9
0.164297895284,17.5
0.209779960838,33.5
0.0911807163794,111.4
0.155400710469,13.7
0.0884612353615,45.7
0.103359166865,64.1
0.139424469273,22.8
0.194705849895,32.0
0.107765810607,42.6
0.0889051665748,71.6
0.179001223724,35.1
0.11852692024,18.7
0.0755226116671,31.1
0.0731315873399,157.2
0.162695671974,35.7
0.152283903299,31.9
0.149914278863,19.8
0.167434519442,24.4
0.119927560612,66.6
0.14688687792,33.0
0.132694829268,41.7
0.142797630147,29.8
0.136673085795,32.9
0.153149646957,45.5
0.144536655114,37.1
0.143745414657,31.7
0.204682164048,68.7
0.102948257463,45.1
0.140794600549,31.8
0.163547157366,17.5
0.151716215198,33.5
0.16037290644,33.5
0.15267467353,25.0
0.166138008399,27.0
0.188591015913,15.7
0.166436279863,24.1
0.176494021977,20.2
0.198188750672,36.3
0.208451488182,23.9
0.131944411372,49.8
0.120607134722,40.4
0.143445523573,39.8
0.144017411217,52.8
0.156060502152,45.9
0.164537918906,28.1
0.0815586446471,45.8
0.162429534618,16.3
0.153389276857,18.2
0.125639731612,47.9
0.189935436859,21.8
0.187282414596,18.8
0.145903933358,17.0
0.207679677157,22.5
0.158322267051,31.6
0.212063536652,33.1
0.17167853554,22.1
0.209466222143,44.6
0.225140693754,12.1
0.172386796836,26.9
0.208461087949,16.5
0.185502599549,13.6
0.192543117821,53.0
0.163330766431,17.4
0.138872738611,47.1
0.16912546357,54.3
0.157964682894,23.9
0.127580118148,41.6
0.217161083575,6.4
0.159276975387,36.4
0.111499520572,54.3
0.178143918115,33.7
0.101098101467,139.4
0.187726680174,39.4
0.145655537437,42.7
0.173586521333,37.0
0.181420349808,28.8
0.151619479011,55.0
0.148568247336,51.7
0.14716685196,48.9
0.16624668725,14.1
0.182343379656,22.7
0.220128867869,17.2
0.256382867163,13.9
0.207378151977,15.8
0.212553372433,22.6
0.0998580313707,97.0
0.164033669369,24.3
0.167173332521,37.7
0.181987265738,23.5
0.190064934366,13.5
0.156763517599,37.1
0.158624037538,33.7
0.179616818669,12.5
0.17283910151,29.7
0.0836750537489,117.1
0.153596033317,67.0
0.172870544532,21.0
0.128902102169,30.8
0.225017865143,9.9
0.155934064808,27.8
0.210287278266,15.9
0.197747499232,20.9
0.173833710367,28.4
0.151391677075,43.4
0.231431782328,21.0
0.19106889853,24.7
0.17273327211,33.6
0.179058523904,19.8
0.139249614005,33.3
0.0801888527253,153.5
0.200222094423,17.3
0.24023871709,12.6
0.202260930091,16.9
0.216090662014,22.3
0.241335938715,22.0
0.265217391919,16.5
0.192179473834,38.4
0.172888059581,37.0
0.188767402573,15.0
0.212655196638,18.3
0.15130943166,34.4
0.170336217877,28.9
0.191525233285,36.4
0.197109247524,36.0
0.199402684135,35.2
0.173111532077,30.5
0.181589611715,23.2
0.139645517569,70.0
0.210138196196,26.2
0.0980990948028,94.9
0.0940428971862,121.0
0.129895767401,15.5
0.131027664495,18.0
0.0925846523164,14.6
0.215145863233,13.9
0.154977624595,44.9
0.123099134655,18.9
0.210263069442,14.1
0.116057978034,10.6
0.17388094828,30.9
0.0846763247792,13.1
0.136938321416,23.7
0.180796075871,18.6
0.126209486571,15.8
0.101493913786,17.6
0.207551559057,16.4
0.093831141553,8.1
0.073536507518,17.9
0.102125218799,15.4
0.208337764598,12.1
0.13367309389,26.1
0.202336391291,20.4
0.190298340048,9.8
0.18935989321,25.1
0.0992441690888,13.3
0.106649052154,21.3
0.197029384204,23.8
0.170979089484,15.9
0.110905989259,18.7
0.191498774924,18.1
0.0831407618899,26.2
0.138913674729,13.4
0.222082327318,22.1
0.137704140862,14.3
0.125988237368,18.0
0.185213227602,14.7
0.158947243251,29.7
0.205253229911,18.3
0.0935952912355,16.6
0.0934794180378,21.0
0.216043895764,9.7
0.19148731077,10.9
0.20008429437,26.0
0.220535749533,11.1
0.144942584152,47.6
0.140460755488,11.2
0.128255500561,20.6
0.188933948102,16.2
0.138954622914,55.4
0.166079871445,17.2
0.191860247334,13.2
0.160656018595,20.8
0.193509370435,14.6
0.229372844293,33.1
0.178003277965,12.2
0.185992743258,32.5
0.226678849641,24.0
0.209895438264,20.9
0.173923393281,68.0
0.155289824808,34.0
0.144374336049,29.8
0.16003021916,11.8
0.218199122643,14.6
0.137055983364,83.5
0.179724796277,38.7
0.171185115424,45.6
0.288056049282,17.3
0.0874417820729,319.3
0.111339688006,62.5
0.0719737282848,126.5
0.0695797717899,166.6
0.145366388196,55.9
0.083750035539,146.5
0.0522729487964,286.8
0.119610415768,64.5
0.115741205117,60.3
0.0317691064597,325.0
0.0621683011891,168.4
0.131243559343,101.1
0.108929873679,105.1
0.0677483932884,218.7
0.30551040083,27.7
0.0604952115805,206.0
0.153061512303,74.6
0.178242391289,37.3
0.156811532809,77.1
0.0852738752822,79.2
0.0859812985795,174.7
0.0516161966133,329.2
0.101425930339,165.4
0.0529886676833,332.6
0.0910929989315,187.3
0.210444703577,139.5
0.1732818197,110.1
0.0871611596992,255.2
0.160476336012,37.3
0.161031189138,63.1
0.0979803530489,277.0
0.108286919683,87.2
0.172194390686,31.5
0.145488611795,86.4
0.145017361785,43.1
0.208209719942,24.9
0.181018932727,21.2
0.160130109269,76.1
0.115236749613,49.3
0.0997991862226,142.7
0.114652624351,112.1
0.157898862001,62.5
0.179253646853,26.0
0.171478233131,36.6
0.156453037755,67.0
0.143514241497,131.6
0.152409837488,64.5
0.184808099106,37.3
0.0884325198006,308.3
0.127382861338,96.3
0.124589659811,97.6
0.155446518609,27.9
0.160865902569,44.8
0.196311616859,26.2
0.158889793276,24.6
0.134281443134,35.0
0.114788663668,98.0
0.177965983912,36.0
0.142529250048,88.8
0.121353973212,105.2
0.21272424944,29.2
0.164721390601,25.4
0.127070869017,108.3
0.169498554949,43.6
0.140367640587,95.4
0.11694051443,106.4
0.157108614967,82.2
0.126106072485,47.0
0.147220741231,55.0
0.1622336727,83.3
0.180765688646,54.1
0.145068793785,88.6
0.148949482956,89.2
0.137767253346,73.4
0.122128493514,95.1
0.109556966838,150.9
0.17545429342,40.0
0.164816998161,52.1
0.163933231536,33.7
0.104399399348,194.9
0.114512000034,153.9
0.135825715037,73.3
0.132549776567,79.2
0.125783594111,124.9
0.200551077659,31.2
0.146107664936,54.3
0.0981605538184,260.5
0.133548803066,140.1
0.178624900548,46.9
0.13252292106,64.7
0.189325450979,58.1
0.138821585426,140.8
0.191322038698,77.9
0.178192737595,62.7
0.148564484382,120.6
0.172093314843,47.9
0.140385094928,161.7
0.242814154662,39.4
0.183805287282,57.4
0.166273868069,47.2
0.171482181609,40.3
0.129709564144,70.6
0.128075482301,68.8
0.167924861973,63.3
0.189399138831,19.7
0.130470702264,146.2
0.122727249177,108.2
0.0879427414884,259.9
0.0708821692403,328.0
0.107224739548,135.9
0.147322472849,163.9
