hue,oc
7.0909563272,36.3
5.88881220814,42.6
6.59271307851,37.4
5.39138154214,77.2
11.6369203234,39.3
10.9706341965,16.3
9.61266678486,38.9
13.5751419247,43.4
5.883886254,20.8
4.79504053275,146.9
5.77066271729,96.7
8.58482314994,34.2
7.66674399254,35.1
11.415716826,47.0
7.34115440043,55.5
11.797084939,26.1
7.45464457142,78.5
6.08454456759,80.0
14.2422898367,24.3
9.5294550625,45.2
3.3625707886,104.3
6.2282073538,91.5
10.9265593529,45.7
13.815001545,10.5
9.54228510672,33.4
7.29693814418,75.7
8.8367882046,42.1
8.36843941228,79.1
11.6651277394,45.6
7.73778438657,60.5
8.52211327934,55.0
8.01454256204,56.2
8.98106327149,54.4
11.594623057,33.2
8.75897696162,23.4
10.6408000503,21.8
5.66311059513,70.9
14.0131208018,11.7
14.4745210114,4.0
11.2809919015,42.7
15.7552230953,18.0
10.9232170104,28.1
9.1162511284,37.7
9.64621000805,33.3
13.6641907793,22.3
10.9110909567,39.5
8.3866135254,78.1
16.4916555151,13.7
12.4369786432,19.4
7.64203670938,65.1
7.67858849504,47.5
9.35959387046,28.4
9.11788683044,44.8
15.3791586547,11.2
3.6059439715,145.2
11.5768052243,26.9
6.55694730153,25.8
10.6344860743,23.8
6.3820687317,32.5
6.26249877654,28.9
11.3834290237,17.5
13.4201652633,33.5
4.681217599,111.4
10.0345197792,13.7
6.01908996362,45.7
5.1301434933,64.1
8.67670909552,22.8
11.192733777,32.0
7.1603187521,42.6
5.08190705199,71.6
12.0019156416,35.1
7.36239440038,18.7
2.55618126883,31.1
2.74460423423,157.2
11.278707356,35.7
9.53036403515,31.9
10.614959727,19.8
10.7134706192,24.4
8.38688653877,66.6
8.8226930238,33.0
8.86228852174,41.7
9.20839921417,29.8
8.29756184545,32.9
9.35772790264,45.5
9.23542335754,37.1
11.023149937,31.7
10.279406262,68.7
5.92925364286,45.1
8.99674368428,31.8
7.7095943964,17.5
7.67439836655,33.5
11.0994004412,33.5
8.72107677314,25.0
11.7900929345,27.0
13.9049745223,15.7
11.3853288383,24.1
13.5769966626,20.2
13.9591551937,36.3
14.7523418684,23.9
8.82173277992,49.8
7.75520794002,40.4
10.5163824045,39.8
9.71170098565,52.8
12.0501612143,45.9
11.8652773091,28.1
5.29455309876,45.8
12.3006144097,16.3
11.7254992844,18.2
7.44019215478,47.9
11.898717654,21.8
13.0704317112,18.8
8.48733255964,17.0
15.2237167738,22.5
11.9436180193,31.6
13.6770344227,33.1
13.0691146338,22.1
15.1404253869,44.6
18.0312365577,12.1
11.4742216202,26.9
16.1168811253,16.5
13.4147127129,13.6
9.20949991812,53.0
9.17989179398,17.4
9.41913857023,47.1
12.5182558066,54.3
8.32377643033,23.9
7.9320078699,41.6
10.8883828856,6.4
8.83245969401,36.4
5.96185180512,54.3
10.0361129372,33.7
4.79567427415,139.4
7.74120585193,39.4
8.81653494407,42.7
11.3633604393,37.0
10.8142983573,28.8
8.85500661873,55.0
6.71347679264,51.7
8.2120369384,48.9
10.3503816583,14.1
9.60639321629,22.7
10.0930290429,17.2
17.9253719605,13.9
11.5051315046,15.8
10.4425571508,22.6
4.66058916758,97.0
10.6113066709,24.3
8.16941422158,37.7
13.54376693,23.5
13.190130582,13.5
10.3807362111,37.1
9.72790124281,33.7
10.7772870351,12.5
12.4945732631,29.7
3.91935958616,117.1
9.20847308478,67.0
12.0922662477,21.0
9.30871592807,30.8
15.1250858719,9.9
10.9240026188,27.8
12.4130237616,15.9
12.7122019567,20.9
11.4999132362,28.4
10.7796592249,43.4
10.5318486433,21.0
11.0412441234,24.7
10.2268755965,33.6
11.4509043798,19.8
7.74729259683,33.3
3.35851050554,153.5
14.1426764059,17.3
15.6779303,12.6
11.9852550189,16.9
14.6964182782,22.3
15.0198161929,22.0
14.8044865055,16.5
11.9848149311,38.4
10.4899592118,37.0
13.897134886,15.0
13.2441797729,18.3
7.97294499961,34.4
10.6178552718,28.9
10.7350297542,36.4
11.9176791553,36.0
12.6360241579,35.2
10.6170744474,30.5
12.8349460495,23.2
8.63469058438,70.0
12.7419250868,26.2
5.30888286884,94.9
5.32461470226,121.0
8.86505711222,15.5
8.78297363172,18.0
5.89306528772,14.6
12.9766710308,13.9
7.96159734368,44.9
7.18188809544,18.9
12.9603888508,14.1
6.81186565428,10.6
11.3644235003,30.9
4.54749940987,13.1
7.98887621966,23.7
10.1116154165,18.6
7.85621924687,15.8
6.61055040986,17.6
13.6610563042,16.4
4.61082994222,8.1
2.83097568549,17.9
6.64282103772,15.4
15.2838802321,12.1
8.56174102716,26.1
12.6051577288,20.4
11.6306102513,9.8
11.9226688058,25.1
6.95599613187,13.3
6.90771204975,21.3
11.465164391,23.8
10.2020318263,15.9
6.9095370438,18.7
12.9656314371,18.1
3.65982230217,26.2
10.4446327184,13.4
12.9677471545,22.1
8.11689518021,14.3
8.43622215773,18.0
13.3843876615,14.7
9.53857695252,29.7
12.9613505347,18.3
5.37681178485,16.6
5.46264311244,21.0
13.7834970354,9.7
13.9669563607,10.9
10.3148888971,26.0
13.8334762176,11.1
9.62291089251,47.6
9.90214782134,11.2
7.12265610782,20.6
13.2110421172,16.2
8.1745701667,55.4
9.75139427433,17.2
13.3692901984,13.2
10.5453664701,20.8
12.7574790827,14.6
11.6612928865,33.1
14.7727334043,12.2
12.5795006815,32.5
12.2242334322,24.0
13.5130876247,20.9
9.10830593662,68.0
9.94837520545,34.0
8.08016057026,29.8
10.6953903245,11.8
14.4544040002,14.6
7.66430027758,83.5
9.32555461236,38.7
8.81883755681,45.6
18.0447393415,17.3
3.53751583579,319.3
8.72913038561,62.5
2.84025881021,126.5
3.36836046162,166.6
9.80730457338,55.9
3.51230445213,146.5
1.60162830946,286.8
7.27062054807,64.5
9.08696294172,60.3
0.797032081286,325.0
1.1740633162,168.4
9.3032319012,101.1
8.56148079708,105.1
2.78079826133,218.7
9.13895623966,27.7
2.62696067879,206.0
8.36277274479,74.6
9.29992867205,37.3
10.7550359338,77.1
4.15719953732,79.2
4.99000631255,174.7
2.49161734077,329.2
4.84843564954,165.4
2.33299258855,332.6
3.27781470902,187.3
7.24873919771,139.5
7.90242240081,110.1
2.18244552345,255.2
9.14754287731,37.3
9.50906572134,63.1
4.26515521166,277.0
4.77935806098,87.2
10.0117193572,31.5
6.95780784385,86.4
5.61143379095,43.1
10.7546588653,24.9
9.54039257397,21.2
9.51991519026,76.1
3.17774696402,49.3
4.5255222688,142.7
5.42221975507,112.1
9.53666609926,62.5
10.417944594,26.0
9.67029440859,36.6
9.4614627413,67.0
7.84906665261,131.6
8.3182951893,64.5
8.31674958093,37.3
3.12295448413,308.3
6.70516155678,96.3
7.21334416983,97.6
9.25334008537,27.9
9.52929140378,44.8
12.2132259644,26.2
8.23826921153,24.6
6.35078644971,35.0
6.42202856967,98.0
10.2112677526,36.0
8.86250368043,88.8
6.9294231683,105.2
9.46578394092,29.2
8.26330198284,25.4
6.17166250765,108.3
10.994184875,43.6
8.24617739283,95.4
4.91397060792,106.4
6.10046663026,82.2
6.75045387586,47.0
7.01491480479,55.0
8.47279899243,83.3
9.01444844232,54.1
6.63463576515,88.6
10.1023004941,89.2
7.9911084816,73.4
5.85909964147,95.1
4.29819342834,150.9
9.69655454517,40.0
9.65391520179,52.1
9.63060630792,33.7
4.46851081156,194.9
5.23876180102,153.9
6.13043226803,73.3
8.31377160054,79.2
7.12217201754,124.9
9.32055725272,31.2
6.28119845452,54.3
3.82330857445,260.5
6.28962360411,140.1
8.29454447053,46.9
5.68045054583,64.7
7.7269286736,58.1
5.97690632048,140.8
9.83639363927,77.9
10.343155174,62.7
6.3121558595,120.6
10.9332764852,47.9
5.152264597,161.7
15.3608962045,39.4
10.014347266,57.4
9.2347108224,47.2
9.02398022415,40.3
6.29511006279,70.6
6.1085218383,68.8
7.03261038805,63.3
10.1763574415,19.7
6.39906982751,146.2
6.308251351,108.2
3.20318304902,259.9
2.24353441112,328.0
4.90267029693,135.9
5.27086124392,163.9
4.17440026619,153.1
8.00652998827,34.3
13.7870021555,30.1
8.6345487722,80.1
9.20483333824,89.9
2.65311223887,388.3
12.0556357625,20.5
2.19246489064,291.3
6.917027724,33.6
10.5798931548,33.2
15.8278995802,36.5
6.10870778847,27.6
10.8046797959,21.5
11.4286125869,45.1
3.83774715198,156.3
5.3666220254,62.0
5.70678014276,105.4
3.21868196489,265.0
9.88934521471,41.9
9.69683748133,30.6
15.7576768625,25.6
2.05024131524,368.3
4.59250775876,190.2
8.7473027171,34.8
3.23518700607,328.5
3.38090330444,334.7
6.44196151046,71.5
4.36831916637,129.7
7.83947145681,109.8
9.69954004353,24.6
10.8362403819,42.8
13.0946526134,25.5
9.64041508072,20.2
11.5731370095,16.8
12.9828935207,29.5
7.23927413836,31.4
12.5214452309,33.0
13.8923536339,7.9
13.7620341237,21.4
9.54930276221,30.4
6.09077627814,73.1
11.7706547911,40.8
6.80435012788,173.2
9.28826025127,103.2
7.61576836861,80.8
3.08608982843,303.6
6.24466389226,146.3
9.76689279339,76.7
9.458354254,77.3
5.2323209927,329.8
9.82591833261,56.0
6.89735982946,127.3
5.6228019714,167.8
8.17482525972,31.9
9.38728795089,42.4
13.1676392286,58.7
13.0283245212,36.6
8.9422301297,33.0
5.50560730771,121.6
4.82509347719,159.0
7.45222753163,91.8
6.47289603567,116.2
9.37125453535,62.7
9.38801552045,39.9
6.44116092558,138.6
9.56552401008,46.9
5.57675556132,43.9
8.22378342465,29.5
6.17701601877,82.5
5.89412406759,122.6
8.44448994712,61.5
9.04972273442,61.5
8.52654255121,61.7
6.62500643152,101.2
10.0380398662,57.9
7.00979464836,58.8
12.4823079478,22.6
3.48049657051,139.1
9.28002136512,53.4
11.0085042499,39.6
5.42778696165,141.3
6.36281480323,70.4
6.89842334329,51.2
5.68294374949,128.7
6.58605878478,143.2
5.28103334609,103.3
14.83953017,45.2
8.65970960085,64.2
6.74718397431,100.4
12.4711805594,44.0
7.5858825578,99.0
15.6434137448,28.6
7.11155837122,30.3
10.723856012,31.4
5.28850539125,111.3
8.6862994108,57.1
6.76302939898,52.4
7.96613953144,56.5
8.15352275348,40.2
11.2353253935,61.1
1.72842912738,385.5
17.4251507971,25.2
6.03594343189,157.5
14.2304370531,27.8
11.5066412022,25.0
9.22023147947,42.3
8.02814703607,31.5
4.24950299063,174.4
14.301414909,52.0
10.3816735547,90.7
8.17486550853,26.5
9.76300874166,78.1
10.5430370458,18.0
11.3490301027,10.3
9.06773594349,63.6
12.1915875523,70.7
10.6870590685,37.6
5.32744575951,84.5
8.69835971568,29.9
7.45112277619,38.2
9.31133100512,32.6
10.2172547351,44.4
5.67231828182,72.2
3.47775280376,116.8
7.71188108309,69.3
1.12332209559,399.2
7.82181641327,58.0
5.83326531403,127.4
8.96333603175,71.5
5.18970438546,128.0
8.93770224996,31.1
9.73108477445,67.8
11.9819703171,29.4
8.39140070327,62.6
9.08463317281,45.6
7.24042936166,87.9
7.67950327358,95.7
12.353235412,40.6
9.62218141368,123.7
3.72113405474,194.6
3.89264114422,129.6
8.65952095519,56.3
8.27540088766,100.3
5.0649420932,124.6
12.1356248752,30.9
13.4231917914,18.4
15.6590432506,13.8
8.18954852274,80.6
11.6840039176,36.5
9.75217606088,54.0
9.04673945956,52.1
6.41297356092,57.6
6.46303959501,115.1
14.1948656504,17.9
12.6062398803,13.6
12.7831442328,15.7
11.1715222484,44.1
7.05261056351,49.9
13.5739296245,19.4
4.75744484658,53.9
15.1871341828,26.0
13.5202620435,24.2
12.3977153362,16.8
6.07877450643,144.0
5.91270119532,195.3
6.85264823562,115.9
10.2664831397,29.9
10.0516637999,2.3
9.77221936068,22.1
12.4499010012,10.9
14.4409459684,9.5
14.7435473153,10.1
13.6620320892,9.2
11.1531580092,8.7
8.82103118065,39.8
10.5387515696,14.9
8.89070895228,11.6
6.65050974149,18.0
13.5315673126,12.3
11.8373969913,12.3
10.9314018559,16.0
17.8522456936,6.1
14.9060465727,15.3
9.80745236421,64.5
15.3000044309,11.0
14.2844928741,17.3
12.9360028036,18.8
6.48841988773,176.3
10.2310962591,51.6
15.3807830396,15.2
6.11361673143,191.2
12.6481508721,22.6
8.30099455076,170.8
8.07805115739,59.8
8.22792493699,69.9
15.403155792,10.0
14.0814718053,31.1
11.7315478628,29.8
11.0792974481,38.5
12.2107849922,36.5
12.6525818218,19.5
10.9293007064,33.6
11.9323077968,35.8
11.4114405877,27.4
10.7374353388,29.2
10.8272856772,40.4
15.7592462904,10.4
14.8105403321,11.4
15.6903499624,11.4
13.9981014431,14.3
16.0705651822,10.0
14.1430285347,19.3
14.9066919784,14.4
13.5034327094,24.7
14.0347801971,12.1
15.8479189108,9.0
13.1489188502,12.6
12.2749733939,15.6
10.5531202687,11.2
7.64313417418,74.5
16.0576322305,9.5
