hue,oc
0.172315363292,36.3
0.170061497893,42.6
0.153050234729,37.4
0.143861968975,77.2
0.218461041603,39.3
0.2207415054,16.3
0.190054868897,38.9
0.246204507664,43.4
0.167456881805,20.8
0.126907123376,146.9
0.137405463047,96.7
0.199170493751,34.2
0.20545418876,35.1
0.271019163189,47.0
0.183049690958,55.5
0.232569093447,26.1
0.182966255456,78.5
0.140465930349,80.0
0.295101216635,24.3
0.194599625433,45.2
0.101391138574,104.3
0.162330452777,91.5
0.233723833003,45.7
0.276469355431,10.5
0.199813119453,33.4
0.176769364255,75.7
0.183773547974,42.1
0.180123343557,79.1
0.24767832388,45.6
0.173049759476,60.5
0.199102173027,55.0
0.159375294395,56.2
0.179859756038,54.4
0.24716615409,33.2
0.185055075084,23.4
0.194626960367,21.8
0.137167745312,70.9
0.251735230743,11.7
0.247024483553,4.0
0.227777068886,42.7
0.240902329722,18.0
0.222855830055,28.1
0.181813865357,37.7
0.215929013186,33.3
0.260421598303,22.3
0.203217451181,39.5
0.153683414143,78.1
0.285888048413,13.7
0.221807894843,19.4
0.178031561083,65.1
0.183747314284,47.5
0.191896476267,28.4
0.177627007802,44.8
0.299864462669,11.2
0.103989622106,145.2
0.244340242182,26.9
0.14567868079,25.8
0.205194161783,23.8
0.169389310412,32.5
0.169268443232,28.9
0.216705532991,17.5
0.268866070515,33.5
0.123619220285,111.4
0.203302163343,13.7
0.130363796604,45.7
0.139226850846,64.1
0.186291911961,22.8
0.242077820159,32.0
0.150902696392,42.6
0.123449120445,71.6
0.243459653736,35.1
0.161666858792,18.7
0.097137964789,31.1
0.0997518594474,157.2
0.22032105372,35.7
0.200328159041,31.9
0.200642070121,19.8
0.213583648014,24.4
0.168740759683,66.6
0.191558752457,33.0
0.17355734585,41.7
0.193356599647,29.8
0.182856751441,32.9
0.206757846454,45.5
0.189020104966,37.1
0.201829665298,31.7
0.263620998107,68.7
0.134660430952,45.1
0.190616284496,31.8
0.197492223765,17.5
0.18809748987,33.5
0.221156648583,33.5
0.190412300469,25.0
0.220618028855,27.0
0.248851922371,15.7
0.221595532242,24.1
0.235988043667,20.2
0.267017668817,36.3
0.271715241335,23.9
0.178873497994,49.8
0.163501220907,40.4
0.204290889788,39.8
0.212545052418,52.8
0.222217879986,45.9
0.231167086802,28.1
0.130368899658,45.8
0.228168664275,16.3
0.213717950127,18.2
0.165353731506,47.9
0.242552078179,21.8
0.245101517436,18.8
0.186042428531,17.0
0.274339283473,22.5
0.22252612227,31.6
0.26463178121,33.1
0.233517805131,22.1
0.285531482352,44.6
0.29453031373,12.1
0.221691478611,26.9
0.274275490247,16.5
0.240773119725,13.6
0.238992350183,53.0
0.191714517108,17.4
0.192567060043,47.1
0.234495762974,54.3
0.199589642376,23.9
0.176143653476,41.6
0.257738917408,6.4
0.207660550033,36.4
0.145873700431,54.3
0.230479339135,33.7
0.135485556651,139.4
0.226505629342,39.4
0.19335437356,42.7
0.234368909883,37.0
0.246038459982,28.8
0.197851341829,55.0
0.18936599755,51.7
0.191258612135,48.9
0.219122513016,14.1
0.225033409363,22.7
0.270284412288,17.2
0.345376671691,13.9
0.26783479717,15.8
0.260954625944,22.6
0.134980489887,97.0
0.222818886713,24.3
0.213566927655,37.7
0.255854464771,23.5
0.259745480685,13.5
0.223117687478,37.1
0.210735159372,33.7
0.227343739877,12.5
0.242353892826,29.7
0.111612285157,117.1
0.213414046278,67.0
0.229316867172,21.0
0.177028015131,30.8
0.296773418967,9.9
0.215858423047,27.8
0.273885474448,15.9
0.268383616028,20.9
0.239873902107,28.4
0.21417264491,43.4
0.288698149404,21.0
0.252576534398,24.7
0.233242130642,33.6
0.236257715377,19.8
0.185779589961,33.3
0.10964352765,153.5
0.272269503883,17.3
0.315637794417,12.6
0.266831440025,16.9
0.290479842214,22.3
0.319086183826,22.0
0.331819572909,16.5
0.256944898838,38.4
0.223232796592,37.0
0.252114021533,15.0
0.274937513091,18.3
0.190868825013,34.4
0.223526490764,28.9
0.25055957285,36.4
0.261130139048,36.0
0.260504362171,35.2
0.228925409646,30.5
0.245945001196,23.2
0.187216878544,70.0
0.26571923901,26.2
0.1302344859,94.9
0.130828993419,121.0
0.177466342996,15.5
0.181772424533,18.0
0.129798896417,14.6
0.273276948776,13.9
0.201212983203,44.9
0.164559894402,18.9
0.266684638321,14.1
0.155619852735,10.6
0.237811033329,30.9
0.11654590001,13.1
0.180575572321,23.7
0.235897316226,18.6
0.17244317086,15.8
0.141809720157,17.6
0.275405747882,16.4
0.124935540499,8.1
0.0969703582315,17.9
0.141132163778,15.4
0.275888120155,12.1
0.169987113762,26.1
0.262427896895,20.4
0.232015500382,9.8
0.248791764357,25.1
0.143003938954,13.3
0.145869669847,21.3
0.251051025655,23.8
0.221335970909,15.9
0.150968729433,18.7
0.255778478715,18.1
0.107719914493,26.2
0.192191421965,13.4
0.289318363574,22.1
0.174976610706,14.3
0.168448442584,18.0
0.245159654141,14.7
0.206548478416,29.7
0.268798598499,18.3
0.127117692279,16.6
0.129039597579,21.0
0.285219359318,9.7
0.252749904402,10.9
0.262560263767,26.0
0.290221110796,11.1
0.196640966443,47.6
0.184084829667,11.2
0.172022399007,20.6
0.251094962542,16.2
0.186363990001,55.4
0.213904538858,17.2
0.256218804222,13.2
0.216718007924,20.8
0.261334652377,14.6
0.295012895418,33.1
0.257378935301,12.2
0.261138557025,32.5
0.301686585714,24.0
0.284672817676,20.9
0.231221918338,68.0
0.208111461912,34.0
0.192592779079,29.8
0.21162160311,11.8
0.291815932691,14.6
0.186640117845,83.5
0.23409223064,38.7
0.222947701854,45.6
0.367432019684,17.3
0.120820603304,319.3
0.163056081005,62.5
0.0992322868567,126.5
0.10166231617,166.6
0.203121549095,55.9
0.113499774845,146.5
0.076590869519,286.8
0.161936220921,64.5
0.170246816638,60.3
0.0474485559893,325.0
0.0726221329132,168.4
0.178889973611,101.1
0.164221494457,105.1
0.0971869605275,218.7
0.34584858249,27.7
0.0898568106881,206.0
0.19448763712,74.6
0.227245347253,37.3
0.225676844127,77.1
0.116105020638,79.2
0.13070824997,174.7
0.0866698410338,329.2
0.136930438839,165.4
0.0842637921651,332.6
0.116080427808,187.3
0.255787313143,139.5
0.217724348661,110.1
0.106765269339,255.2
0.199134267092,37.3
0.223707219544,63.1
0.135801948097,277.0
0.142971673278,87.2
0.233093949213,31.5
0.18392171165,86.4
0.180548132226,43.1
0.254353665122,24.9
0.221972411384,21.2
0.217787525259,76.1
0.123291177398,49.3
0.133595244769,142.7
0.155204389558,112.1
0.209431980662,62.5
0.238088270354,26.0
0.234029712985,36.6
0.21541006908,67.0
0.196419680375,131.6
0.201743708561,64.5
0.224001022104,37.3
0.112249909621,308.3
0.167069048807,96.3
0.170838991883,97.6
0.200030859018,27.9
0.215019575439,44.8
0.252811601617,26.2
0.19080686674,24.6
0.168607543091,35.0
0.163747244304,98.0
0.233756125374,36.0
0.196411087376,88.8
0.171928945695,105.2
0.265869794571,29.2
0.208508133198,25.4
0.169556717368,108.3
0.230392321047,43.6
0.191105418068,95.4
0.146273953606,106.4
0.195502358049,82.2
0.160145595972,47.0
0.193508479294,55.0
0.21215437885,83.3
0.235835945589,54.1
0.187214292065,88.6
0.213667761436,89.2
0.18737644714,73.4
0.160644551355,95.1
0.14006157316,150.9
0.225559955378,40.0
0.219487605201,52.1
0.217122084591,33.7
0.135226559922,194.9
0.150584752679,153.9
0.172324092471,73.3
0.185215786435,79.2
0.169856824257,124.9
0.243119055571,31.2
0.173711271832,54.3
0.12882643833,260.5
0.176589143447,140.1
0.221333932339,46.9
0.167832861799,64.7
0.233940277106,58.1
0.176373364665,140.8
0.245272580334,77.9
0.236705854736,62.7
0.193190159035,120.6
0.239244520629,47.9
0.176863005145,161.7
0.328124757662,39.4
0.242714096338,57.4
0.218962125405,47.2
0.229658751749,40.3
0.168584250707,70.6
0.156482220437,68.8
0.207474152865,63.3
0.243268008598,19.7
0.175624863619,146.2
0.169399841639,108.2
0.114452952372,259.9
0.0990423645041,328.0
0.143585967879,135.9
0.189849299923,163.9
0.130635135477,153.1
0.205299551213,34.3
0.291603679718,30.1
0.210019683664,80.1
0.238838865727,89.9
0.107269930687,388.3
0.264819523631,20.5
0.115408554103,291.3
0.18678758195,33.6
0.282441168783,33.2
0.313905554119,36.5
0.152847380436,27.6
0.226873097232,21.5
0.235611237324,45.1
0.121301172839,156.3
0.139600186986,62.0
0.186300062245,105.4
0.119201027777,265.0
0.23985512362,41.9
0.241095442025,30.6
0.30623018731,25.6
