hue,oc
0.0735090795248,0.95
0.0730333734783,0.42
0.0711213874283,0.38
0.0428139347431,0.27
0.0500088781064,0.34
0.0534332771487,0.18
0.0603900294214,0.13
0.0686221949733,0.99
0.0652168674149,0.65
0.0564647981272,0.46
0.0512129159309,0.47
0.0398760611633,0.19
0.044691686247,0.15
0.047595065825,0.13
0.0711915786484,1.18
0.0676459121141,0.74
0.0636472534725,0.52
0.0772147789157,0.32
0.0370333701808,1.98
0.0366704974032,1.14
0.0345345011121,0.89
0.0351323798324,0.75
0.0333583300417,0.52
0.0317393275658,0.34
0.0406065046382,2.47
0.0357093560878,1.15
0.0368531027512,0.88
0.0356240703367,0.8
0.0356084067428,0.53
0.0440599835329,0.83
0.0415449322777,0.49
0.0382067535804,0.31
0.036727421195,0.22
0.0348701004809,0.11
0.0449520623095,2.84
0.0455904269494,1.62
0.0456254290618,0.92
0.0382749907811,0.43
0.0378608935302,2.58
0.0368618896866,1.76
0.034957179515,1.34
0.0340469164786,0.75
0.0336424813616,0.5
0.0336903484878,0.14
0.0342093425147,0.09
0.0342084498982,0.06
0.0344583049197,0.03
0.0736618797429,3.69
0.0723782453791,2.26
0.0737541113884,1.85
0.0771042193565,0.53
0.0615748958301,5.52
0.0641909631532,4.19
0.0602690865645,2.81
0.0594367242863,2.03
0.0578422460557,1.37
0.0515808680236,0.6
0.0440175399963,0.09
0.0714749659683,1.42
0.0769504930662,1.03
0.0869602663887,0.64
0.0989886100922,0.36
0.101344935433,0.2
0.102690292124,0.11
0.103772474021,0.09
0.105895360377,0.1
0.106717380027,0.1
0.0774993674456,7.89
0.0788254513956,6.37
0.0749245124062,2.93
0.0769647847201,1.74
0.0806869169539,0.82
0.0832270853012,0.45
0.0825507089389,0.3
0.0764607795186,0.15
0.0748213825465,0.12
0.0916894965496,2.64
0.100454041391,1.37
0.104477355567,0.77
0.107089306381,0.5
0.104476552165,0.35
0.102070820657,0.27
0.0520699870047,2.58
0.0517755639026,1.9
0.0477120418293,1.47
0.0402466798565,1.36
0.03860142312,1.21
0.0366625985745,0.79
0.039490638336,0.45
0.0378217553128,0.3
0.0315151664285,0.25
0.0768477089692,3.33
0.0759926041961,2.51
0.0768778062216,1.87
0.0784397365254,1.43
0.07428541638,1.03
0.0758020068614,0.46
0.0568620047523,0.45
0.0455865187855,0.3
0.0371611585187,0.11
0.0626069785913,2.46
0.0639499675819,1.8
0.064308718559,1.67
0.0634355663167,0.64
0.0723532953461,0.31
0.0824810663534,0.12
0.0943399306282,0.05
0.0717265721565,1.49
0.0760592764428,0.74
0.0828873156759,0.42
0.0934205398677,0.23
0.106229980691,0.05
0.0552818211036,1.97
0.0605692061609,0.71
0.0865488627009,0.29
0.0828464837675,0.21
0.0845845547719,0.07
0.0859263106316,0.05
0.087172670004,0.06
0.0529002878226,0.65
0.0508265202789,0.42
0.0525655507439,0.16
0.0512162891642,0.48
0.0567791807908,1.11
0.0918487453173,0.85
0.0688693749273,1.0
0.0671995481008,0.42
0.0702077440488,0.29
0.0787294715637,0.1
0.0815838678092,0.16
0.0851372922463,0.16
0.0831558413082,0.49
0.077407500812,1.16
0.0669953996732,0.72
0.0601409767166,0.28
0.0753676949691,0.19
0.0933955154715,0.04
0.0673598658335,0.56
0.0684306732906,0.23
0.0708209294419,0.38
0.082248811835,0.16
0.0769186520256,1.74
0.0832924107848,1.15
0.0634442360161,0.59
0.065598920997,0.27
0.0623139842087,0.14
0.0796475608233,0.06
0.0738532167318,0.07
0.0674859638923,0.66
0.0689958235865,0.45
0.0647924158343,0.35
0.0654468073548,0.29
0.0632061084926,0.2
0.0594478421801,0.12
0.0483065616806,0.08
0.0445859642286,0.08
0.0407153477757,0.02
0.0451949141174,1.17
0.0419829735296,0.97
0.039835069899,0.84
0.038017990301,0.64
0.0355224009109,0.45
0.0380551052772,0.31
0.036446853583,0.18
0.0370661675916,0.12
0.0415743330928,2.89
0.0374333528384,1.74
0.0375361332862,1.36
0.035156479466,1.0
0.033358354401,0.85
0.0382829333486,0.67
0.0371558318546,0.51
0.0326393030387,0.37
0.031461237729,0.23
0.0713932553947,6.55
0.0729643269708,3.78
0.0795898103432,1.45
0.0849880196653,0.35
0.0947754207855,0.33
0.0876530228256,0.2
0.0972048610698,0.11
0.0704874955233,0.05
0.089137753486,0.0
0.0643019978302,2.0
0.0713621497338,0.54
0.0821208132508,0.29
0.0789407901668,0.17
0.078218969594,0.22
0.0839440502238,0.2
0.0849841040021,0.14
0.0825037063272,0.13
0.106003652856,0.05
0.111980017578,0.02
0.0608728388702,2.9
0.0660096254844,1.4
0.0675664832396,1.2
0.0671464926634,0.9
0.0772648964256,0.71
0.0821279708527,0.32
0.0817004708836,0.4
0.0813137123302,0.14
0.0741098949232,0.11
0.0737832456235,0.1
0.0824896446932,0.03
0.115045137678,0.07
0.0683553517328,0.5
0.0711797277607,0.27
0.0769011146679,0.14
0.0789943335635,0.02
0.0878851093274,0.03
0.111825221539,0.03
0.093617951253,0.05
0.0930190155575,0.06
0.0810337312176,0.04
0.081936362955,0.06
0.0775853428391,0.03
0.0614987593762,9.83
0.0631388524028,4.93
0.0658878519733,2.59
0.0697751102503,1.35
0.0723250665564,0.9
0.0715726675706,0.81
0.0676883825018,3.69
0.0724891526214,1.83
0.0751008842685,1.27
0.0813259514566,1.01
0.0837602792885,0.84
0.0848073877164,0.8
0.0811653708926,0.81
0.101375357485,0.39
0.108052704541,0.21
0.104323055159,0.12
0.0655660963056,0.09
0.0602112989396,1.11
0.0606766274899,0.57
0.0579580193296,0.6
0.0655812305231,0.34
0.0581444669419,6.21
0.0581767793597,4.9
0.055196990811,5.23
0.0638608817418,4.62
0.0567139895823,3.86
0.0621964330642,3.9
0.0636090836815,6.14
0.0600448816046,5.73
0.0576251110337,4.29
0.0839463142168,0.22
0.060110294568,2.8
0.0518342519087,1.38
0.0512841886668,0.59
0.0540886940002,0.35
0.069466763946,0.24
0.0688237478885,1.85
0.0517084193867,5.09
0.0621367939063,0.85
0.0770773195208,0.33
0.0645437231603,1.21
0.0845465943994,1.79
0.0781757575397,0.81
0.0743391379041,0.53
0.0643457847184,0.31
0.0692464492674,3.2
0.0718539425514,1.29
0.0742619686035,0.39
0.0974149020069,0.14
0.0526228677731,5.12
0.0587820103328,2.67
0.0548746486509,3.12
0.0807378622676,0.2
0.0639054974079,1.18
0.0613621241659,3.4
0.0635353383844,2.89
0.0700415474766,2.16
0.073728221561,1.63
0.0737442537983,1.1
0.0824474313878,0.66
0.0868693027121,0.49
0.0688491495652,4.09
0.0657160032315,1.71
0.0732589736343,1.49
0.0732650656644,1.48
0.0725682433777,0.35
0.0641451173841,0.22
0.0603928902273,2.79
0.063158128186,1.47
0.0630138350963,0.64
0.0788780482888,0.34
0.0698514851402,0.28
0.0787277285635,0.43
0.0737113506345,0.32
0.0792014230223,0.12
0.0812856223977,0.12
0.0786351016982,0.43
0.0757724417156,0.35
0.0811330310283,0.25
0.0732327764532,0.35
0.0611510337776,0.63
0.0638637894216,1.6
0.0678421015804,1.29
0.0740326438816,0.52
0.0819768427983,0.3
0.0992827943627,0.11
0.104728520782,0.06
0.0598808187707,4.03
0.0754075780123,0.94
0.0828232561038,0.3
0.0920277513144,0.21
0.0960072137247,0.22
0.0821992957735,0.52
0.0742799701728,1.16
0.0816558524034,0.1
0.0800874685464,0.1
0.0810747823574,0.15
0.10262218837,0.74
0.0894057841707,0.96
0.104810749547,0.28
0.0606872241758,2.48
0.0599041274726,2.21
0.0586848194544,1.85
0.0694432320152,0.22
0.0618763749412,1.04
0.0619109179886,1.01
0.0652581770377,1.0
0.075630642157,0.57
0.0779505330757,0.41
0.0695218469627,0.33
0.0592637864654,3.78
0.0580180478676,2.27
0.0669723856566,0.45
0.0810823376024,0.14
0.0889630704134,0.05
0.0721406147261,0.75
0.0505636955624,1.7
0.0365424338504,0.99
0.0427406702926,0.71
0.0333729060498,0.58
0.0427732337388,0.46
0.0797500197468,0.83
0.0864909209739,0.78
0.0822641908123,0.44
0.0815799833926,0.74
0.0841109084211,0.65
0.0837378098172,0.07
0.0663324086877,0.52
0.0589939007282,0.3
0.0587131920525,0.23
0.0722264746219,0.17
0.0808014571166,0.16
0.0638967599353,0.68
0.0496448120418,0.37
0.0418907518444,0.39
0.0428799227818,0.36
0.0447907196297,0.37
0.0724667512247,1.84
0.0651662219188,0.8
0.0653849671284,0.35
0.0653832698209,0.17
0.0675149449855,0.17
0.0766064202042,0.11
0.0723656114678,0.15
0.0657752987323,0.38
0.0670227234994,0.44
0.0661773488088,0.24
0.0661320511461,0.18
0.0733333282619,0.21
0.0670245311035,2.25
0.0731287003717,0.58
0.0750097104002,0.1
0.0764713431021,0.08
0.0838159718324,0.08
0.0864074848691,0.09
0.0698148420737,2.54
0.0691782899792,2.45
0.0816281401088,0.78
0.0946701657811,0.33
0.0924949375691,0.22
0.0968588206307,0.26
0.0571285745422,3.36
0.0667143479542,0.71
0.0817120371466,0.21
0.109008838958,0.13
0.0890813789981,0.04
0.0723247716131,6.88
0.0702093787455,6.42
0.0748422711023,3.85
0.0839487743558,1.57
0.0882291309775,1.06
0.0660221662295,9.11
0.0780876736647,2.55
0.0846817854421,1.66
0.0866585156159,0.67
0.0880850040119,0.52
0.0919972828381,0.37
0.088189733961,0.2
0.0896390720099,0.42
0.0715883679085,3.3
0.0612035949633,5.1
0.062391784973,3.99
0.0711249662196,1.76
0.0852632808522,0.53
0.0942180789462,0.2
0.0593184226895,6.42
0.073623211397,1.55
0.0833594681876,0.58
0.0952281601785,0.06
0.0698229064056,3.84
0.0666062025684,0.94
0.0709555480848,0.55
0.0730117494854,3.96
0.0753019099315,2.74
0.078927408678,0.73
0.0823474720989,0.26
0.0747921348447,1.2
0.0904158977952,0.33
0.101001221297,0.06
0.097238798956,0.05
0.0572295342013,13.67
0.0676950777105,7.07
0.0662733890082,4.85
0.0696001473685,3.9
0.0899345224662,0.52
0.0942212704492,0.28
0.0902422234716,0.34
0.0679059148929,7.12
0.081001788433,0.69
0.081350775719,0.13
0.0819233875997,0.08
0.0802407467188,0.08
0.0909260285989,0.1
0.0739630264157,5.0
0.0870609756195,0.6
0.091401913406,0.21
0.0959598287435,0.17
0.0983299600498,0.14
0.100647838244,0.13
0.0981726626666,0.29
0.0747229285863,8.55
0.0873957341537,1.06
0.101495181125,0.48
0.103818685185,0.35
0.0854952923464,2.93
0.101874358072,0.6
0.11112947311,0.37
0.0670565549558,2.39
0.0674101093453,0.86
0.0971958984701,0.41
0.108734589941,0.25
0.0924258713255,1.33
0.0995612360424,0.52
0.102496381305,0.22
0.0744643326461,5.27
0.0634648094168,2.19
0.0624823524931,1.47
0.0625436941327,1.68
0.0645804186567,1.38
0.0800271287692,0.65
0.102608481383,0.19
0.104408846676,0.1
0.104918776812,0.42
0.0674265570041,2.49
0.0670410907179,1.73
0.0637494750481,1.41
0.0609269433796,1.37
0.0968973347398,0.3
0.107875216609,0.11
0.0740557753881,1.12
0.074183433417,1.0
0.0706090434218,0.5
0.0745280844754,0.3
0.0740600990556,0.27
0.0823012948463,0.11
0.0812792966878,0.07
0.0884635982885,2.35
0.107741845718,0.52
0.102310526437,0.57
0.108715372899,0.6
0.107542859222,0.68
0.0458220401906,36.4
0.0785585028737,2.46
0.0779649234223,1.34
0.0840115904996,0.75
0.0890961821505,0.09
0.0920499649326,1.07
0.104545239446,0.16
0.097852565705,0.18
0.0681192939926,0.68
0.061030327122,2.96
0.0736667858123,0.66
0.0925514538224,0.21
0.0882473546686,2.54
0.0848754994448,2.81
0.0875095290524,3.31
0.0817654489163,3.29
0.0659507762123,3.97
0.080485713063,1.24
0.0855068422347,0.73
0.0964961707987,0.27
0.10481724275,0.2
0.109949614494,0.16
0.109420691726,0.22
0.107460749291,0.16
0.0552357666004,6.17
0.0665242080643,1.75
0.0954050256574,0.65
0.0935347472332,0.25
0.094921097581,0.28
0.0587367085662,6.5
0.0576753095477,6.8
0.0589177677916,2.1
0.0634803860175,1.2
0.0895115115764,14.3
0.0492629386351,6.0
0.0594593818179,7.6
0.0653080384448,2.57
0.0700920242828,1.87
0.0730156706784,1.05
0.0726638657127,0.56
0.0746073186644,0.48
0.0755751865379,2.57
0.0697002756953,1.63
0.0694432068863,0.9
0.0753914054727,0.47
0.059261988719,0.06
0.0783431534255,0.37
0.068190803056,0.24
0.0440264230045,0.12
0.0512968068045,0.05
0.0615565314885,2.91
0.0711385136409,1.05
0.0694183239673,0.35
0.0668546979307,0.21
0.0669263552295,0.11
0.0608663681858,7.2
0.0889558224159,0.81
0.0895275254415,0.52
0.0793818551891,0.3
0.084105766767,0.21
0.0673327940734,0.15
0.0883319914382,0.08
0.0877822602237,1.24
0.093378834185,0.58
0.0919423251231,0.37
0.0839341356896,0.25
0.0844549852876,0.19
0.0786195585738,0.19
0.0783308058285,1.07
0.0906948184802,0.45
0.092443979177,0.35
0.0849371374425,0.22
0.0623414329339,0.18
0.063807450809,6.46
0.07595452266,1.56
0.0734233710453,0.89
0.0647310745456,0.63
0.0560297552222,0.47
0.0458658231008,0.36
0.0731820327905,3.11
0.0810004978665,2.11
0.0859605634984,1.07
0.0845839922634,0.75
0.0822715815395,0.38
0.0824629922484,0.28
0.050129703,13.29
0.0568574439085,2.39
0.059274347259,1.14
0.0576135307878,0.22
0.066130326789,0.04
0.0517183941907,15.4
0.0558497305107,9.78
0.0608070727995,6.33
0.0617461452382,6.5
0.0722581240382,3.49
0.050890221889,15.88
0.0537914394524,9.31
0.0520806983421,11.2
0.0833818311227,1.92
0.087890707365,1.26
0.0492199024075,15.75
0.0697346243205,3.44
0.0604936972001,11.8
0.0666664214333,7.98
0.0766403794027,2.62
0.0649567155059,6.52
0.0611348358449,2.82
0.0533742359073,0.71
0.0598521693528,0.42
0.050618607416,0.19
0.0633458567973,0.22
0.0697738485591,4.37
0.067792902979,0.99
0.0661168194342,0.6
0.0677541145633,0.38
0.0648981554546,0.29
0.0588177771841,0.23
0.0526167315201,0.17
0.052429085324,0.04
0.0998629820014,0.27
0.0893474581057,1.76
0.0967892675906,0.3
0.0952288036313,0.28
0.0928961144807,0.15
