hue,oc
5.97832992203,43.53
20.149725729,0.15
19.5213353126,0.7544
19.0295379422,0.0852
18.0063260972,1.23
5.07691980983,40.74
29.2486373891,0.21
20.574615937,0.7616
21.6780374457,0.16
7.87908094597,2.0316
40.4994373751,0.3856
18.2589482809,3.39
18.7470025321,0.76
30.350196325,0.16
36.1490040602,0.15
27.1471359979,0.5616
27.4886945699,0.044
9.94962001121,47.32
18.981162421,0.4692
6.37064464489,29.55
27.3480977003,0.57
8.17186963538,5.56
14.2601043004,0.27
8.37110871308,0.7968
28.2308947424,3.8
12.8150582684,2.8952
16.5488455415,0.9096
21.3639811025,0.08
17.9844928218,2.11
31.0598820924,0.54
13.5083282493,11.2
17.8796200088,1.0212
14.7001584058,5.2292
28.7064035375,1.0632
6.5868210943,11.59
22.7117136695,1.2176
33.1420787239,0.14
21.6911764902,0.02
27.8144280319,1.81
7.88328025841,1.36
27.7779899303,2.56
12.8658046558,0.46
17.0561720262,1.046
4.75543630044,11.2792
21.7016895128,4.18
7.08209032641,33.31
36.4614735771,1.58
14.1719618886,50.12
10.8531365881,0.46
28.0146572759,0.354
17.4386803233,1.5872
38.1633581383,0.9332
30.7758329658,1.3368
5.97596835059,43.12
17.3975846573,0.59
27.4242507604,0.318
26.625460296,0.29
15.310634954,7.96
18.643187059,3.31
20.0330726672,1.64
43.4706013355,0.51
8.96251631567,0.86
26.7063047775,0.65
32.8424486101,0.36
17.6710145437,1.2056
12.6868622561,1.424
22.37633899,0.2312
18.3227497224,3.1
42.0026989822,0.21
8.91766882345,39.27
42.5381609084,0.18
26.0701367339,0.1052
35.5366035585,0.06
13.0264454281,13.84
28.7619508736,0.26
10.8854499379,2.79
31.7332480109,1.03
20.6550647401,0.23
39.3476650997,0.1436
27.1201434126,0.88
29.5582701316,0.25
18.658592903,1.798
11.4190535038,3.83
38.073629433,0.15
33.7624151209,0.21
25.3873451988,0.22
26.7880384174,1.79
34.0074190721,0.3068
14.6410515654,8.15
8.34768998642,21.23
39.060859636,0.4104
23.897340672,1.2928
40.7221446395,0.2456
38.4674586097,0.3732
33.251050537,0.34
10.8383694319,12.08
10.6398703507,21.59
27.3139884512,2.18
72.429135465,0.1656
12.7431919993,0.8352
31.063745302,0.2816
21.7046083117,1.59
13.0096666173,1.95
29.283189876,0.17
26.4907528929,0.1676
18.8144056808,1.81
10.3132447566,32.99
13.8659896495,0.768
27.4402958753,0.04
4.51397806197,51.09
21.7040990948,0.5892
20.3764321228,0.468
21.4637633978,2.77
27.6776816513,0.174
56.6495322563,0.02
3.91755684498,16.82
10.5769925641,45.7
25.8950210513,1.25
34.2574290848,2.27
17.4398442225,1.74
39.9097288173,0.3132
15.5615023988,2.1112
27.2628941356,0.1
18.9836029759,0.912
14.4060850872,2.63
6.48181267133,2.81
15.4223561685,52.61
10.1183504078,0.79
23.2922068928,1.0812
36.35853132,0.444
20.6419321846,0.4128
25.3106397822,0.15
23.1862718835,2.8156
17.184364485,1.77
14.3525528232,3.1868
29.9859518717,0.0996
9.67298108247,5.06
5.46704264381,2.2448
22.1070605956,6.94
63.8593982012,0.1
12.0426373706,2.5048
17.195390096,0.13
18.8955939786,1.29
7.47890586213,41.58
2.69504198606,12.16
26.3172272146,0.1076
23.3760107834,2.39
29.0178466836,0.2224
53.2727759429,0.04
15.0425661662,38.11
8.04205121141,1.75
11.4906401299,4.28
10.7824288255,5.18
24.5104126757,0.37
32.2287853605,0.1356
10.8407875432,4.6004
15.5973217035,1.92
10.2983120858,2.83
30.1215120713,0.07
21.6318869101,0.6864
4.58789352722,0.5872
27.8338843832,0.7488
25.5031154807,0.1208
18.3047431724,0.05
26.8627391767,0.39
36.1302200669,0.13
31.1503318123,0.1472
27.887332759,1.4904
30.0121359511,1.3388
13.4887015818,1.79
53.0967300239,0.2548
7.2578504711,46.38
20.8060962868,0.18
5.54088385119,1.99
7.44468121829,37.524
20.6416374452,0.59
16.8233004779,1.42
9.65532170899,4.398
11.8322535031,1.2928
11.5690881566,3.8012
30.9046803436,1.5124
15.6383488105,14.8744
10.0484413963,1.49
25.4483442385,0.22
12.5938926005,1.6244
2.69407160935,17.06
24.7769397795,0.17
22.5200213019,0.6116
19.6076372452,0.6504
12.8203702064,2.2
11.0459989237,1.66
24.812826089,0.2416
2.76749899723,39.66
25.6933703863,0.89
8.65291765801,3.2884
32.8897861497,0.4456
16.4957846333,0.64
34.1589996111,2.86
23.1826077247,6.25
37.6209095438,1.79
11.6629342467,9.6888
8.30641968462,4.56
18.2351128987,1.02
17.9625534661,0.07
3.39377371787,54.34
19.5853265926,2.09
25.0542119888,0.09
9.3562943944,0.5512
19.6548405601,1.97
16.3620023319,2.23
34.8974986478,0.58
39.8858885242,0.15
7.21287331493,3.4388
16.9930524165,2.0
44.7546628112,0.2096
20.4927486493,1.78
17.9686982686,1.0644
42.892807845,0.2
16.6479357196,2.198
11.6407890806,0.5356
21.7279691628,0.37
11.9739563821,21.5008
5.17548159072,10.98
46.9117861753,0.3524
33.9502004433,0.17
16.5452225563,2.43
28.4359902512,3.02
14.0577152637,1.6232
18.2009308143,0.7
42.2874224176,0.07
29.4468696983,0.306
8.611022265,3.11
39.78991491,0.16
1.94089848928,24.09
44.6591915849,0.76
28.1757166702,3.47
7.2164966405,44.25
10.3260821506,6.8396
22.0278974322,0.07
11.8516340039,0.1348
21.4117475442,0.4892
13.367828958,52.55
16.5455422375,0.79
13.7882562205,2.73
31.1154144372,0.07
20.4695691432,1.31
15.5248980771,1.4404
27.9206580506,1.102
29.4484831631,16.24
27.6700585657,1.39
16.0620008015,3.18
10.1439242169,0.62
22.8866758126,0.15
17.1653249252,2.2
49.4757234931,0.19
22.3753124264,0.35
23.5709163477,0.91
24.0201014048,5.41
35.2121359758,0.9184
6.43574741569,4.68
14.1707177976,0.0944
32.0359431478,1.3024
34.9590794402,1.28
32.9944329696,0.08
