X,Y,Z,oc
22.9794100379,5.40988404269,11.3029986197,0.95
32.280177489,10.4935498928,20.3120935379,0.42
33.6119962359,12.0518827463,21.9932064231,0.38
27.429125388,26.7129071082,27.2652276973,0.27
30.9245124155,24.0090588587,27.4241002808,0.34
33.9981838244,23.9608837007,29.0544128888,0.18
37.7022743957,21.7178518941,30.1053966399,0.13
22.5719425848,9.74850515678,16.7685617283,0.99
26.1332182359,13.8189234933,21.4526171174,0.65
27.4444023252,19.5731316541,25.0905874372,0.46
31.5171408624,23.2125510401,27.0824063379,0.47
27.7553806009,28.7898922233,28.232753831,0.19
28.6206467679,26.3704362033,27.668096057,0.15
29.5824168679,25.1480283589,27.5990071306,0.13
20.5499469838,11.1965401222,19.7315315271,1.18
20.335892864,12.8252457183,20.6482617425,0.74
19.7802735163,13.7368839149,20.3128471432,0.52
24.7298650253,12.048398121,24.059043565,0.32
5.49047558296,8.0336745357,5.23031802519,1.98
5.7546593572,8.83187128419,5.64071643187,1.14
5.50620957593,8.48629785646,5.26221341486,0.89
5.68140607405,8.89031704529,5.53206812725,0.75
5.53360803873,8.97337158625,5.41693108199,0.52
5.0276977268,8.13553855751,4.8531623989,0.34
6.14483834378,8.98619073311,6.12345020579,2.47
5.85845369284,9.29751939894,5.80475493193,1.15
5.94343994255,8.91495952178,5.71558065942,0.88
5.83470523628,8.82445197741,5.55104481288,0.8
5.30020825178,7.92618327118,5.04806171421,0.53
9.7077623761,10.5743311562,9.43291864693,0.83
10.0553557437,12.3211178957,10.4670609739,0.49
10.8478930614,13.8132506005,11.441845726,0.31
11.1294809426,14.5672742541,11.8761651612,0.22
12.2804257113,15.9362438665,13.1023437302,0.11
7.4078554494,9.45244762673,7.29932602103,2.84
8.04443547841,10.2594817597,8.27908618425,1.62
8.1646612435,10.2279898322,8.35549882107,0.92
8.57084004311,12.8559347919,9.34432297424,0.43
6.64045185165,9.86002697451,6.46573239775,2.58
7.01909106188,10.8536730476,7.05625818128,1.76
6.37115364682,9.96498436034,6.16768122782,1.34
7.67569950126,12.2154831513,7.86895778821,0.75
7.32969875828,11.8880196411,7.44266773443,0.5
9.87471579386,14.6133726685,10.7095192981,0.14
9.34310102742,13.9026923883,10.0058669612,0.09
8.67910214463,13.5120014041,9.31420572363,0.06
9.05387267121,13.8133245311,9.78082904431,0.03
8.83197264658,4.4863500009,7.74287194974,3.69
11.1190744216,5.69695115889,10.2126653856,2.26
12.8180399997,6.26756265726,11.9500883183,1.85
17.5756151148,8.0552496581,16.7623026911,0.53
6.72309121596,3.63549061938,4.56541641163,5.52
6.48390493222,3.06585026862,4.19666620115,4.19
10.2980341768,6.56154250304,8.76371720173,2.81
11.4196043608,7.7347090052,10.2834660836,2.03
17.4970674697,12.3896823016,16.5065148983,1.37
21.930975565,19.3152384629,22.6525517527,0.6
29.6935145301,25.2136253064,26.0878103976,0.09
15.3747468931,3.9187276501,7.87740010991,1.42
20.3521620596,5.6210454636,12.6042622104,1.03
30.2110289182,6.81135006713,19.9271791098,0.64
37.7247579499,5.75877094628,25.9494483616,0.36
