X,Y,Z,oc
0.758453712861,0.757456850723,0.881462422947,37.58
0.763536730776,0.767895939931,0.889807413684,136.72
0.706482571561,0.719773378812,0.809197911961,95.8
0.674995674942,0.669291795296,0.741560785429,71.69
0.744965443898,0.752176261079,0.864921755319,116.47
0.714639112918,0.726190516058,0.848259350355,52.05
0.760998943858,0.7647004485,0.877817528908,72.66
0.75227563501,0.757194045884,0.868721999914,92.65
0.755058578806,0.759003425166,0.875944862932,39.32
0.783004230885,0.788042010562,0.903241655735,53.34
0.787646162476,0.788808621717,0.914440447165,78.66
0.801192598239,0.806958146154,0.935458086023,87.68
0.796283599166,0.801061781077,0.949323584748,145.89
0.7835301361,0.796409748471,0.930710438525,29.97
0.795602453092,0.809012157931,0.94454058229,70.07
0.759630932699,0.77879319843,0.917745671246,66.38
0.814561260877,0.827781585146,0.952986476463,73.47
0.812014885046,0.809717316976,0.959793744986,61.69
0.804665116546,0.819156865622,0.944967232321,71.06
0.786552088806,0.792875484675,0.932469035558,54.65
0.78548330001,0.800849983625,0.925775524282,51.22
0.841727511769,0.863256845824,0.979399843556,135.76
0.805451876911,0.815534317697,0.950040823617,79.06
0.8150829632,0.825527385527,0.947756780612,98.29
0.807832414603,0.817689745549,0.943464242799,77.07
0.81439486245,0.819005379976,0.95502875739,96.76
0.809800664732,0.811716967524,0.95600246421,99.28
0.782031848157,0.795358268941,0.920274525701,68.59
0.78927743174,0.800236085666,0.926488328904,50.65
0.724203486495,0.745775170125,0.883152144929,116.76
0.62424284348,0.65604800445,0.814475342992,14.15
0.778172327325,0.79128202491,0.934167559526,65.37
0.813320527873,0.829198141096,0.955986123804,40.65
0.833121677229,0.841538265377,0.969140617567,48.49
0.779816351392,0.811295577887,0.946868526345,20.58
0.824176246268,0.830385852398,0.976165374798,40.34
0.741884761887,0.762414684428,0.906869974809,87.47
0.821495855814,0.828241440727,0.974799412908,78.74
0.702211177905,0.729867392774,0.883208533062,85.23
0.825361185935,0.828416493406,0.974083339819,51.64
0.708608138821,0.742332634487,0.893701200602,86.94
0.845508204119,0.85822761476,0.982057711387,34.74
0.846080150144,0.860202801027,0.980766164514,52.6
0.812157980113,0.825132530634,0.956863393151,62.92
0.696809704637,0.728387689468,0.877808758435,78.96
0.686526201514,0.716602093057,0.87120225542,61.2
0.765056279721,0.789899313238,0.920627591844,85.7
0.771450660145,0.795670825619,0.936936457501,32.82
0.842029624489,0.851749925915,0.983736543398,74.18
0.836678911781,0.841209224435,0.98253449922,160.33
0.771764178212,0.794106233148,0.933486007179,115.87
0.85728320766,0.878126699031,0.988574327655,153.29
0.845710874628,0.861578468878,0.984889923448,128.91
0.78709966254,0.801528824473,0.923591952487,87.94
0.797932983527,0.809905636289,0.940927281952,123.53
0.787356122662,0.788441168764,0.937341681601,81.53
0.811472347963,0.81573830998,0.945600124694,117.73
0.843350727021,0.857362730812,0.97849021862,174.88
0.835795129908,0.849672665656,0.966704986661,129.85
0.893546522374,0.902312810404,1.024777635,138.8
0.892479640455,0.910664043282,1.02395032586,143.08
0.899924099829,0.912861491964,1.02894018499,166.36
0.886686931748,0.898448072373,1.02333336464,128.78
0.78953007394,0.810905232545,0.928399323666,150.77
0.893485361968,0.920032959538,1.02104804017,142.88
0.815588867546,0.831561377155,0.958110040463,196.73
0.891688795929,0.899499286476,1.03007113749,117.71
0.893370577466,0.9055418157,1.02552101629,157.1
0.78501764926,0.805594914257,0.930226854756,181.11
0.782202857838,0.80694138577,0.92437475954,198.7
0.843950175115,0.853177986628,0.979943866673,192.23
0.836230572701,0.855609367733,0.968725136469,210.17
0.832385717307,0.847899688755,0.980583978999,95.77
0.799276795903,0.816317794108,0.960484402161,80.55
0.762158158896,0.782679181169,0.928592212045,38.07
0.812133848383,0.815581949528,0.965814267579,123.71
0.767361958978,0.783956362467,0.90998440752,114.37
0.716425064972,0.734395678085,0.858369632869,60.86
0.78503912332,0.79988559136,0.922687985644,113.7
0.790203975103,0.798569022556,0.92429204838,86.12
