L,a,b,oc
21.1137615567,6.26908079479,13.0565852775,45.6
23.4494691107,5.62556591455,14.0365705267,18.5
19.0187754885,5.01123464573,10.6551459433,35.4
24.7145632332,5.65246770173,10.7198002351,29.0
22.4218209905,5.3336639409,13.1610302392,20.4
18.4385536589,5.54859994072,9.45844159343,59.2
19.1228564032,4.5663650248,11.1874155324,11.3
21.9760718544,6.11083009114,13.3067641661,18.2
22.9812080476,4.92312635737,10.343481293,25.9
20.5364527595,5.6153906053,11.9164453469,16.4
19.1926710479,4.9292077472,10.2308506309,31.2
19.6588768026,5.92600289209,10.0743428103,41.9
17.0254563355,4.36152369922,8.13883616096,41.1
14.69347597,5.44734595505,9.02473112542,78.1
20.1664284037,4.04876651682,12.2632863964,21.8
21.4077399203,4.82345836324,11.3868369625,22.8
20.462943886,5.60780799554,12.7525576178,30.5
19.0021275178,5.23007925409,10.906339206,21.3
18.9870901398,6.0593263065,11.2319362953,37.4
22.4711889251,5.86858852445,13.2099454152,15.9
22.4500836777,5.16971366039,12.8530461043,11.8
21.8028419847,5.41533239051,12.514679041,24.9
19.7636260392,5.06825272742,11.4636280798,21.8
21.2787088764,5.24575811028,12.278638586,20.5
27.5779009945,6.76482853704,14.6770326913,12.4
20.1905671136,4.55966611107,10.5730440366,28.7
21.231754818,4.88424391495,12.1987335032,15.7
18.7878697007,4.28857176893,8.29972851129,96.0
21.597414677,5.00494371697,12.6178233596,18.8
21.9756613147,4.91194820094,12.0046490314,24.7
20.3796190614,4.51043986872,10.7251174664,28.5
16.7093887891,4.63417186079,9.18962808174,23.0
12.6504570359,3.03952527466,6.54884011676,24.3
8.4016782515,1.75870270386,3.82302876537,32.1
10.3535560739,1.92102260872,5.95590892505,27.7
11.7825915569,2.74853204566,6.17149143338,22.8
14.6585186392,5.27577527024,9.11177444843,21.6
8.5807262709,3.07547059422,4.78887696419,113.4
20.8205865351,5.81510618185,13.3344148878,18.3
21.8065855822,4.10657640551,11.7918206827,14.2
17.0448378052,5.44152105485,10.1461067611,38.7
19.8190699694,4.98238374265,10.7339922483,23.4
21.62718516,5.18406661771,10.8956329098,17.3
15.3827072072,5.15049472889,7.86830413813,65.8
26.3961354276,5.19412118148,12.5151921675,10.0
11.2995457709,3.58437776709,5.5214689318,62.4
20.9658012617,3.92924886812,10.4952400952,21.1
17.4095271236,5.61918375715,9.48422060592,60.1
23.4073570545,5.64571228995,13.9163802331,17.3
26.0980805153,7.56690683752,16.8357801389,15.7
21.2309141367,7.84415589697,15.4685786039,26.6
18.4663600156,6.34494871933,11.1360438429,29.1
25.167156033,6.7368015906,14.7888208986,12.5
24.838136511,6.42767314802,14.2018366593,14.0
18.4937391782,5.19335069215,10.3625304191,18.3
20.9983995196,5.79226849228,12.2751836221,12.2
8.55985669522,1.88790974154,3.38902869789,25.5
14.6096670476,4.64132519337,9.14409508814,15.8
23.7636667445,4.96547988057,14.5827946295,11.4
10.0223235262,4.0939556613,6.46566140651,14.5
6.11100643116,2.24038427453,2.78512165347,17.2
16.9892269836,4.95416077767,9.02169987563,31.0
18.2425656048,6.12608854879,11.8958251398,21.6
23.0431645984,5.64778583496,12.3280299624,18.4
15.7693612549,3.88546255273,8.41322137144,35.2
24.1985451261,5.47808959785,12.6042096212,15.4
16.9790495367,3.14210123091,8.13263317578,18.6
11.7035864073,1.87036338758,5.88710404681,16.9
19.6996746103,5.69311453063,10.335562286,12.6
12.4665134777,4.38143499872,6.8512092893,42.2
27.8086194527,3.02227725122,11.1277008124,17.2
12.6805035122,4.12955068683,7.45408574136,24.4
16.251783388,4.94403912403,9.08276744659,39.1
14.4596970199,5.57263015354,9.47319528459,11.9
18.2550534128,5.0614247399,10.5723132777,16.5
18.2975231557,3.91657428533,9.56717931521,15.4
15.096226885,4.98150678644,9.45383454649,38.9
16.8543993795,4.83468914063,9.22202983715,26.6
21.7030177061,4.39731171598,9.081508294,27.2
21.1084546658,5.28893095922,10.5645151925,15.0
27.8071041201,3.79653028366,11.5929956419,22.3
21.6843049298,3.32419944893,10.020197975,22.5
13.0679571191,6.9010194601,8.79961742513,36.6
18.9957672106,3.78731865595,9.74830684515,23.9
25.6238022456,5.70695977436,14.3126391135,15.1
23.980873534,5.27854501119,13.3175384049,15.5
26.6366761251,5.94050601254,9.6856773195,10.3
23.5397596672,5.63649522364,11.9345072567,18.5
26.298202872,4.54085776586,11.7861316743,21.1
14.5164024619,4.76546735338,9.0608779302,31.6
20.0659566122,6.1781941446,13.3661934928,31.3
21.6288232154,5.46423735793,11.4776540167,28.8
22.6328543187,5.91029720566,13.5481958527,24.4
14.6293590976,4.43107702561,9.18162847613,37.8
13.8287059799,6.34676402473,10.3140388944,89.0
25.7404547599,5.23598593868,13.5424897184,12.6
15.7831687762,10.5005994707,11.100690521,21.0
15.3327895441,4.07641954229,8.39924972452,23.8
20.4241561651,5.9510887411,11.3865651856,40.9
19.876985306,7.17636964863,10.9786457001,39.9
23.886787009,4.99442160614,9.98942690455,48.3
11.4548789567,5.13391233716,7.98416385713,81.7
19.3645796555,5.23324665994,9.20446453196,62.7
18.4927352623,5.13839631761,7.84828368786,37.3
7.62729301653,3.36523116165,4.47603832088,35.6
8.27174567465,2.89281266822,3.04017617806,38.8
15.9502559515,3.86085682634,8.08679411396,62.0
20.1623604004,4.46143402394,7.34696685428,46.0
12.0303747812,5.27040785447,7.3842617805,71.3
20.0526775596,5.51015353122,11.4976424859,40.9
28.3421345013,6.88909972798,15.2526372334,10.9
27.2536062478,7.52051936375,11.6674262908,15.3
7.54286120323,2.05924418355,2.49948924925,204.1
20.7656933281,6.2406871077,11.6019942995,54.5
15.602638795,4.15269574391,7.70395173272,20.0
26.9082275942,6.63541087599,14.4458890253,8.4
34.5355167481,6.20504264116,16.4787725191,22.7
22.3548614299,5.43851487145,11.8008040539,14.4
15.5882715014,4.17616730543,8.29165408565,13.9
24.4597665654,5.13090106438,12.3581591673,7.1
22.8674560002,6.8844169491,13.4225608294,12.7
21.4373007102,4.82977209051,9.31097661804,23.6
23.8667370749,6.30733038465,13.4046049992,11.2
22.3077763923,3.92741467166,11.281559008,22.4
39.406846328,7.10848315988,20.0440318619,3.5
12.0394423809,4.08752902586,6.02382380672,120.6
26.065149025,6.18226432328,14.5225199309,15.8
25.3822553764,8.25395962896,15.0614735388,29.1
25.2850935245,8.29538742023,15.2691339585,37.0
12.2548232352,5.97595912902,7.68273919404,94.1
24.676315555,5.16302259135,12.8426219867,11.3
24.4423576588,2.67861306661,10.8931553937,29.2
26.0910151138,4.1445512887,11.9415105131,14.0
19.8364230492,5.10902645945,10.5327143794,16.7
21.3702677026,5.0292516298,11.5784985148,16.4
18.9896665091,4.88014784477,9.30519484498,23.2
16.614007308,3.57007588196,6.73835056286,43.5
10.5931653295,3.06340013368,5.02353059518,18.8
9.09657651739,2.93756492117,4.32889799217,22.5
23.9176225327,4.77009296213,11.0367251979,26.4
17.1761076665,4.62452434174,8.2083620433,61.2
20.4684777508,6.52648550881,12.1046187803,28.0
21.4782114684,5.1669071865,11.3503564946,22.5
23.580547307,5.83980294633,10.679458229,22.2
24.3365093979,5.61505304549,12.7358084364,26.9
15.8874668397,5.77872472107,9.4196367375,57.6
12.7901411572,4.33322520368,6.3308157738,138.5
21.9529839935,6.10652248704,12.0790683454,39.3
16.8593893961,4.05739630386,7.72489084567,55.4
15.0047673137,3.57686731422,5.11728593987,97.8
19.6095826382,5.86077743745,11.883652819,47.2
15.0794843318,5.61452125858,7.64892007729,35.7
21.9568560517,7.01179746592,15.8814872646,17.2
10.225546533,3.46530602357,4.96668844757,147.9
21.962111554,5.71382310941,12.0619639356,26.4
24.4869247369,7.02409318998,14.2047035481,11.7
26.6435980875,6.3913103648,14.1925718073,12.4
17.9543469495,5.8290779147,9.93371625809,29.7
20.6681315411,3.90125434076,10.0528947489,14.7
20.4589661171,4.83432538616,10.2153204751,24.5
23.8396297544,6.06646563636,13.4024766047,19.0
18.6097080169,4.95259453655,11.4612377935,31.5
22.3990636134,4.81921606358,12.1513251806,19.8
15.4799590851,7.0760181435,9.5979287466,60.1
20.9379911553,5.44105778618,10.9930269933,29.2
21.6804041763,6.53232633728,13.0414541278,18.1
23.8211413863,6.16125321312,12.7203473362,19.4
16.555771141,6.02820666882,10.1497242586,31.8
19.4502714502,5.32282746402,9.96304070419,33.4
14.8434271007,9.97982487069,10.53937638,13.0
22.2393064463,7.21915234944,15.1671535542,11.5
27.2292290714,6.9473700207,15.1016619852,14.9
16.2513767027,5.73955380883,9.96596301643,14.9
21.7629058236,7.32687597845,14.1010118997,14.3
18.322638619,3.92815097791,10.237865358,8.5
18.2740423821,4.39648797264,9.83394725042,10.0
25.3565146427,8.4234164147,15.7732338108,7.9
22.7476576518,7.99288282494,14.9455707913,11.3
20.8287641322,5.01463394626,11.7193504215,21.7
12.029671874,4.24235496704,6.98878097134,12.4
26.902475427,4.09261865294,12.7226183803,17.2
20.9674561526,5.15221249325,12.3146236781,26.0
24.775828608,4.98189577034,12.4380968743,18.3
20.2290847121,4.88120863181,10.2475161598,8.7
19.7662132373,6.4955625179,12.2771068767,15.0
21.6316938291,7.32417984625,10.9032805539,11.2
24.0066779519,5.86433703653,12.3841600956,12.5
20.0102150558,7.83314199363,12.2294518759,8.3
21.0276004048,7.32657153093,12.729441903,7.5
17.8694486848,6.2210568127,10.8376541364,15.7
27.8580866273,5.69443857729,14.6855301794,15.9
23.7097588402,8.25410318371,15.5972783506,16.7
23.227348332,7.25100394035,15.1362728419,12.4
4.09588417731,2.542404083,2.01408101431,365.8
5.38235912438,1.60491653083,1.93477678383,285.7
5.11952126577,1.994404099,2.22906749654,191.0
5.30419482408,1.75311341927,2.40502023212,162.2
3.90127842386,1.81398278378,1.60760066564,370.6
16.0401625165,7.51532667623,10.2956429401,23.3
3.3848231347,0.566692820346,0.705952771768,189.6
17.8597288982,4.53033473652,10.2574056167,46.5
5.61957322992,2.16207862975,2.60586697167,180.8
6.95986082594,3.01562797855,3.57734062276,235.6
10.4409668272,4.33730556152,6.63648882814,122.3
6.7082448173,2.82486512973,3.34138587867,101.7
6.60135786224,2.40592593229,3.16341320984,201.7
7.90242687321,3.03383306908,4.21758209893,137.2
12.0131426247,4.93678153627,7.72194725917,131.0
19.395475866,3.48306899976,10.9406288638,52.9
16.798574839,7.09995467334,11.6757916411,61.3
9.36434496381,4.98814481082,6.57491999217,160.1
10.2656815909,4.1007350666,5.60732817279,35.3
7.87230172841,3.96209804739,3.59448695508,173.4
6.36296935221,2.18717039931,2.76579803245,56.1
4.44119433525,2.91034675052,2.32481996331,285.2
3.14391625012,1.31754587103,1.18163461563,393.7
9.98602008342,3.29923871043,3.91345073849,57.4
2.69907510505,1.45255869556,1.11821924297,520.9
4.11405992176,2.11453900988,1.87530112027,249.7
3.30850544109,1.12821145136,1.1366600579,303.4
2.18370951513,0.879275858935,0.65646803879,534.8
8.81706720338,4.2198986178,4.94819249856,82.4
6.90625402033,3.59866067665,3.03863336762,51.6
4.31141818115,2.39571347482,2.20545840836,350.8
4.83664746465,1.46815575707,1.6278623207,128.7
6.27687557503,2.603648453,2.81090993065,249.6
3.05893689287,2.11266442275,1.46067612817,559.7
3.79291434035,1.23464599365,1.21723815255,273.3
3.71282400413,2.22926568767,1.82237059843,505.9
3.12414205887,1.22941016031,1.18331327088,398.6
4.70764067591,1.64334517693,1.54090528354,121.9
2.58915346587,1.06584693945,0.852879832512,450.5
2.75697837792,1.06381171053,0.828476470136,496.1
3.69586501484,1.08917142062,1.14867088028,113.9
9.78925467228,5.17716120174,6.71937343242,143.2
3.36416636849,2.14626211039,1.6115819254,519.5
10.1881202034,3.9975669413,5.5408430118,89.5
7.74183328769,4.58670181899,4.35455753204,93.7
2.29566892112,0.424319121251,0.382570746105,295.8
7.80747939154,3.12330248842,3.71305934532,116.5
3.92824549952,0.895784208689,1.35453950162,164.7
4.8419787355,1.23659918592,1.66478237022,177.5
2.60204317072,0.74605548235,0.714779610283,394.9
8.30525336198,3.10281039466,4.24726550852,119.3
4.58037632067,1.67603537509,1.83760366835,125.0
11.2245787662,4.49701841113,8.06222672738,95.3
5.68439666689,2.32949174077,2.33091370393,100.2
2.51583436409,0.873539386278,0.674979489555,453.2
5.02320920422,2.49102128405,2.11324412622,207.7
14.1543216105,3.29042449328,6.52099559405,101.1
3.41868358482,0.988179030081,1.04242859576,293.4
9.48187227067,3.0073830797,4.5253695937,136.3
3.75427374944,1.42867681289,1.47418897355,319.6
6.18044011534,2.65891578521,2.52355994851,141.9
3.73573096269,1.10310178845,1.25184671158,185.1
2.54120860188,0.548874792001,0.561344989318,302.3
6.49837755743,2.7486628332,2.72663267055,199.6
3.53330319244,1.49488643995,1.4841798251,396.6
8.66447274059,4.01702793258,5.47359000636,183.0
15.5784595737,4.98434219136,8.5306864226,81.8
24.5103139514,5.62178333087,13.4583692942,11.3
14.2951277592,4.90087115228,7.4198822236,34.9
21.2201098841,4.86935644093,10.6372279801,23.4
14.5383363106,3.17473236487,7.17831099313,15.2
18.3958512977,4.08061543859,9.33747820564,20.8
18.8500334305,5.28299821622,10.2733188371,15.7
23.7981578665,7.70701452573,14.8877897008,12.0
24.3951770179,5.72729642943,12.842465235,28.3
21.0995545382,6.25549148066,12.4655175627,21.9
19.339724753,5.57166439058,11.8168032673,15.0
21.4373713896,6.36145123248,13.1677468758,14.4
19.0975554723,5.16968007465,13.2609485551,11.4
18.1821370039,5.28516745759,11.3597706205,29.6
16.5618281655,4.19632854729,9.62254774158,53.4
28.193058169,7.75576760312,17.7072227076,11.2
23.2577396435,7.13650198539,16.1686176881,14.1
23.7507013347,4.73892142449,14.8974356828,22.0
21.8218552339,7.12539502826,14.0738098277,13.3
25.9287525816,7.43102666553,16.2707977037,14.5
25.4691894427,7.18427607486,14.1746649009,13.4
16.6014585057,5.84404884722,9.39799025111,33.8
22.8295713108,6.24729513527,11.4795799001,16.6
21.5543081065,8.22268041988,12.9330764157,9.3
16.2909978426,4.66569751082,9.04140150852,7.9
26.5165732306,7.32430071794,16.743689556,10.2
25.1110951105,3.6550098251,14.9162738637,24.2
22.9976872516,7.33095586499,15.4974796757,12.7
23.0656212064,7.55312799604,15.2821426951,16.0
19.8448004053,5.78819340107,11.0718754475,34.5
22.0621087021,5.1417547965,12.2744600338,29.8
20.8499831008,7.21263027963,13.8957138873,16.4
20.2851900238,9.91941151218,12.740733351,19.2
19.1426485241,7.01405274118,12.5900187116,12.0
24.851225716,4.33144534693,14.3434621554,24.6
25.3068167802,5.37429361816,16.1810476057,23.2
21.1691561841,5.7626334497,12.4219264622,32.6
24.6299288861,4.98980634155,14.7864428526,18.9
19.9417761983,5.5214087269,12.1029262758,36.3
22.1677370375,5.31072459301,10.3686349152,23.1
27.1181681247,6.09086451183,16.2955790011,14.4
17.5988350855,5.73274146605,9.26064396923,35.6
27.9378666578,6.48155095023,16.3590792754,11.7
25.6015425397,6.42404101784,14.9174941505,12.3
25.0675757291,5.6604980647,14.452155555,15.5
24.3103857415,5.40063068418,14.694195122,10.1
24.6936135177,4.79316088615,11.1672917356,56.7
28.1865132103,5.19443054314,13.7640904201,13.7
32.7717862065,5.17852932768,15.7702908582,12.9
26.8934538478,5.88951583046,16.0534293753,9.6
24.0068395449,5.32193755074,12.8611255004,28.6
27.4385577286,6.49582814928,16.0145663085,9.1
28.3648407139,6.85753987144,14.538582443,8.9
29.1052539735,6.17068187721,15.9747208286,12.7
25.4425991212,4.97782318689,13.6645670383,17.6
24.3282288328,4.50200418999,13.3084069308,11.8
23.0763630583,5.98636575724,12.7666291625,11.4
27.5377029659,5.60028915994,15.1430224955,10.6
25.6031738152,6.74944841928,14.4097113701,20.4
27.7236032567,6.34247343386,16.249700278,15.4
31.5133733423,4.09024844381,12.0808990643,8.7
27.6350029516,5.79463278326,14.1705151058,8.6
27.042444006,6.00153730471,15.4858951076,13.2
27.6845273536,5.0315715401,15.5443373546,15.1
23.3654823384,4.2857848366,10.3669398902,19.3
23.3749932139,3.61806847888,11.3390896609,21.2
21.1714675012,6.27312882613,12.4740959062,17.7
18.9551729227,6.05556782316,10.4306347793,32.0
25.9506522945,7.08453376678,13.556631824,14.7
15.0944596574,5.34352282026,8.83661729294,14.6
19.1873852669,5.29572625555,8.86110758967,34.8
21.7171296834,5.39501902313,10.8083484857,17.8
20.6914978378,5.37306256461,11.1637403344,21.7
24.4713751154,5.88986507901,13.5437019022,15.0
21.3875304571,5.82045968337,10.4660983386,30.8
23.0202127775,3.15787981417,9.78744351383,31.5
20.460393128,3.92003375171,10.5446102298,25.8
22.5073093351,5.1113043326,11.1473930705,22.8
12.8175035943,3.81746044239,7.71191327308,48.3
19.2257732521,5.01286077498,10.6450631303,19.6
21.1545943578,4.91056719234,11.239755567,31.3
14.6463487628,4.93528792259,8.50512151133,20.4
12.5727466433,3.4409310789,6.0002047171,19.9
17.2880717556,5.99905796279,9.61653022444,23.0
12.4599348807,4.24696361159,5.55222519989,48.4
16.7404588978,5.11032345588,7.76899674422,63.2
18.6770247598,5.46848399629,10.289593038,19.3
20.1328603604,3.9911653344,10.3823655279,30.4
20.7343372819,5.72026355363,9.11922287696,25.1
24.9220196591,6.45441441329,11.8189909756,17.3
25.5629476149,6.1799179142,11.6909209343,23.6
21.0293666471,6.48109846539,10.7359343176,12.0
22.1501229794,5.306841658,10.7904324962,35.6
12.3602476669,3.64755292192,6.13794101348,24.1
18.8874273692,4.75214516855,11.0747118695,27.0
13.0823700254,4.67241184532,7.62530213756,19.3
13.2218221485,4.83093755575,7.71211871171,21.0
23.2962072639,5.79218052091,12.1858671751,15.9
20.2404562073,4.68913565008,9.87427272675,21.0
20.4836611432,5.48408111877,10.8575528038,51.6
20.9416321644,5.46255007033,11.9429347281,25.2
22.4931562813,5.17906909628,11.3814051552,7.8
21.5928007759,5.51414908027,11.9760908565,20.1
16.8110101619,6.01852322459,8.25915949564,76.3
16.297691816,4.21376131278,8.98985446276,43.2
19.6139759085,6.10197921602,11.6473335437,13.5
24.2242927031,4.83076165706,13.1408498977,14.3
25.135546893,5.66967052398,13.5271248863,27.9
22.1754475724,8.08038736414,11.4809212248,56.9
19.4135681739,5.65772470164,8.85987389819,17.6
18.4677689659,5.34653586807,10.3375886247,41.4
22.6186115795,4.94613341115,10.9586236568,30.9
24.4567303135,3.90417695778,13.8054461016,24.6
18.1525537394,5.29398841245,9.17437238015,36.6
24.3271956034,7.32788805055,11.2281080545,20.7
16.2081724223,4.30459465251,8.00838069244,67.6
25.0677549374,6.91531330986,16.3303347683,11.6
26.9797122184,7.6671740385,15.0862386972,11.2
21.5574246788,4.82056785677,11.5319147967,53.3
18.8568455524,4.59030519696,10.2893205365,37.5
17.7691085881,5.380450743,9.24615323788,24.7
13.3342623546,3.75809431498,6.41794498206,54.3
19.3165999467,7.18102915468,9.62768755492,21.7
19.2157718862,4.63176742521,6.97192526673,39.2
24.3519046519,6.22082210192,15.1418931203,15.5
25.6066146158,6.27997188372,14.952765269,14.9
15.5798091862,5.81201664661,8.27769313409,32.5
16.1350637012,5.62047188958,9.19445373828,43.4
16.4247498699,3.8207941174,8.95825501393,53.8
17.3276147383,3.39844634184,8.21910699924,69.0
17.4287553826,7.85974731094,10.7857774691,25.3
24.2409342275,5.22357865474,13.4438208703,21.2
26.3175616185,7.13916967458,14.8914901066,15.3
22.2555146174,5.71584959217,13.6197119738,40.2
12.3105208926,3.9728931421,6.49632212413,27.7
11.9737428019,3.35134839939,5.87710419629,40.7
17.5117101184,5.1439218875,10.5326833576,20.9
16.6879887387,5.04749095734,9.24583745506,19.6
23.5998309428,5.11273134977,9.70275191539,31.9
19.5919392895,4.54108249817,10.5884141917,26.6
24.3038555831,2.42312902198,12.7120215356,23.8
29.6011098378,7.70474345494,16.6096878251,11.7
25.5787655144,5.47838555427,14.5694165965,15.3
20.8193476738,6.25419658819,11.2935353341,48.2
24.1194042601,5.71082518567,9.88490306437,33.0
24.1826271977,4.14598289399,13.4763096078,24.2
20.1972719896,6.49620207306,12.5088089873,19.6
17.811923487,6.23662107371,11.0477478493,16.5
18.3411149266,5.01627128509,10.7684534333,69.2
21.5386762714,5.54410431051,11.1673045512,35.8
16.916797875,4.25388439271,8.69710505006,60.2
11.4765707342,4.80818217782,7.80857440568,69.1
10.4089163532,3.9266425173,5.82243656197,158.6
13.0905842178,3.79394736359,7.03595433476,121.5
15.7865117925,4.70236640554,8.78477276767,78.0
18.6310956522,4.06794811041,9.52906781144,42.6
18.103192589,5.34029613023,9.86591651425,28.6
20.5532621843,5.43848493288,11.1685680227,33.5
17.2523255263,4.25686331379,9.9874355063,33.4
17.3816819345,4.98206438831,10.2829665257,40.7
20.2270255024,5.12988624221,10.6968075194,39.9
20.7408201994,4.81577693185,11.3273156817,23.0
22.5396785804,6.41224942281,12.7163929088,23.1
14.3802785942,4.05976748191,6.90172381161,151.3
14.3453410186,3.31122800821,7.15203771156,87.2
20.0487931148,4.30234042448,11.0307946809,19.8
23.5429674539,3.97577339704,11.2990870576,28.5
21.5244600724,4.60923003709,11.4196587758,36.1
20.5784490666,6.98764160388,13.1598514432,13.9
27.2843405676,6.07096419252,14.3939109755,11.3
9.17574724335,2.49816062427,4.13258317079,224.7
15.0977478747,3.94130567455,8.02986534415,68.3
23.0285501665,6.77252413962,13.6717277739,32.3
20.7054371986,6.24353058201,12.2502355265,29.5
20.6432631545,4.83163061174,10.5538016494,60.2
20.9517773284,5.23232669271,11.9334981159,29.4
11.9838617748,3.40111885985,5.66625070727,172.1
14.547732697,4.74187048884,8.08537475529,78.3
11.7939052276,5.4356316422,9.31915944644,23.6
9.1974496104,4.04207162202,5.71988333896,120.1
14.4809471743,3.32339381634,7.24252474148,114.2
14.2093352979,4.21508895572,7.31888618479,151.3
20.3000493919,4.18806041317,8.80792572733,48.6
22.8259073029,5.63770794404,11.5475029926,25.8
14.4325624699,4.90548499772,8.56243440905,30.1
16.3605253229,4.51424085306,9.02335576776,29.4
21.0244618844,5.43899609509,11.8530592008,29.0
13.3976027927,4.60200709855,7.32386924134,130.7
15.6837454903,2.90105301406,7.02033223534,48.0
12.1255458809,3.37331230934,6.30082302963,116.3
22.9432097659,5.50223053105,13.6647939826,21.9
21.2411314664,5.65847860602,12.1501801764,27.9
17.1472584403,4.52308888695,8.86603951259,107.6
18.8886214576,5.3120944216,11.070714784,31.0
19.696240015,5.93358593378,12.4652048752,18.5
22.925802176,7.06818221483,13.7213604337,16.2
24.0380579756,4.32633266731,13.4529144269,18.3
22.4989717015,5.93549369716,12.1827428638,24.3
18.5066705616,4.15843472327,9.79828905182,54.0
11.9146231889,3.25122508098,5.8642418564,117.3
23.1622215161,5.96755375016,10.045996091,40.5
23.3039987877,5.96415480575,11.6876354092,17.8
22.9998460688,6.20691376271,12.9818999109,24.8
20.422260902,5.43652976697,12.151307382,56.7
14.5782639176,2.88898957283,7.22383468396,59.0
15.9343018221,5.27376659197,9.23506364581,13.8
8.35855155698,3.36579746998,4.14552687332,89.6
22.8127701846,5.09435338439,10.5249323451,15.9
18.1458945765,4.74243250589,9.73315185771,39.8
18.8889434558,4.71737735653,9.96166716762,15.4
16.6893287317,5.36268878321,8.96480894377,22.3
14.6901357543,3.89585842764,6.9757761239,32.2
20.8925426545,6.21045281256,13.3875747009,10.7
21.5363696438,6.19229286807,13.7232600687,8.9
15.2523690077,2.96410199158,7.99208234658,15.1
22.4104249602,5.94036896467,13.1615349225,9.2
23.4782878997,6.59844521915,14.0580898299,8.7
23.0255760577,5.5632203705,13.0232403692,15.5
20.163561008,5.40581527505,11.7806088235,9.8
20.358718442,6.41281484341,12.2919644078,8.9
20.638669646,6.71226288877,12.9206215878,11.1
22.5942557389,5.94025065056,12.4770423879,13.4
14.7074832945,2.98171508454,7.47997645871,10.2
19.5778051628,4.64998758392,10.2596750073,12.7
14.8240267616,4.48000540175,8.71856066625,13.3
23.5571439401,5.69392263783,13.2975215415,31.1
22.4313187223,5.07122490968,11.8201795407,16.2
23.7698727995,6.20209660903,18.2890158432,20.0
24.5897903333,5.96034340684,13.595462364,13.1
12.4898189246,5.18290595762,9.33276873875,27.8
23.8430288761,6.39089764851,13.6322805414,9.0
19.3869697643,5.61222558851,10.7150456042,9.1
16.838056638,5.22090999317,7.67981448404,43.7
20.2620623852,5.85086615049,11.5417085568,11.2
16.1172975777,5.18040017845,9.40201904185,12.4
17.864555442,4.73564173579,10.0558620227,36.1
15.3327138496,4.1804205531,7.98458304722,16.8
19.9247828113,7.26980822235,12.7094128916,13.4
25.5144817047,8.34669681899,15.2225428306,24.5
15.5525264808,4.24007036619,7.75041411562,90.2
20.5614903953,5.86309943866,7.46187156708,67.6
14.1253460508,4.53883183732,7.40920321026,19.8
14.1607359768,3.62201564793,7.26406778531,29.1
20.2196496236,7.03895111548,10.2615338402,26.2
18.9029085254,6.28521328141,8.86273503944,52.5
25.0233554259,8.69320183535,13.2148258461,16.6
24.7707560762,6.97853033441,13.088687198,14.1
17.6677701551,10.3192365947,12.1789881524,11.3
22.1538567882,6.00157500925,12.9321118901,18.0
19.7347375088,3.26536805851,7.93083917407,33.9
11.2390808958,2.89954340052,5.20774438758,30.8
26.7758748885,6.54082876426,15.0270234303,16.4
19.1559584152,7.63723315012,10.4535037932,34.2
23.4543277553,8.63465807323,12.8960845788,17.0
14.625370996,5.1452281841,8.16838055089,21.6
12.4056384677,4.24895251774,7.40452492971,18.1
22.1244846695,6.22364323279,11.0552793317,39.1
27.9853766911,5.83670249761,15.4858035671,13.5
9.89532120988,2.60532223576,4.65546536019,194.3
22.0882190308,6.63246276959,12.1666209707,18.3
24.5213512297,7.03387483258,14.0129493196,24.5
9.00683892672,3.52608298643,4.48225060215,274.0
9.43973212749,3.22755100413,5.0255395993,122.6
21.1816055724,6.11981279297,9.78101807105,40.8
19.2392618458,4.93851120502,9.87701246898,17.6
22.64877514,8.71302723156,12.3686806732,30.4
16.1736405615,7.04505304964,8.69279101592,39.7
24.8227533405,5.38572262051,7.74834812751,44.0
11.0766154042,4.19613328411,6.22403481507,23.7
18.6341980343,7.44162111025,11.9374054572,49.8
14.2883884672,4.98323039539,7.99697636617,13.5
7.80389289749,3.14067998527,3.02248401865,49.4
24.48415888,8.24414951444,15.5804003958,11.3
23.3425421317,8.32342552815,12.1843862233,26.2
21.5886729125,5.50522796618,12.0379595002,34.3
18.3165135801,6.49040965259,9.13985576621,46.4
25.1669659998,6.87083420652,14.0314159926,10.9
18.6042187107,5.67862498422,10.8252625545,70.9
23.8217436126,6.31337187039,12.1323004375,50.2
20.2019927196,7.98453310167,12.2249104261,17.0
19.6354742509,10.220254745,11.5855111656,25.3
27.6395110318,6.99936540645,13.5437799812,19.6
20.9945178319,9.85940817279,12.7869139102,12.7
15.2175059747,5.37469640258,9.3086534195,10.0
17.343827148,3.47546906752,8.02508347973,15.7
8.25064006346,2.85985431132,3.60490863091,30.3
16.6212514025,5.20539523231,8.34828318222,12.0
18.0506333718,5.48576228923,9.98245079895,7.9
22.7540010911,5.3138113476,11.3662228728,23.5
14.16497974,4.84500130904,8.48603859148,14.4
14.9522286824,4.98760996137,9.26731828702,11.1
16.4215969532,5.58985229885,9.33514147142,7.2
11.6999250707,4.47941859116,6.77833066475,20.3
15.7893675612,3.7775846888,7.2433917122,14.6
19.1889248174,4.88859168629,10.0836690576,6.8
24.9897311971,5.19996759624,11.3927006133,8.3
10.6380216498,2.73034347476,3.68294365952,21.5
17.1958979294,4.77793187694,8.74878793661,12.5
22.2713873642,5.70604473614,12.4693163159,9.2
15.8389126432,4.86374268461,8.04890910169,25.9
16.1618272813,4.3518203773,7.07798623478,12.8
14.1561373908,3.53935263047,7.25316450967,11.5
13.7851670419,4.45723763062,6.49636755458,19.4
14.5058774967,3.47003411201,6.36046054773,5.8
