r,g,b,oc
0.932842235414,0.866377775202,0.915986561181,37.58
0.931039269288,0.87430164799,0.919421378922,136.72
0.895997300082,0.853863210553,0.879694950292,95.8
0.900702976638,0.816510926849,0.846070592074,71.69
0.919536981132,0.867692816486,0.907462944471,116.47
0.894516794844,0.856973118097,0.900428844875,52.05
0.932326649042,0.87218095669,0.913419963044,72.66
0.926419952553,0.869010254013,0.909160586224,92.65
0.927700731409,0.86953787383,0.91285080105,39.32
0.943216959536,0.884453492091,0.924889821456,53.34
0.947139174978,0.883110399411,0.930685824244,78.66
0.949741689396,0.894307345713,0.939939926867,87.68
0.943236716947,0.89138207805,0.947338307026,145.89
0.931311783635,0.892843417233,0.93810035649,29.97
0.937493147532,0.899205384881,0.944159790654,70.07
0.909776892601,0.887497830316,0.93260555721,66.38
0.950951574862,0.90784645278,0.947073092605,73.47
0.958487600525,0.89211245561,0.952128576601,61.69
0.943957194824,0.904379482455,0.94363121551,71.06
0.938209011433,0.887982287432,0.939413941281,54.65
0.932260106105,0.896018344051,0.935217663992,51.22
0.960442565171,0.928186607851,0.957482621101,135.76
0.94660392087,0.900680580382,0.946542677257,79.06
0.95459026483,0.905368541178,0.944688653178,98.29
0.950225546273,0.901418987883,0.94310272564,77.07
0.956537055679,0.899696850126,0.948932017013,96.76
0.95459026483,0.895040113986,0.949996265388,99.28
0.932260106105,0.892356110774,0.932866505402,68.59
0.938447755627,0.893574979834,0.935741093204,50.65
0.886053401206,0.872378189179,0.917102129767,116.76
0.802653304479,0.83203309278,0.886945437451,14.15
0.925878929837,0.89065231076,0.940203143746,65.37
0.947327182323,0.909833869808,0.948400558377,40.65
0.965347777382,0.912075521112,0.954266106751,48.49
0.910239546397,0.909088154697,0.944688653178,20.58
0.958243537486,0.906111205131,0.958557348654,40.34
0.896238510106,0.88026330487,0.928183624285,87.47
0.956049984967,0.905368541178,0.958019835274,78.74
0.861439536106,0.867872639416,0.918126663483,85.23
0.961911464754,0.903638239932,0.957751187213,51.64
0.85947530545,0.877148043481,0.922495590666,86.94
0.969043786042,0.921857303982,0.959364182032,34.74
0.96879680974,0.92337199782,0.958557348654,52.6
0.948292245055,0.906606645191,0.949197970561,62.92
0.854692911304,0.869055875327,0.915312092474,78.96
0.848216075487,0.862451732621,0.91276146976,61.2
0.909314465586,0.895529096479,0.93312730745,85.7
0.911165356426,0.898223476805,0.940993017888,32.82
0.968056708708,0.917579708619,0.960710859888,74.18
0.96781021351,0.910331557041,0.960980552769,160.33
0.913716987006,0.896507858911,0.939413941281,115.87
0.971020952208,0.934562390993,0.960980552769,153.29
0.966331863378,0.924889391269,0.960441461633,128.91
0.934804079516,0.895823398848,0.934084787028,87.94
0.941304207654,0.8988348423,0.94232085321,123.53
0.941545911799,0.883391467134,0.94232085321,81.53
0.956654903721,0.897829762713,0.944459412175,117.73
0.96726194354,0.922013964977,0.957636957094,174.88
0.964137111463,0.918287346465,0.952352881146,129.85
0.998954712545,0.940181715832,0.977181643291,138.8
0.991930627432,0.948086804293,0.975985128078,143.08
1.0,0.946724898402,0.978360479,166.36
0.992070189935,0.939865480347,0.976673717684,128.78
0.930496615911,0.903625333418,0.935672572222,150.77
0.987610048412,0.955819085215,0.973746700288,142.88
0.948581826672,0.910990189377,0.949290859121,196.73
0.997044173686,0.938626043165,0.97992581771,117.71
0.99635108942,0.943160706284,0.97723474577,157.1
0.926922872874,0.900848585585,0.936998073577,181.11
0.922889914568,0.903372575179,0.933820279193,198.7
0.970768330844,0.91790492487,0.9587644004,192.23
0.960101614502,0.923580804376,0.952797480361,210.17
0.957069550016,0.918559935441,0.959279803477,95.77
0.934001990976,0.904650442589,0.951506146347,80.55
0.908184741495,0.890215801859,0.937799720572,38.07
0.953058592103,0.897781599364,0.954551575972,123.71
0.920153958936,0.88846065281,0.928337083081,114.37
0.888444282819,0.864519118564,0.905015253406,60.86
0.933023108073,0.895252000201,0.93373105013,113.7
0.941625476043,0.891471985448,0.934814198313,86.12
0.938174447173,0.893485895178,0.934543239195,108.97
0.946082046299,0.904906064963,0.942981776709,83.21
0.943603404193,0.907208893455,0.942161598752,93.87
0.951559176947,0.911061301892,0.949849499017,90.27
0.95056080101,0.909518214707,0.956773411777,56.28
0.926686418382,0.899557030208,0.939705132716,97.35
0.911519573697,0.885709702134,0.931029622251,97.41
0.948816439911,0.905417119883,0.946546166635,116.71
0.956065181259,0.917521608311,0.958164993744,101.86
0.948567408941,0.914931544045,0.94929807455,103.15
0.96362553545,0.922464793497,0.959837912344,54.33
0.960341728243,0.921943058982,0.962633342155,100.77
0.95056080101,0.908234506494,0.953165904732,86.88
0.959333698073,0.923509142075,0.957329846401,93.07
0.96641330183,0.916484657478,0.963193406546,84.83
0.957069550016,0.922203782109,0.959001086048,68.39
0.964891543108,0.917262206804,0.960675466644,93.21
0.96084603205,0.926125409883,0.95844345935,103.51
0.941625476043,0.903374233014,0.931569373228,110.63
0.95380940618,0.915449093577,0.947370811538,63.22
0.947075277685,0.906184649322,0.942708230952,161.64
0.959333698073,0.918300240379,0.952612333422,114.76
0.957320813085,0.913123247994,0.948471531471,83.64
0.966667236081,0.920379841453,0.957329846401,53.1
0.964638299652,0.922464793497,0.959001086048,81.74
0.963119553261,0.918819701829,0.95788637966,103.25
0.952308588324,0.913897735054,0.95012533573,45.6
0.961855870582,0.92664971819,0.959837912344,96.55
0.962613838972,0.921421625919,0.95955881402,141.23
0.952308588324,0.913123247994,0.950401473573,76.07
0.937928427477,0.900064846597,0.940796081802,79.37
0.946826926084,0.90184520182,0.945173422221,48.06
0.958326723782,0.919079543795,0.957051481771,81.24
0.962613838972,0.923509142075,0.955106496313,94.0
0.962866550953,0.922986825391,0.956773411777,147.9
0.940884904946,0.908234506494,0.944624921206,73.02
0.961098503448,0.916743839094,0.95844345935,98.66
0.964638299652,0.917781081063,0.953720019525,69.72
0.965398678516,0.917521608311,0.95844345935,95.46
0.958326723782,0.9211611218,0.958164993744,102.82
0.95681836391,0.905928663682,0.959837912344,115.41
0.934982107552,0.898035076131,0.940523172251,97.11
0.932778439226,0.901081764889,0.93210921176,90.88
0.9401449098,0.902864131607,0.935356134729,127.33
