L,a,b,oc
93.3446216447,4.9224884766,-3.28316164961,45.6
94.3981464499,4.50069838248,-3.00187641861,96.55
94.0832097103,5.23736992012,-3.42579907405,141.23
93.29779984,5.03673649794,-3.3886269969,76.07
92.1277052293,5.09532745754,-3.86451986728,79.37
92.4456961549,5.81680286359,-3.9590774264,48.06
93.8349943302,5.06737106671,-3.46792696651,81.24
94.18452574,4.7626671503,-2.6869091338,94.0
94.1677923127,4.92773870101,-2.9317934458,147.9
92.7265147016,4.44622819082,-3.48675336425,73.02
93.7526669426,5.67212755447,-3.76726047992,98.66
93.856342717,5.62345451327,-2.98019003248,69.72
93.8867288402,5.93499171414,-3.56029096995,95.46
93.9730896682,4.84489217174,-3.4126386218,102.82
93.0001421808,6.79525495947,-5.070084803,115.41
91.9397469885,5.10008278325,-4.11140893366,97.11
92.0320643461,4.12676227193,-2.86014416413,90.88
92.3114334458,4.6676392667,-2.86528820664,127.33
92.554968749,5.27887093098,-3.10718407266,45.1
92.7662324416,4.81894074932,-2.54181263865,56.89
92.4603483525,5.92180939829,-3.45772023917,43.95
91.7892775345,6.12485095955,-3.88113741057,49.46
91.7046745884,5.1467395039,-3.95349047292,83.59
92.3300102822,5.3596684184,-3.62783605637,94.37
93.1912388441,5.8498014479,-3.79354634997,105.22
93.2113995649,6.36822348652,-3.9391402795,103.99
92.5647329317,5.93155556303,-3.88779668368,128.64
91.7638109345,5.91094417303,-3.88693980726,116.27
92.6425624686,5.10281567408,-3.4912757056,119.71
92.6422627486,5.77122671676,-3.92110503856,104.73
92.9014429799,5.11509554261,-3.35799321699,108.73
92.6499625553,5.79238591714,-2.9912195462,96.3
92.7419815311,4.52569347299,-2.72958371868,94.77
92.0704961537,4.76724146602,-3.29930560448,94.51
92.986594669,4.65476753818,-3.23800276731,98.87
93.2009334164,4.74017609219,-2.84004024568,96.76
92.4814755924,5.60921112722,-3.46819433987,74.36
92.8757486167,4.68080315092,-3.2943250078,107.0
93.8196161689,5.51205151702,-3.40869036276,91.59
93.6026811788,5.22483994741,-3.07355473975,88.7
93.5714463645,5.73929503121,-3.33332507638,87.92
93.0646063693,5.70063360363,-3.83920649483,81.05
92.3132844875,4.95340791658,-3.44080403624,81.95
92.720398974,6.32178145259,-3.9038589403,104.86
93.5686828848,5.78275500447,-3.78220240312,118.84
90.8327451628,5.59100034565,-4.78825635736,63.84
89.5077197958,5.65241353295,-4.87349150822,92.03
93.0292748873,5.53559631881,-3.78451773102,95.38
93.0901784648,5.78698311295,-3.61415625577,88.68
93.1744405689,5.64305755382,-3.56361987351,82.06
92.5040697525,6.24101778791,-4.45356863852,94.98
92.0105220589,6.83200769354,-4.89295605207,78.74
92.6443647392,5.28215017213,-4.03739890178,91.14
93.521001622,5.37865891094,-3.08295360106,103.17
92.9734193404,4.02365484167,-1.98981860104,59.77
93.5718041819,4.48926604264,-2.46994347635,93.42
92.7042572031,4.79429048118,-2.92762162415,77.22
92.8867572337,5.52080667732,-3.00552094806,87.78
93.4162906706,5.92326224253,-3.749402096,79.94
93.1086460398,5.55790523518,-3.59046094803,49.13
93.3405670805,5.1215561932,-3.35956476929,47.86
93.1486024012,6.98057817361,-3.72623395826,36.08
92.992479825,5.60389791734,-3.17512803472,42.59
89.0875927425,5.38673291913,-4.36961689613,6.2
93.8536111378,5.21468921667,-3.14003719007,54.42
93.437823906,6.68489420346,-4.14949042949,85.43
93.5234212937,6.77481829171,-3.46101586791,93.66
93.3731106619,6.72571125031,-4.32103795075,83.4
93.1887601681,6.54122280398,-3.67364753296,84.81
91.7931659053,5.92579288695,-4.57463972183,93.57
91.1926435377,5.89798307835,-4.82274380057,83.09
