x,y,Y,oc
0.343866674267,0.343414718317,0.82329316887,37.58
0.342758862596,0.34471575283,0.834639598473,136.72
0.343504440661,0.349966668456,0.782334340689,95.8
0.351734439485,0.34876219687,0.727465019984,71.69
0.34280028999,0.346118390502,0.817553603141,116.47
0.33932880016,0.344813699737,0.789309239989,52.05
0.344138676478,0.345812569614,0.831166362653,72.66
0.34381653128,0.346064418739,0.82300752167,92.65
0.343382463172,0.345176484322,0.824974167825,39.32
0.343962020959,0.346175042052,0.856536716856,53.34
0.343694287834,0.344201534133,0.857369959999,78.66
0.342360158294,0.344823852918,0.87709699722,87.68
0.339853611252,0.341892937918,0.870688134346,145.89
0.33920800254,0.34478387944,0.865631758313,29.97
0.339231717645,0.344949393839,0.879329538734,70.07
0.336156000288,0.344635790048,0.846484020335,66.38
0.34113626684,0.346672906359,0.899730359184,73.47
0.341888198588,0.340920837739,0.880095988499,61.69
0.340473503271,0.34660531696,0.890355999891,71.06
0.34034732625,0.343083509788,0.861790304853,54.65
0.339856142647,0.346504866839,0.870457927972,51.22
0.340818736617,0.349536047541,0.938289043751,135.76
0.340509765355,0.34477217959,0.886418588859,79.06
0.342272930945,0.346658794965,0.897280229984,98.29
0.341787427898,0.345957985713,0.888761361288,77.07
0.341975806553,0.343911827422,0.890191347479,96.76
0.341485826569,0.342293914623,0.882269443838,99.28
0.340319573373,0.346118879177,0.864488886725,68.59
0.340969351479,0.345703510815,0.869790671486,50.65
0.334511580105,0.344475600041,0.810596144838,116.76
0.323902746346,0.340405585095,0.713070110857,14.15
0.337834231535,0.34352565033,0.860058345418,65.37
0.340200404569,0.346841784267,0.901270038752,40.65
0.342512446968,0.345972669262,0.914682736801,48.49
0.333964787396,0.347446106639,0.881811428032,20.58
0.340518606356,0.343084181905,0.902560983049,40.34
0.334430083866,0.343684652864,0.828681925494,87.47
0.34021177385,0.343005369694,0.9002301843,78.74
0.329654872826,0.342638155181,0.79330570194,85.23
0.341380148411,0.34264386342,0.900420452135,51.64
0.32849307212,0.344126907777,0.806854392325,86.94
0.342169910927,0.347317347209,0.932822684082,34.74
0.342241377667,0.347954022614,0.934969548764,52.6
0.340283892505,0.345720064608,0.896851055258,62.92
0.328863524155,0.343766943708,0.7916973864,78.96
0.328095403338,0.342468870431,0.778887414443,61.2
0.335901910696,0.346809372862,0.85855545179,85.7
0.334857780999,0.34537084591,0.864828610073,32.82
0.341815612529,0.34576149601,0.925781970184,74.18
0.341825771524,0.343676634019,0.914325096415,160.33
0.335624022429,0.345340112601,0.863128027008,115.87
0.342071066217,0.350387985588,0.954451348647,153.29
0.34144012267,0.347846370349,0.936464786338,128.91
0.340540363724,0.346783171702,0.871195772025,87.94
0.34027738235,0.345383103038,0.880300676071,123.53
0.340526816234,0.340996092187,0.856970568924,81.53
0.34281711212,0.344619323598,0.886640311658,117.73
0.342136262832,0.347820747897,0.931882626512,174.88
0.342526862492,0.348214175816,0.923524159485,129.85
0.344323440715,0.347701483583,0.980739658346,138.8
0.343126832622,0.350118091876,0.989816760194,143.08
0.344207500532,0.349155859411,0.992205205803,166.36
0.343160573505,0.347712303792,0.976539006629,128.78
0.339347661913,0.348534911816,0.881387154817,150.77
0.342607942634,0.352787648058,1.0,142.88
0.340264611984,0.346928361332,0.903838681576,196.73
0.343531790125,0.346540857652,0.97768158972,117.71
0.34379291255,0.34847673083,0.984249320975,157.1
0.338478317657,0.347350676189,0.875615276502,181.11
0.338246911215,0.348944558989,0.877078780064,198.7
0.342652074417,0.346398656681,0.927334154481,192.23
0.341624311392,0.349541108175,0.929976865353,210.17
0.340014687102,0.346351867135,0.921597079719,95.77
0.337236554165,0.344426613408,0.887270163145,80.55
0.334920840044,0.343938545803,0.850707763298,38.07
0.340355629849,0.341800688,0.886470360733,123.71
0.338869004358,0.346197135395,0.852095954107,114.37
0.337215591933,0.345674216896,0.798227574862,60.86
0.340272971901,0.346708131184,0.869409713063,113.7
0.341768548921,0.345386488364,0.867978711281,86.12
0.341131041626,0.346011140771,0.869327214939,108.97
0.340979235483,0.346947508552,0.892100584237,83.21
0.340626210559,0.34781006532,0.894330479359,93.87
0.34072188513,0.346812549957,0.905505378656,90.27
0.339352708048,0.344467233873,0.903764919938,56.28
0.337975647161,0.346220120707,0.873959724894,97.35
0.336781646706,0.344577690543,0.844340372097,97.41
0.340861441703,0.346121726867,0.894821035102,116.71
0.340034272613,0.346361402889,0.919271446201,101.86
0.340209272286,0.348032189819,0.910011217504,103.15
0.34107821674,0.347324332349,0.93114591927,54.33
0.339998967347,0.346396977248,0.929150899932,100.77
0.33999545239,0.345099171647,0.901158611199,86.88
