HX,HY,S,V,oc
0.7925522936708064,0.6098039535761833,0.396132022539,0.191714517108,17.4
0.9006888880439989,0.434464644078278,0.488486618033,0.192567060043,47.1
0.8824173661060973,0.4704674186321277,0.523751084196,0.234495762974,54.3
0.8760279883685511,0.4822602654116859,0.401489188372,0.199589642376,23.9
0.9129517851860477,0.40806744286405483,0.460575087246,0.176143653476,41.6
0.8174100303664238,0.5760562839309734,0.380493310922,0.257738917408,6.4
0.8907761950078175,0.4544422630075187,0.423997988578,0.207660550033,36.4
0.9059351460910163,0.4234164747350401,0.404543555362,0.145873700431,54.3
0.8802449333435326,0.4745196068899996,0.430170406654,0.230479339135,33.7
0.9366785746328421,0.350190302298318,0.385522479031,0.135485556651,139.4
0.8715504131177938,0.4903059018553651,0.335265835854,0.226505629342,39.4
0.8910404170374734,0.453923975138663,0.448471448364,0.19335437356,42.7
0.8854300582101884,0.46477264551380637,0.481688314804,0.234368909883,37.0
0.9017683235003982,0.4322197250603924,0.458196258232,0.246038459982,28.8
0.8843052323392893,0.46690925891157453,0.435867656397,0.197851341829,55.0
0.9076934724380642,0.4196338405006551,0.367353659844,0.18936599755,51.7
0.8893513415786662,0.45722444295140924,0.42181476099,0.191258612135,48.9
0.8787779819457499,0.4772308230273431,0.459701203699,0.219122513016,14.1
0.8526508755273678,0.5224810852676037,0.399363113097,0.225033409363,22.7
0.8664327111858308,0.4992938583511426,0.370554692844,0.270284412288,17.2
0.8629823505812898,0.5052340671265071,0.521372111846,0.345376671691,13.9
0.8777262069345919,0.4791625044389575,0.431741422294,0.26783479717,15.8
0.8557236285587035,0.5174331565780511,0.385878927077,0.260954625944,22.6
0.9428842271873342,0.33312059996545307,0.385090786997,0.134980489887,97.0
0.8923779745481359,0.4512887662476946,0.47717180513,0.222818886713,24.3
0.8950082183996586,0.4460496485785737,0.388962308875,0.213566927655,37.7
0.8878018409475864,0.460225913231835,0.531391674711,0.255854464771,23.5
0.8813344411378419,0.4724929659415555,0.506100029753,0.259745480685,13.5
0.9155307466858462,0.40224799797246574,0.491817155293,0.223117687478,37.1
0.8875810441920126,0.4606515928454136,0.455528690348,0.210735159372,33.7
0.8526860494799288,0.5224236796148434,0.441885892958,0.227343739877,12.5
0.8921834471318199,0.45167321889169304,0.519169508857,0.242353892826,29.7
0.9204229819562275,0.39092394949248893,0.406033433326,0.111612285157,117.1
0.9179119718291606,0.3967840873481473,0.459208321782,0.213414046278,67.0
0.8629363743025207,0.5053125902900302,0.49814645069,0.229316867172,21.0
0.8869001685496702,0.4619611358399823,0.502097851851,0.177028015131,30.8
0.8587413013715336,0.5124093844951758,0.497236200077,0.296773418967,9.9
0.8921840417239821,0.4516720444006466,0.502476040629,0.215858423047,27.8
0.8733242638396812,0.48713933344463045,0.451658646127,0.273885474448,15.9
0.8884414395017026,0.45898998744650465,0.48324343823,0.268383616028,20.9
0.8968504747140157,0.44233383999559067,0.489485596089,0.239873902107,28.4
0.902366128078423,0.43097026683607204,0.510226819386,0.21417264491,43.4
0.8800369657756689,0.47490518934662534,0.376076993608,0.288698149404,21.0
0.8893728166526857,0.4571826691807862,0.445539004984,0.252576534398,24.7
0.9013118278998082,0.4331708541533079,0.453394496594,0.233242130642,33.6
0.87331605296094,0.48715405329395006,0.470925293125,0.236257715377,19.8
0.907952356194749,0.4190734051218277,0.42662731457,0.185779589961,33.3
0.9453727863440089,0.32599124963741727,0.393378218684,0.10964352765,153.5
0.8740045060861426,0.4859178154185314,0.513366502901,0.272269503883,17.3
0.8592556913382883,0.5115463389593949,0.490290180854,0.315637794417,12.6
0.8826277330931354,0.470072637764498,0.454284863469,0.266831440025,16.9
0.8708752073942334,0.4915041944338328,0.502787543892,0.290479842214,22.3
0.8715610110795967,0.4902870628171939,0.477142911778,0.319086183826,22.0
0.8447782748354491,0.5351164979385725,0.435583111825,0.331819572909,16.5
0.8845209663355315,0.46650043956341297,0.469783791268,0.256944898838,38.4
0.8673526327970551,0.49769409317372554,0.448771073119,0.223232796592,37.0
0.8566643530693362,0.5158741960791368,0.520856059729,0.252114021533,15.0
0.8586404163259848,0.5125784188312454,0.466048267493,0.274937513091,18.3
0.8757374408193657,0.48278767045891713,0.399441939923,0.190868825013,34.4
0.874953615706892,0.4842067434076444,0.459981050092,0.223526490764,28.9
0.887142704831533,0.4614952017780808,0.434753346264,0.25055957285,36.4
0.8828445837746547,0.46966524344447363,0.45987161632,0.261130139048,36.0
0.8651066896711964,0.5015878940785395,0.470752274826,0.260504362171,35.2
0.882483288889373,0.4703437517720369,0.457950435289,0.228925409646,30.5
0.8738151262296934,0.4862582905948084,0.508005780745,0.245945001196,23.2
0.8949065624609195,0.44625356521195475,0.455148689273,0.187216878544,70.0
0.8459728580931171,0.5332259590171532,0.451835382008,0.26571923901,26.2
0.9106350026234474,0.41321167940535497,0.415950038014,0.1302344859,94.9
0.9277253172402762,0.3732636276834763,0.442996402689,0.130828993419,121.0
0.8925644551646291,0.45091983032094374,0.484474680586,0.177466342996,15.5
0.9039272348907382,0.42768627990944974,0.482998265643,0.181772424533,18.0
0.9115914352733485,0.41109737914060757,0.481506877627,0.129798896417,14.6
0.8499298539353659,0.526895856303129,0.452527889633,0.273276948776,13.9
0.900314406288555,0.43524012892802844,0.403135154928,0.201212983203,44.9
0.9045598478878247,0.42634666832186613,0.434844445917,0.164559894402,18.9
0.8456342009703299,0.5337628669636655,0.457607094906,0.266684638321,14.1
0.9066297372653364,0.42192714952487614,0.435264615609,0.155619852735,10.6
0.8935249000931647,0.4490136444625041,0.484088747904,0.237811033329,30.9
0.918872498216907,0.3945545995431055,0.446307042107,0.11654590001,13.1
0.8937821883796893,0.4485012817542595,0.43473252142,0.180575572321,23.7
0.8870365047099591,0.46169929533402876,0.431185053023,0.235897316226,18.6
0.9072244457073949,0.42064688886393786,0.457986629422,0.17244317086,15.8
0.9123284231945686,0.40945921436855237,0.47608479822,0.141809720157,17.6
0.8686800130261992,0.4953736316850164,0.487788883163,0.275405747882,16.4
0.9246815260505846,0.3807414810350482,0.397067075684,0.124935540499,8.1
0.927319514286312,0.3742706486271644,0.381359995968,0.0969703582315,17.9
0.9066109809894375,0.4219674503434712,0.473248234376,0.141132163778,15.4
0.848670299731472,0.5289222271314502,0.523413210474,0.275888120155,12.1
0.8526574986557497,0.5224702766532469,0.449713320755,0.169987113762,26.1
0.8622786201396874,0.5064341825449747,0.464572097035,0.262427896895,20.4
0.814503232985598,0.5801590156638166,0.439647904972,0.232015500382,9.8
0.8715388268674628,0.49032649659434757,0.467815771389,0.248791764357,25.1
0.9154684388304631,0.40238978305284356,0.506177356474,0.143003938954,13.3
0.9028506612615337,0.4299542806620389,0.467129105069,0.145869669847,21.3
0.8608471297661954,0.5088636547969437,0.438970109728,0.251051025655,23.8
0.8722921679029942,0.488985044572014,0.444273636604,0.221335970909,15.9
0.9068737394934483,0.4214024449586989,0.45392537023,0.150968729433,18.7
0.8704904185676287,0.4921853626246464,0.494126418051,0.255778478715,18.1
0.9103758469260597,0.41378233086208444,0.385028485087,0.107719914493,26.2
0.8831679968302723,0.4690568082597292,0.519335553149,0.192191421965,13.4
0.8738800988966434,0.4861415151500566,0.451066165638,0.289318363574,22.1
0.8652852773942503,0.50127975096223,0.427234303176,0.174976610706,14.3
0.8828110129145676,0.4697283422114904,0.472870890253,0.168448442584,18.0
0.8541134279703836,0.5200867736836617,0.511870561752,0.245159654141,14.7
0.8758764925811399,0.4825353559520385,0.443920352758,0.206548478416,29.7
0.8666871489216524,0.4988520681465173,0.47161680088,0.268798598499,18.3
0.9113985623230703,0.4115247994901894,0.443220803402,0.127117692279,16.6
0.9180050536730098,0.39656868437991233,0.451317637423,0.129039597579,21.0
0.8693232708053249,0.49424391836049114,0.478999668058,0.285219359318,9.7
0.8496257970214396,0.527386011414489,0.516242178333,0.252749904402,10.9
0.9011472534195376,0.4335131228168574,0.416124839065,0.262560263767,26.0
0.8693783245243042,0.49414707208210157,0.474114737789,0.290221110796,11.1
0.8903059167569076,0.4553629042726717,0.47929589677,0.196640966443,47.6
0.8581628217486924,0.5133776108950622,0.488431258294,0.184084829667,11.2
0.9129673898401998,0.40803252944878404,0.425002442338,0.172022399007,20.6
0.8620224108419938,0.5068701640520545,0.502754341437,0.251094962542,16.2
0.9028611864895071,0.42993217829183183,0.44194885956,0.186363990001,55.4
0.8718859367569541,0.4897090087852669,0.437268793249,0.213904538858,17.2
0.8655111853141281,0.5008895967138197,0.503359651492,0.256218804222,13.2
0.8862501286068731,0.46320698347963274,0.478963677386,0.216718007924,20.8
0.8818182949481758,0.4715893284359731,0.488726833442,0.261334652377,14.6
0.8862006139536844,0.4633017071284248,0.412039703823,0.295012895418,33.1
0.8861144396364451,0.46346650350137375,0.571305412838,0.257378935301,12.2
0.9015878672553017,0.4325960212693089,0.502384384886,0.261138557025,32.5
0.9003874745334586,0.4350889514837863,0.436074153667,0.301686585714,24.0
0.8863067581570591,0.4630986184876008,0.486249804674,0.284672817676,20.9
0.9100897874951849,0.4144111227959129,0.418620117222,0.231221918338,68.0
0.8867560062451492,0.4622378017732355,0.469036093395,0.208111461912,34.0
0.9062663153986995,0.42270718656496126,0.429265665267,0.192592779079,29.8
0.8703039365573757,0.49251503328602597,0.479683018653,0.21162160311,11.8
0.871612558703885,0.490195417675101,0.493898062398,0.291815932691,14.6
0.9192467047981022,0.39368197281286677,0.432962214223,0.186640117845,83.5
0.8976790007836648,0.44064998757748886,0.411609028666,0.23409223064,38.7
0.8998028142941593,0.4362967973619685,0.408131809193,0.222947701854,45.6
0.8386004875903681,0.5447469341016954,0.480195541787,0.367432019684,17.3
0.9628526748751711,0.2700272698927426,0.373889481333,0.120820603304,319.3
0.9094542470319851,0.41580400738266715,0.537119377884,0.163056081005,62.5
0.9456621788553764,0.3251508011407968,0.401744086664,0.0992322868567,126.5
0.9412048624411161,0.337836361153147,0.470371923187,0.10166231617,166.6
0.9047604311940227,0.42592084023396426,0.490364115456,0.203121549095,55.9
0.945561708608964,0.3254428601344583,0.383508632086,0.113499774845,146.5
0.9708319042653386,0.23976115961626548,0.412990675452,0.076590869519,286.8
0.9065340762023916,0.4221326434710736,0.447675891804,0.161936220921,64.5
0.9118242488294052,0.4105807341396951,0.537195045063,0.170246816638,60.3
0.9745125510882159,0.22433298413638922,0.421527124189,0.0474485559893,325.0
0.9201711084315154,0.39151645075005,0.233738509593,0.0726221329132,168.4
0.8849253133799362,0.4657329596876539,0.495643061323,0.178889973611,101.1
0.9223835524117305,0.3862752674457897,0.541924567839,0.164221494457,105.1
0.9523625239564166,0.30496823271180856,0.430226823347,0.0971869605275,218.7
0.8364083350731528,0.5481068299338703,0.261487245849,0.34584858249,27.7
0.948548829871236,0.31663088502214826,0.471960999901,0.0898568106881,206.0
0.875295612070111,0.4835882458153938,0.411199730647,0.19448763712,74.6
0.8817214654188419,0.4717703439382873,0.406218038542,0.227245347253,37.3
0.9159200428834686,0.4013607791555435,0.50387055835,0.225676844127,77.1
0.9288886879976433,0.370359022179853,0.41640844326,0.116105020638,79.2
0.9563498282718272,0.29222423918019974,0.477375217284,0.13070824997,174.7
0.9640307207518741,0.265790837777795,0.544273797037,0.0866698410338,329.2
0.9394889538875395,0.34257919598728814,0.389264731763,0.136930438839,165.4
0.9598963348794366,0.28035517880899663,0.509381410009,0.0842637921651,332.6
0.9402607160250332,0.3404552626999496,0.322121281143,0.116080427808,187.3
0.9036324496540925,0.42830876238076665,0.30704664785,0.255787313143,139.5
0.8924537656346914,0.4511388657658077,0.369083333533,0.217724348661,110.1
0.9560568484685015,0.29318134745661567,0.256501665506,0.106765269339,255.2
0.8473940609483352,0.5309645049054494,0.417045042407,0.199134267092,37.3
0.9190260784522444,0.39419673657285537,0.456996036008,0.223707219544,63.1
0.9614148621734226,0.27510264046726035,0.379505409005,0.135801948097,277.0
0.9379385387844655,0.3468015245970836,0.366572374807,0.142971673278,87.2
0.9055906656394086,0.4241527393602131,0.44913015429,0.233093949213,31.5
0.8936436944615157,0.44877716892593045,0.376120091192,0.18392171165,86.4
0.9137482790158465,0.4062807927967783,0.327729584109,0.180548132226,43.1
0.8431089891107515,0.5377427195979938,0.396251590036,0.254353665122,24.9
0.8468939053986152,0.5317618950232156,0.397119828944,0.221972411384,21.2
0.9065714419771397,0.4220523908136166,0.453379393115,0.217787525259,76.1
0.7662080072551593,0.6425926311576237,0.195842716197,0.123291177398,49.3
0.9417136335160453,0.3364155651125666,0.376249366091,0.133595244769,142.7
0.9411425265321884,0.3380099772974299,0.389540298482,0.155204389558,112.1
0.8890428630162923,0.4578239702328769,0.45075514171,0.209431980662,62.5
0.8930810741741018,0.4498957600956387,0.445743238338,0.238088270354,26.0
0.914808568541652,0.4038877107845367,0.443268236549,0.234029712985,36.6
0.9114225588756631,0.4114716505089243,0.459959911206,0.21541006908,67.0
0.9241324628482976,0.38207223284339803,0.43052324719,0.196419680375,131.6
0.9041103021760233,0.4272991475526014,0.422785808769,0.201743708561,64.5
0.8619420421866522,0.507006820379276,0.355440520397,0.224001022104,37.3
0.9375574673953424,0.34783041174001955,0.321120022544,0.112249909621,308.3
0.9073209726659054,0.42043864303914236,0.405621625409,0.167069048807,96.3
0.9198576419022728,0.3922523660017744,0.440130253886,0.170838991883,97.6
0.8705394709705221,0.4920985973180208,0.438159554207,0.200030859018,27.9
0.8965856284443662,0.44287042220837125,0.448235188667,0.215019575439,44.8
0.8579382302193249,0.5137528521849127,0.461020806761,0.252811601617,26.2
0.8324458739143432,0.5541063679502208,0.380878337277,0.19080686674,24.6
0.8919010547213818,0.4522305922722242,0.368891542797,0.168607543091,35.0
0.9442355968680152,0.32927061455177437,0.439953612787,0.163747244304,98.0
0.8879058590189947,0.46002520096157906,0.439114774805,0.233756125374,36.0
0.9097291003799053,0.4152023168552509,0.464078722539,0.196411087376,88.8
0.9379667198705959,0.34672529820478204,0.44443356449,0.171928945695,105.2
0.8872674443781987,0.4612553329193931,0.368672074329,0.265869794571,29.2
0.8843792723299688,0.46676900354791634,0.39160589126,0.208508133198,25.4
0.9287584792522698,0.37068542892459516,0.393132332371,0.169556717368,108.3
0.8916022804420963,0.4528193607946256,0.479460129135,0.230392321047,43.6
0.9116163676109372,0.4110420882389547,0.445841498825,0.191105418068,95.4
0.9095060563452857,0.415690670416412,0.339537749569,0.146273953606,106.4
0.9112599937062352,0.41183154793011195,0.330243403053,0.195502358049,82.2
0.8824761284190954,0.4703571863705755,0.399255228044,0.160145595972,47.0
0.9201008056254125,0.39168164047791026,0.388517545744,0.193508479294,55.0
0.9016141757433925,0.43254118659217045,0.410758942857,0.21215437885,83.3
0.9046454614069132,0.42616497880031523,0.402887723878,0.235835945589,54.1
0.9147618627070124,0.4039934832850611,0.373414991296,0.187214292065,88.6
0.9169822114331908,0.3989280936648795,0.498057464644,0.213667761436,89.2
0.913263505341207,0.4073693285114763,0.441748369757,0.18737644714,73.4
0.9230396800002982,0.3847047558127493,0.384902446012,0.160644551355,95.1
0.9344753509255094,0.35602783390157317,0.333839312279,0.14006157316,150.9
0.8790610305380377,0.4767092453366129,0.422728655293,0.225559955378,40.0
0.8954574551959906,0.4451471059480455,0.445224849383,0.219487605201,52.1
0.8916067620823136,0.45281053632738344,0.444382392578,0.217122084591,33.7
0.9317088402225988,0.3632060531586167,0.353411464463,0.135226559922,194.9
0.9303192196655259,0.3667508003003223,0.373475584513,0.150584752679,153.9
0.9064297446812767,0.4223566241424841,0.362915557223,0.172324092471,73.3
0.9172809512490049,0.3982407016814338,0.467017438138,0.185215786435,79.2
0.9144445540540613,0.40471120266292215,0.430934836746,0.169856824257,124.9
0.8546134667785047,0.5192646939671768,0.365826631932,0.243119055571,31.2
0.8557910919758513,0.517321570103915,0.330510145603,0.173711271832,54.3
0.9500772061980156,0.31201490711658836,0.341526957349,0.12882643833,260.5
0.9269529484187503,0.37517759983477916,0.385196968886,0.176589143447,140.1
0.8775863158423814,0.4794186669772005,0.36927506598,0.221333932339,46.9
0.913140872111985,0.40764414343709565,0.351201256686,0.167832861799,64.7
0.8942326053377992,0.4476025553443274,0.342490548589,0.233940277106,58.1
0.913815329615729,0.40612995870693497,0.354476585003,0.176373364665,140.8
0.8864922744443361,0.4627433925519714,0.406887605154,0.245272580334,77.9
0.893488957903127,0.4490851613059422,0.44520057793,0.236705854736,62.7
0.9290890820298638,0.36985602286958214,0.361933417335,0.193190159035,120.6
0.9074015921846,0.42026461961584727,0.479130413238,0.239244520629,47.9
0.9297824682434366,0.3681094426215427,0.322257063529,0.176863005145,161.7
0.883145929835544,0.46909835494799224,0.487120902098,0.328124757662,39.4
0.8987300396338911,0.4385023555919222,0.428414767254,0.242714096338,57.4
0.8962658638984667,0.44351719381590493,0.428779217261,0.218962125405,47.2
0.9140504719809234,0.40560046187282783,0.421361934714,0.229658751749,40.3
0.913005518464875,0.4079472064528508,0.385137509285,0.168584250707,70.6
0.8685432117847933,0.4956134474190098,0.35959310374,0.156482220437,68.8
0.8929118563483397,0.45023151465947164,0.344069236535,0.207474152865,63.3
0.8810931674011931,0.4729427347564746,0.418143352956,0.243268008598,19.7
0.9316804601278795,0.3632788463644733,0.398631051056,0.175624863619,146.2
0.9390798483392802,0.3436990521416588,0.41433671383,0.169399841639,108.2
0.9476839253982615,0.31921024034598633,0.335812038021,0.114452952372,259.9
0.9738148893472216,0.2273423877891197,0.364057280102,0.0990423645041,328.0
0.9409602798082987,0.33851698897261895,0.377838690549,0.143585967879,135.9
0.9454652849700667,0.3257228805541157,0.327884362272,0.189849299923,163.9
0.9481194910705042,0.3179141875604299,0.365053695302,0.130635135477,153.1
0.8977250501703796,0.4405561647470041,0.396407270353,0.205299551213,34.3
0.9012368602011488,0.4333268071730331,0.501113215085,0.291603679718,30.1
0.9343996776825508,0.35622639198513223,0.458458180244,0.210019683664,80.1
0.9181144052268199,0.39631545379281247,0.420411179388,0.238838865727,89.9
0.9782712784735734,0.20732897943529305,0.393530450592,0.107269930687,388.3
0.8305386837359415,0.5569609455053107,0.419068400983,0.264819523631,20.5
0.9522194838290102,0.3054145618931969,0.222149742169,0.115408554103,291.3
0.862688769582329,0.5057351943819288,0.346089968252,0.18678758195,33.6
0.8966797191747979,0.44267988571947287,0.398233509908,0.282441168783,33.2
0.8973914820746779,0.44123522966759243,0.532921367526,0.313905554119,36.5
0.8651986705288234,0.5014292178514894,0.36422272586,0.152847380436,27.6
0.9043760440293216,0.42673641863083883,0.490788738218,0.226873097232,21.5
0.9121583562855374,0.4098379351139502,0.510401588582,0.235611237324,45.1
0.9393218547593597,0.3430371017418325,0.357319681858,0.121301172839,156.3
0.9177687823850471,0.39711517482900094,0.392960432198,0.139600186986,62.0
0.9319609220452112,0.3625587397659029,0.342310361298,0.186300062245,105.4
0.9420341566395067,0.3355169857466136,0.303838502746,0.119201027777,265.0
0.8835338230104237,0.4683673596618206,0.413729556527,0.23985512362,41.9
0.8946929975159208,0.4466815870348547,0.414242308453,0.241095442025,30.6
0.8699203446862407,0.49319224841938886,0.513955537031,0.30623018731,25.6
