x,y,Y,oc
0.363071787972,0.371564940093,0.0197330727923,36.3
0.364641717731,0.360608789828,0.0180408598455,42.6
0.38351764056,0.363926508257,0.0132613061228,37.4
0.367519357175,0.360095361913,0.0130843008344,77.2
0.398608164062,0.384958431363,0.0254561233059,39.3
0.394898900967,0.380643582978,0.0260912556006,16.3
0.392775201182,0.37830601079,0.0197231141041,38.9
0.404479526207,0.389870817611,0.0316102763256,43.4
0.354003397146,0.365033755463,0.0195262038784,20.8
0.376452993131,0.357698923226,0.00979380594525,146.9
0.383130959449,0.361766904593,0.0109118661524,96.7
0.378163592242,0.372894496408,0.0231916055436,34.2
0.370694248793,0.366854705381,0.0252277192953,35.1
0.389160027097,0.375172326557,0.0395099988223,47.0
0.380608265219,0.364929982846,0.0187745037417,55.5
0.400252960501,0.381998248147,0.0280645151579,26.1
0.384272419603,0.364547875138,0.0182670214247,78.5
0.385440247485,0.363158144926,0.0112320011533,80.0
0.401364284982,0.384327277998,0.0451469314995,24.3
0.400048641879,0.37365816956,0.0192889009323,45.2
0.367830797799,0.358103238899,0.00726332919003,104.3
0.379365660804,0.359711401614,0.0148519992437,91.5
0.401729244666,0.374664758539,0.0271975573926,45.7
0.404717299348,0.384271967576,0.0387781901641,10.5
0.394732352083,0.374475019607,0.0210298786654,33.4
0.38607231017,0.363835073521,0.0168871529809,75.7
0.394386545457,0.372666664704,0.017887000239,42.1
0.389777432128,0.371224772855,0.0176423930332,79.1
0.391122935482,0.380935124363,0.0334859262064,45.6
0.38869821789,0.367728144099,0.0162522987579,60.5
0.385270592824,0.369742300252,0.0217514126278,55.0
0.393685650714,0.372499036296,0.0138612463944,56.2
0.394587583884,0.374895638671,0.0173402434226,54.4
0.394396336237,0.379335058932,0.0324169523505,33.2
0.389342933165,0.373567562167,0.0187936417748,23.4
0.396491040453,0.384275627748,0.0206676441953,21.8
0.384644232546,0.360416641579,0.010703555611,70.9
0.405788225953,0.391038732912,0.0329211803126,11.7
0.39061181387,0.40079850038,0.0364973801636,4.0
0.396440972878,0.380724961761,0.0274558181928,42.7
0.414560989508,0.402784086214,0.0300942591133,18.0
0.395055963237,0.379709415646,0.0264380966144,28.1
0.397491903176,0.37445554182,0.0173338438522,37.7
0.390414027268,0.373141360655,0.0249024536027,33.3
0.402991753644,0.387562308498,0.0352845587179,22.3
0.397174914024,0.383849422587,0.022276808791,39.5
0.39118181522,0.379282139264,0.0136116805139,78.1
