h,s,v,oc
0.0493229242257,0.430226823347,0.0971869605275,218.7
0.0923256397019,0.261487245849,0.34584858249,27.7
0.0512758248401,0.471960999901,0.0898568106881,206.0
0.0803333873805,0.411199730647,0.19448763712,74.6
0.0781924302304,0.406218038542,0.227245347253,37.3
0.0657313193169,0.50387055835,0.225676844127,77.1
0.0603826689164,0.41640844326,0.116105020638,79.2
0.047197680551,0.477375217284,0.13070824997,174.7
0.042816527208,0.544273797037,0.0866698410338,329.2
0.0556502520906,0.389264731763,0.136930438839,165.4
0.0452261222954,0.509381410009,0.0842637921651,332.6
0.055290593203,0.322121281143,0.116080427808,187.3
0.070445215965,0.30704664785,0.255787313143,139.5
0.07449104417,0.369083333533,0.217724348661,110.1
0.0473569861029,0.256501665506,0.106765269339,255.2
0.0890851270182,0.417045042407,0.199134267092,37.3
0.0644885722051,0.456996036008,0.223707219544,63.1
0.044355919322,0.379505409005,0.135801948097,277.0
0.0563661288307,0.366572374807,0.142971673278,87.2
0.0697140176531,0.44913015429,0.233093949213,31.5
0.0740701539157,0.376120091192,0.18392171165,86.4
0.0665872587179,0.327729584109,0.180548132226,43.1
0.0903614105393,0.396251590036,0.254353665122,24.9
0.0892349345739,0.397119828944,0.221972411384,21.2
0.0693450874097,0.453379393115,0.217787525259,76.1
0.111070606302,0.195842716197,0.123291177398,49.3
0.0546073353761,0.376249366091,0.133595244769,142.7
0.0548768817443,0.389540298482,0.155204389558,112.1
0.0756855032668,0.45075514171,0.209431980662,62.5
0.0742694339546,0.445743238338,0.238088270354,26.0
0.066170678162,0.443268236549,0.234029712985,36.6
0.0674925421239,0.459959911206,0.21541006908,67.0
0.0623947242531,0.43052324719,0.196419680375,131.6
0.0702674415846,0.422785808769,0.201743708561,64.5
0.0846240567081,0.355440520397,0.224001022104,37.3
0.0565407519253,0.321120022544,0.112249909621,308.3
0.0690618998674,0.405621625409,0.167069048807,96.3
0.0641520027213,0.440130253886,0.170838991883,97.6
0.0818850273882,0.438159554207,0.200030859018,27.9
0.0730199146929,0.448235188667,0.215019575439,44.8
0.0858725840844,0.461020806761,0.252811601617,26.2
0.0934699601739,0.380878337277,0.19080686674,24.6
0.0746857965212,0.368891542797,0.168607543091,35.0
0.0534014187574,0.439953612787,0.163747244304,98.0
0.0760798157957,0.439114774805,0.233756125374,36.0
0.0681446055108,0.464078722539,0.196411087376,88.8
0.0563531944812,0.44443356449,0.171928945695,105.2
0.0763003931895,0.368672074329,0.265869794571,29.2
0.077291025344,0.39160589126,0.208508133198,25.4
0.0604385990707,0.393132332371,0.169556717368,108.3
0.0747908766917,0.479460129135,0.230392321047,43.6
0.0674175388353,0.445841498825,0.191105418068,95.4
0.0682300522779,0.339537749569,0.146273953606,106.4
0.0675553939384,0.330243403053,0.195502358049,82.2
0.0779374576979,0.399255228044,0.160145595972,47.0
0.0640532681162,0.388517545744,0.193508479294,55.0
0.0711914962691,0.410758942857,0.21215437885,83.3
0.0700678474291,0.402887723878,0.235835945589,54.1
0.0661890805323,0.373414991296,0.187214292065,88.6
0.0653088486777,0.498057464644,0.213667761436,89.2
0.0667769080904,0.441748369757,0.18737644714,73.4
0.06284836769,0.384902446012,0.160644551355,95.1
0.0579345863775,0.333839312279,0.14006157316,150.9
0.0790852702164,0.422728655293,0.225559955378,40.0
0.0734243081803,0.445224849383,0.219487605201,52.1
0.0747893014893,0.444382392578,0.217122084591,33.7
0.0591589493836,0.353411464463,0.135226559922,194.9
0.0597649159211,0.373475584513,0.150584752679,153.9
0.0693985018675,0.362915557223,0.172324092471,73.3
0.0651895617301,0.467017438138,0.185215786435,79.2
0.066313974672,0.430934836746,0.169856824257,124.9
0.0868970598275,0.365826631932,0.243119055571,31.2
0.0865354405448,0.330510145603,0.173711271832,54.3
0.0505019449507,0.341526957349,0.12882643833,260.5
0.0612091389277,0.385196968886,0.176589143447,140.1
0.0795762253372,0.36927506598,0.221333932339,46.9
0.0668248034569,0.351201256686,0.167832861799,64.7
0.0738610281156,0.342490548589,0.233940277106,58.1
0.066560987686,0.354476585003,0.176373364665,140.8
0.0765674327305,0.406887605154,0.245272580334,77.9
0.0741250110738,0.44520057793,0.236705854736,62.7
0.0602964947695,0.361933417335,0.193190159035,120.6
0.0690313754352,0.479130413238,0.239244520629,47.9
0.0599974135359,0.322257063529,0.176863005145,161.7
0.0777105130825,0.487120902098,0.328124757662,39.4
0.0722454569924,0.428414767254,0.242714096338,57.4
0.073134745056,0.428779217261,0.218962125405,47.2
0.0664687795643,0.421361934714,0.229658751749,40.3
0.0668776294262,0.385137509285,0.168584250707,70.6
0.0825283608095,0.35959310374,0.156482220437,68.8
0.0743292740547,0.344069236535,0.207474152865,63.3
0.078404127777,0.418143352956,0.243268008598,19.7
0.0591713841427,0.398631051056,0.175624863619,146.2
0.0558400035878,0.41433671383,0.169399841639,108.2
0.0517088063878,0.335812038021,0.114452952372,259.9
0.036501825911,0.364057280102,0.0990423645041,328.0
0.0549626298895,0.377838690549,0.143585967879,135.9
0.0528038228685,0.327884362272,0.189849299923,163.9
0.0514911960877,0.365053695302,0.130635135477,153.1
0.0726093667151,0.396407270353,0.205299551213,34.3
0.0713302047796,0.501113215085,0.291603679718,30.1
0.0579684051186,0.458458180244,0.210019683664,80.1
0.0648556689754,0.420411179388,0.238838865727,89.9
0.033238526035,0.393530450592,0.107269930687,388.3
0.0940163509146,0.419068400983,0.264819523631,20.5
0.0493975185397,0.222149742169,0.115408554103,291.3
0.0843893565912,0.346089968252,0.18678758195,33.6
0.0729860939045,0.398233509908,0.282441168783,33.2
0.072729778434,0.532921367526,0.313905554119,36.5
0.0835961150697,0.36422272586,0.152847380436,27.6
0.070168396229,0.490788738218,0.226873097232,21.5
0.0672073737401,0.510401588582,0.235611237324,45.1
0.0557278309107,0.357319681858,0.121301172839,156.3
0.0649943265423,0.392960432198,0.139600186986,62.0
0.0590483899657,0.342310361298,0.186300062245,105.4
0.0544554962204,0.303838502746,0.119201027777,265.0
0.0775788066922,0.413729556527,0.23985512362,41.9
0.0736971569678,0.414242308453,0.241095442025,30.6
0.0820850434464,0.513955537031,0.30623018731,25.6
0.0448707369594,0.301918707084,0.0973569590003,368.3
0.0585060352934,0.36050080813,0.136920980346,190.2
0.0725833509733,0.352205882413,0.264218972904,34.8
0.0505323305194,0.281461571174,0.133631240504,328.5
0.0474495900817,0.302217617906,0.132837899593,334.7
0.0608860299566,0.439890421052,0.154304645094,71.5
0.0590081923051,0.333314514724,0.141579051998,129.7
0.0712284553354,0.347347508909,0.238880665342,109.8
0.0756181103756,0.436791760146,0.222323822076,24.6
0.0760293688422,0.46856518771,0.231052674519,42.8
0.0732071560776,0.514175961307,0.261862313222,25.5
0.0809672899777,0.434636196554,0.213399796037,20.2
0.0788175552068,0.480285301085,0.237063122252,16.8
0.0755877044754,0.520078727999,0.25113832885,29.5
0.072164981425,0.4271393387,0.167067125365,31.4
0.0802162400975,0.467077569393,0.266713500894,33.0
0.0918320086417,0.434694774447,0.304124214337,7.9
0.082025205037,0.514409703156,0.26063755924,21.4
0.0755315820842,0.407623256413,0.238223170308,30.4
0.0630822770275,0.317122190976,0.213310385217,73.1
0.0831147722069,0.488752732286,0.229427250245,40.8
0.0545717896907,0.457002287537,0.165033458122,173.2
0.0633259521931,0.516553968007,0.187938605467,103.2
0.0702519060946,0.416064336932,0.185791567999,80.8
0.0491645039394,0.304404121633,0.119432081117,303.6
0.0580555646276,0.438693592325,0.153087947372,146.3
0.0659716872272,0.459959911207,0.226222605485,76.7
0.0822845775663,0.427586325706,0.210914773058,77.3
0.0603818940664,0.380999499749,0.145945261826,329.8
0.0756435418338,0.454144111099,0.214913649953,56.0
0.059692456581,0.430780197866,0.172933845932,127.3
0.0546217431825,0.397548624895,0.158086578487,167.8
0.083232409543,0.363526978094,0.215749103613,31.9
0.0703628640846,0.453068420502,0.212753640411,42.4
0.0745954120016,0.513623033206,0.261301558482,58.7
0.0834682655273,0.460563908483,0.277955965937,36.6
0.0730099879159,0.457154802525,0.194813029486,33.0
0.0575084201188,0.371951764211,0.163417288427,121.6
0.0642219630479,0.288773385191,0.180689534898,159.0
0.059574124042,0.446435794578,0.180882270169,91.8
0.0595542597317,0.430348821747,0.161181428326,116.2
0.0732153931975,0.481875653652,0.19228836203,62.7
0.083935334878,0.40166693972,0.223206583493,39.9
0.0619747243651,0.418357677385,0.162695297354,138.6
0.0777549153904,0.431513703992,0.218529966918,46.9
0.0938123805646,0.337069500651,0.140121249052,43.9
0.0784296599967,0.425088494654,0.185691917125,29.5
0.0625624498145,0.395647949444,0.165377339135,82.5
0.0774220980459,0.347336989309,0.162894717187,122.6
0.0664382439498,0.384529842499,0.238634373105,61.5
0.089912624196,0.399945081362,0.205798402855,61.5
0.0712091597892,0.427141976817,0.203475910262,61.7
0.0572611979079,0.401093536621,0.18439918617,101.2
0.0738812265063,0.449760200788,0.226040885527,57.9
0.0718933220846,0.405476535385,0.172017645918,58.8
0.0792784356275,0.45078422865,0.279838200879,22.6
0.0499601069217,0.331280480753,0.122741944733,139.1
0.0734563200596,0.418590665592,0.22640916342,53.4
0.0701164109798,0.439383339569,0.267129591491,39.6
0.0548613304702,0.331505251377,0.19005224321,141.3
0.0707378386584,0.377553541933,0.169495432699,70.4
0.0540020614393,0.358196619909,0.229623853019,51.2
0.068713979423,0.342943070265,0.170189593121,128.7
0.0654573168863,0.408656265044,0.166966367957,143.2
0.068630008118,0.320774472091,0.169798558894,103.3
0.0812340876047,0.506094343484,0.292516925417,45.2
0.0706123757308,0.447707685219,0.196233432245,64.2
0.0673083406769,0.417621947218,0.164622426951,100.4
0.0716293292643,0.512794704563,0.251003050733,44.0
0.0659334283161,0.43496155247,0.181113990698,99.0
0.0851303487333,0.531170425335,0.28518586745,28.6
0.0819653256644,0.377294072163,0.176808850236,30.3
0.0845558877041,0.407484112292,0.255334206457,31.4
0.0552607959348,0.315768600748,0.195231998511,111.3
0.0890350670731,0.372628190633,0.215294036339,57.1
0.087267972034,0.302477855304,0.20985726087,52.4
0.0723690578701,0.36462371652,0.226967147751,56.5
0.0755408800307,0.330402227892,0.257178701957,40.2
0.0724926277911,0.410516029594,0.292931449093,61.1
0.0364460184047,0.326510235234,0.0897846305635,385.5
0.0867620289018,0.486752314013,0.358203644325,25.2
0.0595329414154,0.340698596892,0.199150316065,157.5
0.0845357166693,0.455572567784,0.310599677172,27.8
0.0645907902889,0.44470341836,0.289510287087,25.0
0.0411601504577,0.488955168934,0.240464516533,42.3
0.0840009346659,0.343374113719,0.225291600337,31.5
0.0522353804703,0.336088792568,0.144493396556,174.4
0.0756112405172,0.516070608306,0.284218929918,52.0
0.0721544472228,0.443908828851,0.242240637084,90.7
0.0952478043516,0.316590518227,0.234024324313,26.5
0.0682086270611,0.352688980937,0.311507136058,78.1
0.0861460692906,0.399339601338,0.253658254725,18.0
0.0732402115516,0.38180569484,0.323249602871,10.3
0.0728340121598,0.403302799893,0.232017637333,63.6
0.0753959866949,0.468396293881,0.266783520964,70.7
0.0798828938557,0.382521273201,0.285069005079,37.6
0.0648789162276,0.307998557117,0.186218146656,84.5
0.0764918237616,0.390496786084,0.223592895477,29.9
0.0775315254919,0.363609042663,0.202136154829,38.2
0.0468796108781,0.473021374962,0.241765874644,32.6
0.0752764334537,0.43144825082,0.24062292403,44.4
0.0564146732703,0.364451058122,0.175163252199,72.2
0.0723092790277,0.267140030798,0.126868264805,116.8
0.0664758221334,0.409401961836,0.198281867219,69.3
0.021997961728,0.354191138376,0.0743303195736,399.2
0.0683515490623,0.411458624394,0.19729132976,58.0
0.0524883432624,0.284230810695,0.256646295546,127.4
0.0704529247666,0.425876927997,0.217779501818,71.5
0.0642793920522,0.354192625404,0.152931870363,128.0
0.0733426383508,0.39718645804,0.231607703309,31.1
0.0727194722486,0.404407802067,0.251463525479,67.8
0.0792579880093,0.452220216538,0.265584056512,29.4
0.0699910782247,0.408511915788,0.213247525321,62.6
0.0798996705593,0.458746148202,0.187673520134,45.6
0.0644318367713,0.426030255713,0.178299448559,87.9
0.0548637343092,0.480741039018,0.177222557674,95.7
0.0812849697107,0.473502879863,0.256021831464,40.6
0.0698281111619,0.480952623815,0.203901771994,123.7
0.0505791214587,0.346694972964,0.124655372263,194.6
0.0534403567028,0.374837383737,0.120970367498,129.6
0.0691170035046,0.459109940544,0.192353901724,56.3
0.0638220650415,0.494721289482,0.17318209937,100.3
0.0569156823821,0.408135897662,0.135730047163,124.6
0.0836373190932,0.463322979517,0.25334305308,30.9
0.0814850268378,0.442307248337,0.307468054594,18.4
0.0832675599264,0.491779709618,0.318818122559,13.8
0.0652529728082,0.389010143858,0.229105755768,80.6
0.0830724847532,0.457492183399,0.247124611741,36.5
0.0751047175036,0.426672200952,0.231324163301,54.0
0.0704017351756,0.422779163307,0.22227314782,52.1
0.0727872686216,0.333021246126,0.196366771558,57.6
0.0633774985926,0.324568983523,0.221547064499,115.1
0.0816428237395,0.44616423208,0.324669132052,17.9
0.0916197385666,0.414412227176,0.287948619002,13.6
0.0800432149416,0.463688635267,0.276195119424,15.7
0.0780559981291,0.463851617633,0.238935675981,44.1
0.0759641952212,0.377053141555,0.183512224634,49.9
0.0957012129151,0.45927431435,0.269049382731,19.4
0.0660198888546,0.31773828752,0.155672894309,53.9
0.0911168962672,0.490713692545,0.29205456572,26.0
0.0912786058176,0.431204698857,0.298564384605,24.2
0.103116851607,0.429009345674,0.250132428713,16.8
0.0618542001728,0.443032312878,0.143913653947,144.0
0.049925376675,0.438665157576,0.154347286934,195.3
0.0617003412941,0.417501246963,0.175543195593,115.9
0.0659139199543,0.425859742166,0.264779281903,29.9
0.057707187783,0.451983039008,0.255835024329,2.3
0.0725824015823,0.41104244117,0.247841483517,22.1
0.0777130270965,0.459652682247,0.27533346482,10.9
0.0772376511237,0.505592557189,0.291725907824,9.5
