x,y,Y,oc
0.73626325998,0.753486288801,0.0400161537878,36.3
0.739446877216,0.731268614009,0.036584561849,42.6
0.777724840248,0.737996523661,0.026892236745,37.4
0.745282362839,0.730227447709,0.026533292605,77.2
0.808326496439,0.780646580157,0.0516217699986,39.3
0.800804584164,0.771896618185,0.0529097372527,16.3
0.796497991972,0.767156320049,0.0399959588388,38.9
0.820232869713,0.790608272675,0.0641016070854,43.4
0.717873720464,0.740241879715,0.0395966500257,20.8
0.763398636671,0.725367775825,0.0198605888195,146.9
0.776940700292,0.733617122984,0.022127872261,96.7
0.766867513406,0.756182459363,0.047029616917,34.2
0.751720637941,0.743934533806,0.0511585958082,35.1
0.789166880205,0.760801608265,0.0801212363461,47.0
0.771824998276,0.740031442089,0.0380722980614,55.5
0.81166193375,0.774643706299,0.0569112558575,26.1
0.77925543584,0.739256576412,0.0370431886746,78.5
0.781623641775,0.736438380865,0.0227770651953,80.0
0.813915557997,0.779366681666,0.0915522165729,24.3
0.811247601655,0.757731091076,0.0391154299296,45.2
0.745913924685,0.72618767642,0.0147291048352,104.3
0.769305155073,0.729448825214,0.0301179594302,91.5
0.814655649671,0.75977232509,0.0551531761287,45.7
0.820715043306,0.779254519187,0.0786372217622,10.5
0.800466844278,0.759387558744,0.0426459106329,33.4
0.782905384253,0.737811105683,0.0342449915345,75.7
0.799765592563,0.755720445738,0.0362725541987,42.1
0.79041889883,0.752796473045,0.0357765219959,79.1
0.793147407953,0.772487826914,0.0679051857207,45.6
0.788230390058,0.745705756079,0.0329575881742,60.5
0.78127960377,0.749790207763,0.0441090894447,55.0
0.798344267456,0.755380516715,0.0281088390666,56.2
0.800173272842,0.760240520537,0.0351638011383,54.4
0.799785447017,0.76924309838,0.0657374431363,33.2
0.789537790374,0.757547350842,0.0381111075507,23.4
0.804033239893,0.779261941549,0.0419113453467,21.8
0.780009425047,0.730878961878,0.0217054450624,70.9
0.822886745815,0.792976655885,0.0667599531066,11.7
0.792110918541,0.812768219015,0.0740120301004,4.0
0.803931709238,0.772061643974,0.0556768960788,42.7
0.840676790946,0.816794733737,0.0610273176145,18.0
0.801123086406,0.770002246031,0.0536130865736,28.1
0.80606286179,0.759348060277,0.0351508236261,37.7
0.791709832548,0.756683068557,0.0504989984858,33.3
0.817215856788,0.785926910746,0.0715525829581,22.3
0.805420048236,0.778397651864,0.045174525826,39.5
0.79326680855,0.769135784045,0.0276027513042,78.1
0.827999328038,0.806972624556,0.0872069726032,13.7
0.816418405387,0.788185117896,0.0526802505479,19.4
0.778601541921,0.745182288681,0.0357797619601,65.1
0.781134162924,0.74219631994,0.0373534031994,47.5
0.790323139764,0.764140669894,0.0412646941588,28.4
0.815182939227,0.758219213015,0.032678352324,44.8
0.822286124099,0.788612418458,0.0940237920001,11.2
0.757551169016,0.728715266417,0.0147860942602,145.2
0.806930031091,0.76757787774,0.0626235461959,26.9
0.775300161594,0.743269649166,0.0251617858254,25.8
0.807134500902,0.772174728054,0.0451534991532,23.8
0.744343089294,0.738849148358,0.0363182594486,32.5
0.741196309483,0.737861643124,0.0366142514367,28.9
0.802061681775,0.779925896469,0.0517607318037,17.5
0.799365750458,0.785232077207,0.0804957008148,33.5
0.755931030965,0.727671863828,0.0196158728688,111.4
0.78971925764,0.769798389241,0.0466589979796,13.7
0.797711822743,0.746251797808,0.0194720942515,45.7
0.754757032536,0.723728276908,0.0238606765187,64.1
0.785543152318,0.756971131129,0.0390396449584,22.8
0.777011986314,0.773968868167,0.0687442286684,32.0
0.788276410203,0.747945791607,0.0259168341784,42.6
0.76936061584,0.736135750629,0.019053861782,71.6
0.81155716905,0.772471896715,0.0619526262793,35.1
0.781127002768,0.747165106557,0.0299267909815,18.7
0.721623312322,0.710066623603,0.0145314773567,31.1
0.737773040838,0.710458066201,0.0142464785458,157.2
0.808355712849,0.774094602155,0.0517302023792,35.7
0.787033790801,0.763960891387,0.0451933503988,31.9
0.80265806839,0.775978591944,0.0442538044726,19.8
0.786432345824,0.776699179222,0.0525964261365,24.4
0.799885107206,0.755645205866,0.0310145436835,66.6
0.779204272696,0.759240524721,0.0422041416852,33.0
0.783978236815,0.767623986696,0.0352820000128,41.7
